"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"9551722","R01","NS","7","N","09/07/2017","07/01/2017","02/28/2018","853","R01NS096186","SCHOOLS OF MEDICINE","PA-13-302","7R01NS096186-02","NINDS:237750\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","HOUSTON","UNITED STATES","NEUROLOGY","07","800771594","US","UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON","TX","77030","PROJECT NARRATIVE This project explores new methods in the treatment of stroke. In particular, these studies define the way capsaicin-like compounds can be used to produce protective whole body cooling (induced hypothermia) as well as increased blood flow in the injured region of the brain.","2085150; ","MARRELLI, SEAN P;","BOSETTI, FRANCESCA ","03/01/2017","02/28/2021","Adjuvant; Adult; Affect; aged; Agonist; Area; arm; behavior test; Blood - brain barrier anatomy; Blood flow; Blood Vessels; Body Temperature; Brain; Brain Injuries; Brain region; Capsaicin; Cause of Death; cerebral artery; cerebral microvasculature; cerebrovascular; Cerebrovascular Circulation; Cerebrum; Chemosensitization; Conscious; Contralateral; Data; Defense Mechanisms; disability; Doppler Echocardiography; Dose; Endothelium; Evaluation; experimental study; Health; Hemorrhage; Histology; hypoperfusion; Immunofluorescence Immunologic; improved; in vivo; induced hypothermia; injured; Ipsilateral; Ischemia; Knock-out; Knockout Mice; Lasers; Lead; Measurement; Measures; Mediating; Methods; middle cerebral artery; Modeling; Modification; Mus; natural hypothermia; neuroprotection; novel; Oxidants; Oxidative Stress; Perfusion; Pharmacology; Phase; Preparation; pressure; protective effect; Reactive Oxygen Species; receptor; Reducing Agents; Reperfusion Therapy; response; restoration; Role; sex; stroke; stroke treatment; System; Temperature; Testing; Therapeutic; tool; Transgenic Mice; Transgenic Organisms; TRPV1 gene; Vanilloid; Vasodilation; ","Multiple mechanisms of TRPV1-mediated brain protection following stroke","096186","BINP","Brain Injury and Neurovascular Pathologies Study Section ","","","02","154383","83367","237750",""
"9551817","R01","GM","7","N","09/08/2017","09/01/2017","08/31/2018","999","R01GM110001","UNIVERSITY-WIDE","PA-16-285","7R01GM110001-03","NIGMS:313038\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES","","SAN FRANCISCO","UNITED STATES","NONE","12","094878337","US","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","CA","941186215","PUBLIC HEALTH RELEVANCE: Targeting NOS therapeutically is of significant interest in improving cardiovascular health, in particular, recovery from stroke, as well as in immune response and in the prevention of septic shock. The proposed research is relevant to public health because the goal to identify NOS structures and protein:protein interactions that are required for the NO synthesis reaction will identify conformational states that could be targeted in therapeutic strategies aimed at inhibiting or restoring NOS function. By determining essential mechanisms of NO synthesis, this research will expand fundamental knowledge and improve understanding of the causes and prevention of critical human diseases related NOS dysfunction and oxidative stress.","8730935; ","SOUTHWORTH, DANIEL RYLAND;","FLICKER, PAULA F.","09/01/2015","08/31/2020","Architecture; base; Binding Sites; Biochemical; Biological Assay; Calmodulin; cardiovascular health; Cardiovascular Physiology; Catalysis; cofactor; Collaborations; Complex; Computer Analysis; crosslink; Cryoelectron Microscopy; Crystallization; dimer; Dimerization; Electron Transport; Electrons; Elements; Enzymes; Equilibrium; Flavin Mononucleotide; flexibility; Foundations; Functional disorder; Goals; Heart Diseases; Heme; Heterogeneity; Holoenzymes; Homeostasis; human disease; Image Analysis; Immune response; improved; Individual; inhibitor/antagonist; innovation; insight; interest; Knowledge; Length; Methods; Modeling; Molecular Conformation; molecular modeling; Molecular Models; monomer; mutant; Mutation; Negative Staining; Neurons; neurotransmission; Nitric Oxide; Nitric Oxide Synthase; Oxidative Stress; Oxidoreductase; Oxygenases; particle; Phosphorylation; Positioning Attribute; prevent; Prevention; Protein Isoforms; protein protein interaction; Proteins; Public Health; public health relevance; Publishing; Reaction; reconstruction; Regulatory Element; Research; Resolution; response; Role; Rotation; Septic Shock; Signal Transduction; Signaling Molecule; single molecule; stroke recovery; Structure; Techniques; Testing; Therapeutic; three-dimensional modeling; tool; Vascular Diseases; Work; ","Defining the conformational cycle of nitric oxide synthases","110001","MSFC","Macromolecular Structure and Function C Study Section ","","","03","197500","115538","313038",""
"9552430","U54","HG","3","N","09/07/2017","05/01/2017","04/30/2018","","U54HG007963","","RFA-HG-13-009","3U54HG007963-04S2","NHGRI:198824\","RESEARCH CENTERS","2017","NATIONAL HUMAN GENOME RESEARCH INSTITUTE","","BOSTON","UNITED STATES","","07","047006379","US","HARVARD MEDICAL SCHOOL","MA","021156027","Sound management is essential to the successful outcome of a large project such as this and necessary to justify return on federal investment. This group is fully commited to this end, a commitment justified by our previous experience with a similarly scaled project which has been widely adopted at the international level.","1884776; ","KOHANE, ISAAC S.;","DI FRANCESCO, VALENTINA ","","","Address; Adopted; Advisory Committees; Affect; Area; Award; base; Big Data; Big Data to Knowledge; Biomedical Computing; Communities; Data Science; Development; Ethics; Evaluation; experience; flexibility; Goals; Human; Individual; Information Centers; Institutional Policy; International; Investments; Leadership; meetings; Modeling; Monitor; new technology; open source; Outcome; Output; patient oriented; patient privacy; Procedures; Progress Reports; Reporting; Research; Research Training; Risk; Science; Software Tools; sound; Structure; Sum; synergism; tool; United States National Institutes of Health; Work; working group; ","Administration","007963","ZRG1","Special Emphasis Panel ","6983","S2","04","162974","35850","","198824"
"9552479","R01","AA","3","N","09/06/2017","09/06/2017","07/31/2018","273","R01AA026081","","PA-16-287","3R01AA026081-01S1","NIAAA:98011\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM","","LA JOLLA","UNITED STATES","","49","781613492","US","SCRIPPS RESEARCH INSTITUTE","CA","920371000","","10220767; ","GEORGE, OLIVIER ;","CUI, CHANGHAI ","09/06/2017","07/31/2018","Acute; Address; Alcohol consumption; Alcohol dependence; alcohol exposure; Alcohols; Amygdaloid structure; anxiety-like behavior; Behavior Control; Brain; Brain region; Cell Nucleus; Chronic; Corticotropin-Releasing Hormone; design; Development; Event; experimental study; FOS gene; Heavy Drinking; Hyperalgesia; Hypothalamic structure; Immediate-Early Genes; improved; Investigation; Knowledge; LacZ Genes; Lateral; Lead; Literature; Mediating; Methods; Motivation; negative emotional state; neurobiological mechanism; Neurobiology; neuronal circuitry; Neurons; novel; optogenetics; Pain; parabrachial nucleus; Pathway interactions; Pharmacogenetics; Pharmacology; Phenotype; Population; prevent; Rattus; Recruitment Activity; Role; Saccharin; Self Administration; Structure of terminal stria nuclei of preoptic region; Techniques; Testing; Time; tool; Transgenic Organisms; vapor; Withdrawal; ","Neuronal ensembles of compulsive alcohol drinking","026081","","","","S1","01","98011","","98011",""
"9554219","P30","AR","3","N","09/06/2017","09/01/2016","08/31/2017","","P30AR053483","","RFA-AR-12-002","3P30AR053483-10S1","NIAMS:203926\","RESEARCH CENTERS","2017","NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES","","OKLAHOMA CITY","UNITED STATES","","05","077333797","US","OKLAHOMA MEDICAL RESEARCH FOUNDATION","OK","731045005","This CCB Core provides the resources necessary for all ORDRCC Investigators to access human clinical rheumatic disease information and samples to address their scientific needs. This centralized resource provides appropriate training and protection of human subjects, while also facilitating subject participation and provision of samples for a wide variety of rheumatic disease research questions.","1925471; ","CHAKRAVARTY, ELIZA F;","WANG, YAN Z.","","","Address; Alaska; Autoimmune Diseases; Awareness; base; biobank; California; career development; Chicago; Clinical; Clinical assessments; Clinical Data; clinical investigation; Clinical Research; Code; cohort; Collection; Consent; Data; Disease; Enrollment; Ensure; Family-Based Registry; Funding; Future; Glean; Goals; Good Clinical Practice; Health; Health Insurance Portability and Accountability Act; Human; Human Resources; human subject; human subject protection; Human Subject Research; Individual; Information Systems; Informed Consent; Institutes; instrument; Lupus; Measurement; Measures; member; Oklahoma; Participant; patient oriented research; Patients; Privatization; Procedures; Process; programs; Protocols documentation; Recruitment Activity; Reporting; repository; Research; Research Personnel; Research Project Grants; Research Training; Resources; Rheumatism; Sampling; Services; Social Welfare; South Carolina; Therapeutic; Time; Training; Venous blood sampling; ","Clinical Characterization and Biorepository Core","053483","ZAR1","Special Emphasis Panel ","6847","S1","10","116863","87063","","203926"
"9558165","U54","CA","3","N","09/07/2017","08/01/2015","07/31/2016","","U54CA189205","","RFA-RM-13-011","3U54CA189205-02S2","NCI:368000\","RESEARCH CENTERS","2017","NATIONAL CANCER INSTITUTE","","ALBUQUERQUE","UNITED STATES","","01","829868723","US","UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR","NM","871310001","","7527757; ","OPREA, TUDOR I;","ZENKLUSEN, JEAN C","08/01/2014","01/31/2018","Address; Automobile Driving; Biology; Budgets; Chemicals; Chemistry; Clinical Sciences; Clinical Trials; Communication; Data; data exchange; Disease; Documentation; Elements; Ensure; Equilibrium; Ethics; Evaluation; expectation; experience; experimental study; Genome; Goals; Group Meetings; Guidelines; Human Resources; Human Subject Research; Information Resources Management; Knowledge; Legal patent; meetings; member; Monitor; Periodicity; Persons; Policies; Problem Solving; Process; programs; Proteins; Publications; RANK protein; Regulation; Research; Research Infrastructure; Research Personnel; Resolution; Resources; Risk; Safety; Schedule; skills; software development; Structure; symposium; Technology; Teleconferences; TimeLine; Travel; United States; United States National Institutes of Health; working group; ","Admin Core","189205","ZRG1","Special Emphasis Panel ","7337","S2","02","242905","125095","","368000"
"9558723","P30","AR","3","N","09/06/2017","09/01/2017","08/31/2018","","P30AR053483","","RFA-AR-12-002","3P30AR053483-10S1","NIAMS:195138\","RESEARCH CENTERS","2017","NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES","","OKLAHOMA CITY","UNITED STATES","","05","077333797","US","OKLAHOMA MEDICAL RESEARCH FOUNDATION","OK","731045005","","1877799; ","JAMES, JUDITH A;","WANG, YAN Z.","","","","Admin-Core-001","053483","ZAR1","Special Emphasis Panel ","8039","S1","10","111827","83311","","195138"
"9559750","T32","CA","3","N","09/08/2017","09/01/2015","08/31/2016","398","T32CA108459","SCHOOLS OF MEDICINE","PA-10-036","3T32CA108459-10S1","NCI:5829\","TRAINING, INSTITUTIONAL","2017","NATIONAL CANCER INSTITUTE","","DAVIS","UNITED STATES","MICROBIOLOGY/IMMUN/VIROLOGY","03","047120084","US","UNIVERSITY OF CALIFORNIA AT DAVIS","CA","956186153","","2201860; ","HEYER, WOLF-DIETRICH ;","LIM, SUSAN E","07/01/2004","08/31/2016","Biology; Chromosomes; Oncogenic; Signal Transduction; Training Programs; ","Training Program in Oncogenic Signals and Chromosome Biology","108459","NCI","Subcommittee I - Transistion to Independence ","","S1","10","5398","431","5829",""
"9205190","U54","AG","1","N","09/08/2017","10/01/2016","09/30/2017","","U54AG054349","","RFA-AG-16-014","1U54AG054349-01","NIA:170091\","RESEARCH CENTERS","2017","NATIONAL INSTITUTE ON AGING","","IRVINE","UNITED STATES","","45","046705849","US","UNIVERSITY OF CALIFORNIA-IRVINE","CA","926173213","","1866057; ","LAFERLA, FRANK M;","","09/15/2017","08/31/2022","Accountability; Administrative Coordination; Administrator; Age-associated memory impairment; aged; aging brain; Alzheimer's Disease; Alzheimer's disease model; Animal Disease Models; Animal Model; Animals; Annual Reports; Basic Science; Bioinformatics; Biological Markers; Brain; California; Catalogs; Clinical Research; cohesion; Collaborations; Communication; Communities; Complement; Coupled; Data; data management; Dementia; design; Development; Discipline; Disease; Disease model; Education; Ensure; Equipment and supply inventories; experience; Experimental Designs; Faculty; Fostering; Funding; Future; Generations; Goals; Grant; Home environment; Individual; Industry; innovation; insight; Institutes; invention; Laboratories; Lead; Leadership; meetings; Memory impairment; Mentors; Methods; model development; Modeling; Modification; mouse model; Mus; nervous system disorder; Neurodegenerative Disorders; neuroinflammation; Neurosciences; next generation; novel; novel therapeutics; Occupations; operation; Pathway interactions; Pharmacology; Phenotype; Preclinical Testing; prevent; Prevention; Procedures; Program Evaluation; Program Research Project Grants; programs; Protocols documentation; Reagent; Recording of previous events; repository; Reproducibility of Results; Research; Research Personnel; Resources; Rodent Model; Schedule; success; Suggestion; Technology; Testing; The Jackson Laboratory; Therapeutic; therapeutic candidate; therapeutic development; therapeutic target; Time; Tissues; Training; Transact; Translational Research; United States National Institutes of Health; Universities; Vision; Work; ","Administrative/Coordination Core","054349","ZAG1","Special Emphasis Panel ","8334","","01","110091","60000","","170091"
"9227307","R61","MH","1","N","09/05/2017","09/05/2017","07/31/2018","242","R61MH111907","SCHOOLS OF MEDICINE","RFA-MH-16-406","1R61MH111907-01","NIMH:794098\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF MENTAL HEALTH","","CHICAGO","UNITED STATES","PSYCHIATRY","07","098987217","US","UNIVERSITY OF ILLINOIS AT CHICAGO","IL","606127224","Project Narrative This proposal aims to first identify the optimal estradiol (E2) dose that best engages the fear extinction network among healthy women using oral contraceptives. The second objective is to then evaluate the impact of this optimal E2 dose, when administered in conjunction with 5 sessions of Prolonged Exposure therapy, on the functional activity of the fear extinction network of women with clinically significant posttraumatic stress disorder symptoms. This approach will elucidate the neural mechanisms underlying effective exposure treatment for these symptoms, and will document how estradiol could be used as adjunct to enhance the outcome of extinction-based therapies.","6434285; ","MILAD, MOHAMMED R;","TUMA, FARRIS K.","09/05/2017","07/31/2019","Aftercare; Amygdaloid structure; analog; Anterior; Area; base; blood oxygen level dependent; Brain; Brain region; causal model; cingulate cortex; clinically significant; conditioned fear; Development; Dorsal; Dose; Double-Blind Method; Drops; Drug Kinetics; Estradiol; Estrogens; Ethinyl Estradiol; Exhibits; Exposure to; Extinction (Psychology); falls; Female; follow up assessment; Fright; Functional Magnetic Resonance Imaging; Galvanic Skin Response; Impairment; improved; indexing; Individual; Intervention; Laboratories; Learning; learning extinction; Measures; Mediating; memory recall; Modeling; neuromechanism; Neurons; Oral Contraceptives; Outcome; Participant; Pathologic; Pharmaceutical Preparations; Phase; Physiological; pill; Placebos; Post-Traumatic Stress Disorders; Prefrontal Cortex; Protocols documentation; Psychophysiology; Quality of life; Randomized; reduce symptoms; relating to nervous system; response; Rodent; Severities; Signal Transduction; symptom treatment; Symptoms; Testing; Trauma; treatment choice; Woman; ","Identifying neural mechanisms of PTSD symptom reduction induced by combined estrogen and prolonged exposure therapy","111907","ZMH1","Special Emphasis Panel ","","","01","607571","186527","794098",""
