"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"9248635","U19","AI","1","N","12/26/2016","12/01/2016","11/30/2017","","U19AI128949","","RFA-AI-15-041","1U19AI128949-01","NIAID:370950\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","NEW YORK","UNITED STATES","","13","621889815","US","COLUMBIA UNIVERSITY HEALTH SCIENCES","NY","100320049","","7924983; ","REIZIS, BORIS ;","","01/01/2017","12/31/2021","adaptive immunity; Animal Model; Antigen Presentation; Antigens; Antiviral Agents; antiviral immunity; base; biobank; Biological Assay; Blood; Blood Circulation; Blood specimen; Cell Lineage; Cell physiology; Cells; Clinical; Cross Presentation; Cytomegalovirus; Cytomegalovirus Infections; Cytometry; Data; Data Analyses; data management; Dendritic cell activation; Dendritic Cells; DNA Sequencing Facility; Flow Cytometry; functional genomics; Gene Expression Profile; Goals; Herpesviridae Infections; Human; Human body; human tissue; Immune; Immune response; Immunology; In Vitro; insight; Interferon Type I; Interferons; Ligands; Link; Lymphoid Tissue; Measures; Mediating; Molecular; Molecular Analysis; Molecular Profiling; Morbidity - disease rate; mortality; novel; Organ; Organ Donor; pathogen; peripheral blood; Phenotype; Play; Population; Population Dynamics; reactivation from latency; Resources; response; Role; Sampling; Sentinel; Shapes; T cell response; T-Lymphocyte; Time; tissue resource; Tissues; Transcript; transcriptome sequencing; transcriptomics; Transplant Recipients; Transplantation; Vaccines; Viral; Viremia; Virus; Virus Diseases; Work; ","Human dendritic cell function in cytomegalovirus infection","128949","ZAI1","Special Emphasis Panel ","7517","","01","355950","15000","","370950"
"9254772","R43","CA","1","N","12/29/2016","12/29/2016","11/30/2017","395","R43CA213629","","PA-15-269","1R43CA213629-01","NCI:299891\","SBIR-STTR RPGs","2017","NATIONAL CANCER INSTITUTE","","Columbia","UNITED STATES","","06","170943240","US","SENEX BIOTECHNOLOGY, INC.","SC","292083402","Cytarabine (AraC) is the principal chemotherapeutic agent used for the treatment of acute myeloid leukemia (AML), the most common acute leukemia in adults, but the overall survival rate for adult AML patients is less than 30%, due to the leukemia resistance to AraC-containing chemotherapeutic regimens. We propose to develop a new approach to AML therapy by combining AraC with a novel class of preclinical agents that target proteins CDK8/19 and greatly improve the efficacy of AraC by preventing the development of resistance.","8708318; ","PORTER, DONALD C.;","EVANS, GREGORY ","12/29/2016","11/30/2017","Acute leukemia; Acute Myelocytic Leukemia; Adult; Adult Acute Myeloblastic Leukemia; base; Biological Availability; Biotechnology; Cell Line; Cell Proliferation; chemotherapeutic agent; chemotherapy; Clinical; Clinical Research; conventional therapy; Cytarabine; Deoxycytidine; Development; Disease Resistance; Drug Kinetics; Drug resistance; efficacy testing; Future; Gene Expression; Genetic Transcription; Goals; Growth; Human; Immunodeficient Mouse; improved; In complete remission; In Vitro; in vivo; inhibitor/antagonist; Legal patent; leukemia; Leukemic Cell; Minority; Modeling; multidrug resistance inhibition therapy; Mus; nanoformulation; Newly Diagnosed; novel; novel strategies; novel therapeutics; nucleoside analog; paralogous gene; Patient-Focused Outcomes; Patients; Pharmaceutical Preparations; Phase; Phosphotransferases; pre-clinical; prevent; programs; Property; Proteins; Regimen; relapse patients; Resistance; Resistance development; response; Sampling; Small Business Innovation Research Grant; stem cell differentiation; Stem Cell Leukemia; stem cell population; Stem cells; Survival Rate; targeted agent; Therapeutic; Toxic effect; Toxicology; Xenograft Model; Xenograft procedure; ","Enhancing cytarabine efficacy in leukemia through CDK8/19 inhibition","213629","ZRG1","Special Emphasis Panel ","","","01","","","299891",""
"9372357","U01","CC","1","N","12/13/2016","12/30/2016","12/29/2021","","U01CK000512","SCHOOLS OF MEDICINE","RFA-CK-17-005","1U01CK000512-01","ODCDC:9995253\","Non-SBIR/STTR RPGs","2017","CENTERS FOR DISEASE CONTROL AND PREVENTION","","GALVESTON","UNITED STATES","MICROBIOLOGY/IMMUN/VIROLOGY","14","800771149","US","UNIVERSITY OF TEXAS MEDICAL BR GALVESTON","TX","775555302","PROJECT NARRATIVE To better prepare for emerging vector-borne diseases in one of the highest risk regions of the southern U.S., we will develop the Western Gulf Center of Excellence for Vector-Borne Diseases by forming unique partnerships among several academic campuses along with local and state public health institutions. By conducting applied research to improve predictive models, surveillance, diagnosis and control methods, as well as by training public health entomologists, the Center will have lasting impacts on the control of VBDs in the Gulf Coast region as well as nationally.","1899018; ","WEAVER, SCOTT C;","","12/30/2016","12/29/2021","","Western Gulf Center of Excellence for Vector-Borne Diseases","000512","ZCK1","Special Emphasis Panel ","","","01","","","9995253",""
"9372331","U01","CC","1","N","12/13/2016","12/30/2016","12/29/2021","","U01CK000510","SCHOOLS OF VETERINARY MEDICINE","RFA-CK-17-005","1U01CK000510-01","ODCDC:9999628\","Non-SBIR/STTR RPGs","2017","CENTERS FOR DISEASE CONTROL AND PREVENTION","","GAINESVILLE","UNITED STATES","PATHOLOGY","03","969663814","US","UNIVERSITY OF FLORIDA","FL","326115500","PROJECT NARRATIVE This is a unified, flagship proposal from the State of Florida, to establish a Regional Center of Excellence in Vector Borne Disease (VBD), with the following objectives: (1) develop novel control interventions and discover insecticide-resistance-breaking compounds; (2) expand the level of inter-institute/inter-agency coordination and partnership in the exchange of research and operational information in the Southeast; (3) establish a comprehensive, four-tiered training program for public health entomologists and students throughout the Southeast, and (4) provide an evidence-based set of recommendations for a locally-tailored surveillance- response program in the form of a decision-making tool. Achieving these goals would effectively lay down the integrated framework and template for a long-standing regional center geared towards the effective control and prevention of vector borne disease threats in the US.","8297927; ","DINGLASAN, RHOEL DAVID RAMOS;","","12/30/2016","12/29/2021","","Southeastern Regional CoE in Vector-Borne Diseases: The Gateway Program","000510","ZCK1","Special Emphasis Panel ","","","01","","","9999628",""
"9391143","F32","HL","3","N","12/26/2016","12/01/2016","08/31/2017","837","F32HL129989","SCHOOLS OF MEDICINE","PA-16-287","3F32HL129989-02S1","NHLBI:711\","TRAINING, INDIVIDUAL","2017","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","SAN FRANCISCO","UNITED STATES","OTHER BASIC SCIENCES","12","094878337","US","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","CA","941186215","PUBLIC HEALTH RELEVANCE: Hemophilia B is a blood clotting disorder that results from genetic mutation of the Factor IX enzyme. Understanding how mutations found in hemophilia B patients distort the molecular structure of Factor IX, resulting in loss of enzymatic function, wil be useful for developing biophysical strategies to resuscitate Factor IX activity. This will aid th long-term goal of developing new therapeutics for hemophilia and other blood clotting disorders.","10093828; ","THOMPSON, MICHAEL C.;","SARKAR, RITA ","09/01/2015","08/31/2018","Active Sites; Affect; Alleles; Allosteric Site; base; Binding; Binding Sites; Biochemical; Biological Assay; biophysical techniques; Blood; Blood coagulation; Blood Coagulation Disorders; Calcium; cancer procoagulant; Catalytic Domain; clinically relevant; Coagulation Process; Communication; Complex; Computer Simulation; Computing Methodologies; conformer; Coupled; Coupling; Data; Data Collection; Dependence; Development; Disease; disease phenotype; Distal; DNA Sequence Alteration; Drug Design; Engineering; Enzymes; Equilibrium; Factor IX; Factor IXa; Factor VIIIa; Factor X; Functional disorder; functional restoration; Future; Goals; Hemophilia A; Hemophilia B; Hemostatic function; Hereditary Disease; Heterogeneity; insight; Ions; Knowledge; Maps; Measures; Metals; Methodology; Methods; Modeling; Molecular; Molecular Conformation; Molecular Structure; mutant; Mutation; Nature; novel therapeutics; Other Genetics; Pathway interactions; Patients; Point Mutation; protein complex; Protein Conformation; protein function; Proteins; public health relevance; Regulation; Research; Resolution; Roentgen Rays; Role; Sampling; Series; Site; small molecule; Structure; Suppressor Mutations; Surface; System; Techniques; Temperature; Testing; Therapeutic Agents; therapeutic development; Thrombosis; Variant; Vision; X-Ray Crystallography; ","Biophysical rescue of Coagulation Factor IXa conformational ensembles from hemophilia B disease mutations","129989","","","","S1","02","711","","711",""
"9393398","T32","HL","3","N","12/26/2016","12/01/2016","08/31/2017","837","T32HL105324","SCHOOLS OF MEDICINE","PA-16-287","3T32HL105324-07S1","NHLBI:1767\","TRAINING, INSTITUTIONAL","2017","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","JACKSON","UNITED STATES","PHYSIOLOGY","03","928824473","US","UNIVERSITY OF MISSISSIPPI MED CTR","MS","392164500","Project Narrative Hypertension has long been recognized as a major risk factor for cardiovascular diseases, including coronary artery disease, heart failure and stroke, and for ESRD. In the southeastern United States, and especially in Mississippi, cardiovascular and renal diseases occur much more frequently than in the rest of the country. The objective of the multidisciplinary Hypertension and Cardiorenal Diseases Research (HCDR) Training Program is to recruit, train, and mentor pre-doctoral and postdoctoral students in cardiovascular and renal research so that they become the next generation of researchers in this field.","1893591; ","GRANGER, JOEY P.;","WANG, WAYNE C.","09/20/2010","08/31/2020","Disease; Hypertension; Research Training; Training Programs; ","Hypertension and Cardiorenal Diseases Research Training Program","105324","","","","S1","07","1636","131","1767",""
"9396530","K23","DK","7","N","12/29/2016","12/29/2016","04/30/2017","847","K23DK091514","SCHOOLS OF MEDICINE","PA-16-285","7K23DK091514-06","NIDDK:147088\","OTHER RESEARCH-RELATED","2016","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","CHARLESTON","UNITED STATES","SURGERY","06","183710748","US","MEDICAL UNIVERSITY OF SOUTH CAROLINA","SC","294035120","African Americans who registered at the Alabama Department of Motorized Vehicles within the past three months will be stratified into those who chose to be an organ donor and those who declined. A qualitative study involving focus groups and validated by quantitative surveys will be performed to determine the factors associated with the decision of African Americans to become registered organ donors and to inform their families of their donation wishes.","1950140; ","DUBAY, DEREK A;","RANKIN, TRACY L.","12/29/2016","04/30/2017","","Increasing African American Organ Donation: Donor Registration & Family Consent","091514","DDK","Kidney, Urologic and Hematologic Diseases D Subcommittee ","","","06","136193","10895","147088",""
"9404546","T32","CA","3","N","12/27/2016","07/01/2015","06/30/2017","398","T32CA157322","SCHOOLS OF MEDICINE","PA-10-036","3T32CA157322-05S1","NCI:2630\","TRAINING, INSTITUTIONAL","2017","NATIONAL CANCER INSTITUTE","","MADISON","UNITED STATES","INTERNAL MEDICINE/MEDICINE","02","161202122","US","UNIVERSITY OF WISCONSIN-MADISON","WI","537151218","This application is for support of a formalized post-doctoral training program in cancer biology at the University of Wisconsin, to include opportunities for training in basic research and translational, clinical medicine. Post-doctoral mentors have been recruited from the membership of the University of Wisconsin Carbone Comprehensive Cancer Center who have a remarkable history of training, discovery and accomplishment. This program will generate opportunities for promoting career development, for enhancing the diversity of the trainee group, and for catalyzing research discussion between our basic and clinical faculties.","6626602; ","ALEXANDER, CAROLINE MARGARET;","PERKINS, SUSAN N","07/01/2011","06/30/2017","Development; Molecular; tumor; ","Molecular and Cellular Mechanisms of Tumor Development","157322","NCI","Subcommittee I - Transistion to Independence ","","S1","05","2435","195","2630",""
"9404556","T32","CA","3","N","12/29/2016","09/01/2016","08/31/2017","398","T32CA186897","SCHOOLS OF MEDICINE","PA-14-015","3T32CA186897-02S1","NCI:7642\","TRAINING, INSTITUTIONAL","2017","NATIONAL CANCER INSTITUTE","","CHICAGO","UNITED STATES","RADIATION-DIAGNOSTIC/ONCOLOGY","07","005436803","US","NORTHWESTERN UNIVERSITY AT CHICAGO","IL","606113152","PUBLIC HEALTH RELEVANCE: The proposed postdoctoral training program at Northwestern University, Cancer Nanotechnology Training Program, will prepare individuals already possessing PhD, MD, or MD-PhD degrees for research careers focused on moving advances in nanotechnology into the cancer clinic. It will build on existing strengths at Northwestern University in both cancer and nanotechnology research.","1863850; ","WOLOSCHAK, GAYLE E.;","LIM, SUSAN E","09/01/2015","08/31/2020","Malignant Neoplasms; Nanotechnology; Training Programs; ","Cancer Nanotechnology Training Program","186897","ZCA1","Special Emphasis Panel ","","S1","02","7076","566","7642",""
"9405096","F32","DC","3","N","12/27/2016","12/01/2016","11/30/2017","173","F32DC015381","ORGANIZED RESEARCH UNITS","PA-16-287","3F32DC015381-01S1","NIDCD:948\","TRAINING, INDIVIDUAL","2017","NATIONAL INSTITUTE ON DEAFNESS AND OTHER COMMUNICATION DISORDERS","","ANN ARBOR","UNITED STATES","NONE","12","073133571","US","UNIVERSITY OF MICHIGAN","MI","481091276","","9766601; ","ILIFF, ADAM JAMES;","RIVERA-RENTAS, ALBERTO L","12/01/2016","11/30/2018","Ablation; Address; Afferent Neurons; Animal Model; Auditory; auditory pathway; Auditory system; avoidance behavior; base; Behavior; Behavioral; behavioral response; Biological Assay; Biological Models; Caenorhabditis elegans; calcium indicator; Complex; Data; Deafness; Detection; Drosophila genus; Electrophysiology (science); epithelial Na+ channel; Etiology; Exhibits; Frequencies; Functional Imaging; Genes; Genetic; Genetic Models; Genetic Screening; genome sequencing; Goals; Head; Health; Hearing; hearing impairment; high throughput screening; Human; Impairment; Individual; insight; Interneurons; Invertebrates; Investigation; Ion Channel; Lasers; Lead; Locomotion; Mammals; Maps; Mechanoreceptors; Mediating; Mediator of activation protein; Membrane Proteins; Methods; Modeling; Molecular; mutant; Nature; Nervous system structure; neural circuit; Neurobiology; neuromechanism; Neurons; novel; optogenetics; Organism; Potassium Channel; Process; Proteins; public health relevance; receptor; relating to nervous system; Research; research study; response; reverse genetics; RNA Interference; Sense Organs; Sensory; sensory input; sound; Stimulus; System; Techniques; Testing; therapy development; tool; Touch sensation; Training; TRP channel; vibration; whole genome; ","Neural and molecular mechanisms underlying sound-evoked behavior in C. elegans","015381","","","","S1","01","948","","948",""
