"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"9316743","P01","NS","5","N","07/10/2017","07/01/2017","06/30/2018","","P01NS079419","","PAR-11-172","5P01NS079419-05","NINDS:163828\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","WALTHAM","UNITED STATES","","05","616845814","US","BRANDEIS UNIVERSITY","MA","024532728","The projects supported by this Core will begin to illuminate the dynamics of signaling pathways that underlie  homeostatic compensation. As defects in homeostatic signaling contribute to neurological syndromes  ranging from Autism Spectrum Disorders to Epilepsies, the ability to understand and manipulate  homeostatic signaling pathways will be of enormous health relevance.","1863447; ","NELSON, SACHA B;","","","","Algorithms; Antibodies; Antigens; Array tomography; autism spectrum disorder; Biological; Brain; Cell Nucleus; Cells; Code; Communities; Complex; Computer software; Core Facility; cost effectiveness; Coupled; data modeling; Data Quality; Defect; density; Detection; Electron Microscopy; Elements; Epilepsy; Equipment; experience; experimental study; Financial compensation; flexibility; Fluorescence; Funding; Health; Heterogeneity; high resolution imaging; high throughput analysis; Histologic; Homeostasis; Human Resources; hydrophilicity; Image; image processing; Imagery; Imaging Techniques; Immunofluorescence Immunologic; Immunohistochemistry; improved; Individual; interest; Laboratories; member; Microscope; Microtomy; Molecular; Neurologic; neuronal cell body; Neurons; novel strategies; Optics; particle; Particle Size; Pattern; Penetration; Plant Resins; programs; protein complex; Proteins; Protocols documentation; Reagent; Resolution; Sampling; Scientist; Services; Signal Pathway; Signal Transduction; Signaling Molecule; Staining method; Stains; Standardization; statistics; Structure; Synapses; Syndrome; Techniques; Testing; Thick; Thinness; Time; Tissue imaging; tissue preparation; Tissues; tomography; Training; ","ARRAY TOMOGRAPHY OF SYNAPSES AND SIGNALING COMPLEXES","079419","NSD","National Institute of Neurological Disorders and Stroke Initial Review Group ","7975","","05","99867","63961","","163828"
"9317395","P30","AG","5","N","07/11/2017","07/01/2017","06/30/2018","866","P30AG017265","OTHER SPECIALIZED SCHOOLS","RFA-AG-14-005","5P30AG017265-18","NIA:798974\","RESEARCH CENTERS","2017","NATIONAL INSTITUTE ON AGING","","LOS ANGELES","UNITED STATES","NONE","37","072933393","US","UNIVERSITY OF SOUTHERN CALIFORNIA","CA","900339263","PUBLIC HEALTH RELEVANCE: The research supported by our Center attempts to clarify the biological pathways through which social,  economic, and psychological and experiences impact health and how such influences may vary across  subgroups and settings. This knowledge will increase our ability to improve health and reduce health disparities.","1891769; ","CRIMMINS, EILEEN M;","PATMIOS, GEORGEANNE E.","08/15/1999","06/30/2019","Address; Affect; Age; Aging; Area; Behavioral; biodemography; Biological; Biology; Biometry; California; Clinical Medicine; Clinical Research; cohort; Collaborations; Communities; Complex; Country; Coupled; Data; Data Collection; Demographer; design; Development; dissemination research; Economics; Educational process of instructing; Empirical Research; Epidemiology; experience; Faculty; Fostering; Funding; Genetic; Genomics; Geriatrics; Gerontology; Goals; Health; health disparity; improved; Individual; interdisciplinary collaboration; Interdisciplinary Study; interest; International; Intervention; Knowledge; Leadership; Life Cycle Stages; Los Angeles; Measurement; Measures; Medical; medical schools; Methodology; Methods; model development; Outcome; Pathway interactions; Pilot Projects; Policies; Population; population health; Population Study; population survey; Process; Program Development; programs; Protocols documentation; psychologic; Psychology; public health relevance; Research; research data dissemination; Research Infrastructure; Research Methodology; Research Personnel; Research Support; Resources; Risk; Role; Schools; Scientific Advances and Accomplishments; senior faculty; social; Subgroup; success; Surveys; theories; United States National Institutes of Health; Universities; Validation; ","USC/UCLA Center on Biodemography and Population Health","017265","ZAG1","Special Emphasis Panel ","","","18","662993","135981","798974",""
"9317541","R01","NS","5","N","07/13/2017","07/01/2017","06/30/2018","853","R01NS084298","SCHOOLS OF MEDICINE","PA-13-302","5R01NS084298-04","NINDS:352273\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","LOS ANGELES","UNITED STATES","NONE","33","092530369","US","UNIVERSITY OF CALIFORNIA LOS ANGELES","CA","900952000","PUBLIC HEALTH RELEVANCE: Huntington's disease (HD) is one of the most common inherited fatal neurodegenerative disorders characterized by progressive motor, cognitive, and psychiatric symptoms. Our proposed study is based on new findings on the influence of complement factors and their interaction with resident innate immune cells in the brain in pathogenesis of HD-like progressive movement disorder and neurodegeneration. Elucidating the precise underlying mechanisms and validating the disease impact of complement factors in independent HD mouse models may provide a novel therapeutic strategy for HD and related age-dependent neurodegenerative disorders.","10068326; 8330449 (contact); ","STEVENS, BETH ANN; YANG, XIANGDONG WILLIAM (contact);","MILLER, DANIEL L","07/01/2014","06/30/2019","Address; Adult; age related; Animal Model; Antibodies; Atrophic; Axon; Behavioral; behavioral impairment; Binding; Biological Assay; Brain; Brain region; brain tissue; CAG repeat; cell type; Cells; cerebral atrophy; Cessation of life; Clinical; Complement; Complement 1q; Complement Receptor; complement system; Corpus striatum structure; Data; Development; Disease; Disease Progression; effective therapy; exhibitions; Exhibits; Functional disorder; Ganglia; Genes; Genetic; Glaucoma; Gray unit of radiation dose; Human; Huntington Disease; Huntington gene; Immune; in vivo; Inherited; innovation; Invaded; Involuntary Movements; ITGAM gene; Knowledge; Lead; Length; Macrophage-1 Antigen; Mediating; Mediator of activation protein; Microglia; Modeling; Molecular; motor symptom; mouse model; Movement Disorders; Mus; mutant; Nerve Degeneration; Neurobehavioral Manifestations; Neurodegenerative Disorders; neurodegenerative phenotype; neurodevelopment; neuron loss; Neuronal Dysfunction; Neurons; neurotransmission; new therapeutic target; novel therapeutics; optogenetics; pathogen; Pathogenesis; Pathogenicity; Pathologic; Pathology; Pathway interactions; Phagocytes; Phagocytosis; Physiological; Play; polyglutamine; presynaptic; prevent; progressive neurodegeneration; Proteins; psychiatric symptom; public health relevance; relating to nervous system; Research Support; restoration; Retinal Degeneration; Role; Symptoms; Synapses; synaptic pruning; Systems Development; Testing; Therapeutic antibodies; Time; Toxic effect; Translating; Up-Regulation; vision development; Vitronectin; Walkers; Yang; ","Complement-Microglia Interaction in Synaptic Loss and Neurodegeneration in HD","084298","CDIN","Cell Death in Neurodegeneration Study Section ","","","04","273915","78358","352273",""
"9318111","F31","AA","5","N","07/12/2017","07/11/2017","07/10/2018","273","F31AA024369","SCHOOLS OF ARTS AND SCIENCES","PA-14-147","5F31AA024369-02","NIAAA:37644\","TRAINING, INDIVIDUAL","2017","NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM","","ATLANTA","UNITED STATES","PSYCHOLOGY","05","837322494","US","GEORGIA STATE UNIVERSITY","GA","303023999","PUBLIC HEALTH RELEVANCE     The proposed research is relevant to public health because it will provide the first direct test of  the independent and interactive effects of acute alcohol intoxication and prosocial norms on bystander intervention behavior and perceived barriers to intervention for sexual violence. Findings from this project will directly inform bystander intervention programming and ultimately serve to decrease sexual violence.","11968757; ","LEONE, RUSCHELLE MARIE;","FREEMAN, ROBERT ","07/11/2016","07/10/2019","Academia; Acute; Address; Advisory Committees; Alcohol consumption; alcohol effect; alcohol involvement; Alcoholic Intoxication; Alcohols; Attention; base; Behavior; Behavior Therapy; Beverages; breath alcohol measurement; Bystander Effect; career; Coke; college; Cues; Decision Making; drinking; eligible participant; empowered; Event; evidence base; Female; Fibrinogen; Film; Foundations; Future; Gender; Goals; Heavy Drinking; Helping Behavior; Heterosexuals; Individual; infancy; Intervention; intervention program; Laboratories; Lead; Link; Literature; male; men; Modeling; Myopia; Participant; Patient Self-Report; peer; perpetrators; Persons; Play; prevent; Prevention; problem drinker; programs; Public Health; public health relevance; Publishing; Questionnaires; Randomized; Reporting; Research; Rest; Risk; Role; Scientist; sexual assault; sexual violence; skills; sobriety; Social Environment; social norm; Speed; Students; Testing; theories; Time; Victimization; willingness; Woman; Work; ","Effects of Acute Alcohol Intoxication on Bystander Decision Making and Intervention Behavior for Sexual Violence","024369","AA","National Institute on Alcohol Abuse and Alcoholism Initial Review Group ","","","02","37644","","37644",""
"9318123","UH2","AR","5","N","07/10/2017","06/01/2017","05/31/2018","846","UH2AR067690","SCHOOL OF MEDICINE & DENTISTRY","RFA-AR-14-016","5UH2AR067690-04","NIAID:141413\NIAMS:247797\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES","","ROCHESTER","UNITED STATES","INTERNAL MEDICINE/MEDICINE","25","041294109","US","UNIVERSITY OF ROCHESTER","NY","146270140","PUBLIC HEALTH RELEVANCE:  Despite advances in understanding the causes of RA, major limitations in the field include the failure of currently available treatments to achieve low diseae activity and/or limit progressive joint damage in the majority of patients. In this proposal, we wil develop novel techniques to image the location of immune cells and their function in the joint tissue. This research is important because a better understanding of disease pathogenesis will allow patient-tailored treatments and identification of new treatment targets.","1927533; ","ANOLIK, JENNIFER HOWITT;","SERRATE-SZTEIN, SUSANA ","09/24/2014","05/31/2019","Anatomy; Area; B-Lymphocytes; Bioinformatics; Biological Markers; Biological Response Modifier Therapy; Biopsy; Biopsy Specimen; bone; bone cell; bone erosion; Bone Marrow; Bone Resorption; Bone Tissue; CD14 gene; CD19 gene; CD4 Positive T Lymphocytes; Cell Communication; Cell Count; Cell physiology; Cells; Clinical; cohort; Collaborations; Computer software; Cytokine Activation; Cytokine Network Pathway; Data; data management; Degenerative polyarthritis; digital; Disease; effective therapy; Equilibrium; Failure; Functional disorder; Goals; Histology; Homeostasis; Hypersensitivity; Image; Image Analysis; imaging system; Immune; Immunohistochemistry; Immunology; Individual; individualized medicine; Infiltration; Informatics; insight; joint destruction; joint injury; Joints; Laboratories; Lasers; Lead; Link; Location; Lymphatic; Lymphocyte; Mediating; Medicine; Methods; monocyte; Musculoskeletal; Musculoskeletal Diseases; Nature; Needle biopsy procedure; new technology; novel; Operative Surgical Procedures; Orthopedics; Osteoblasts; Osteoclasts; Osteogenesis; Pathogenesis; Pathway interactions; patient population; patient stratification; patient subsets; Patients; peripheral blood; Pharmaceutical Preparations; Phase; Phenotype; Population; Procedures; prospective; public health relevance; Rationalization; Research; response; Rheumatoid Arthritis; Rheumatology; RNA; RNA Sequences; Role; Sampling; Seminal; Signal Pathway; Site; Slide; Sorting - Cell Movement; sound; Specimen; Standardization; Stream; subchondral bone; Sushi Domain; Synovial Membrane; System; T-Lymphocyte; Techniques; Technology; Tissues; tool; transcriptome; transcriptome sequencing; treatment response; treatment strategy; Ultrasonography; Universities; validation studies; ","Cellular Dynamics at the Synovium-Bone interface in RA","067690","ZAR1","Special Emphasis Panel ","","","04","328476","175734","389210",""
"9319224","R01","CA","5","N","07/14/2017","07/01/2017","06/30/2018","395","R01CA202756","","PAR-15-075","5R01CA202756-02","NCI:603034\","Non-SBIR/STTR RPGs","2017","NATIONAL CANCER INSTITUTE","","BOSTON","UNITED STATES","","07","076593722","US","BOSTON CHILDREN'S HOSPITAL","MA","021155724","Project Narrative Some types of acute leukemia are characterized by a high risk of relapse and poor response to conventional therapies. For these diseases, it is imperative to identify and target signaling pathways that drive malignant transformation. The Williams Laboratory has previously identified and validated Rac (a protein that controls many cellular functions including cell growth) as a therapeutic target in refractory leukemias.This group has expertise and a long-standing interest in the biology of the Rac protein. For this project, the Williams Lab has partnered with Evotec AG, a drug discovery company based in Germany, to utilize novel platforms and techniques to identify and further develop new inhibitors of Rac. The end point of this partnership is to obtain a drug that can be used for clinical testing in high risk leukemias and can improve the prognosis of these aggressive diseases.","1862385; ","WILLIAMS, DAVID A;","KONDAPAKA, SUDHIR B","07/20/2016","06/30/2021","absorption; Acute leukemia; Affinity Chromatography; Alternative Splicing; analog; Animal Model; Attenuated; bcr-abl Fusion Proteins; Binding; Biochemical; Bioinformatics; Biology; Candidate Disease Gene; cell growth; Cell Line; Cell model; Cell physiology; cellular targeting; Characteristics; Chronic Myeloid Leukemia; Code; Collaborations; Colon Carcinoma; Computer Simulation; conventional therapy; Crystallography; Data; Development; Disease; Dose; drug discovery; Excretory function; exhibitions; Exhibits; experience; extracellular; Family; Genetic; Genetic Models; Germany; Guanosine Triphosphate Phosphohydrolases; Hematopoietic stem cells; high risk; Human; improved; In Vitro; in vivo; inhibitor/antagonist; interest; knock-down; Laboratories; Lead; Lesion; leukemia; Leukemic Cell; Malignant - descriptor; malignant breast neoplasm; Malignant neoplasm of lung; Malignant Neoplasms; Mammalian Cell; Mediating; melanoma; Metabolism; Modeling; Molecular; Monomeric GTP-Binding Proteins; Mus; Mutate; Mutation; new therapeutic target; novel; Oncogenes; oncology; outcome forecast; Output; Pathway interactions; Patients; Pharmaceutical Chemistry; Pharmaceutical Preparations; Phase; Play; Pre-Clinical Model; preclinical development; programs; Property; Proteins; rac GTP-Binding Proteins; Refractory; Relapse; relapse risk; research clinical testing; response; rho GTP-Binding Proteins; Role; Sampling; screening; Series; Signal Pathway; Signal Transduction; small hairpin RNA; small molecule inhibitor; Solid; Solid Neoplasm; Specificity; stem cell biology; targeted cancer therapy; Techniques; Testing; Therapeutic; therapeutic target; TimeLine; tool; Validation; virtual; Work; Xenograft Model; ","Development of novel selective Rac inhibitors for refractory leukemias","202756","ZRG1","Special Emphasis Panel ","","","02","411614","191420","603034",""
"9320977","P30","AG","5","N","07/11/2017","07/01/2017","06/30/2018","","P30AG010161","","RFA-AG-16-018","5P30AG010161-27","NIA:77535\","RESEARCH CENTERS","2017","NATIONAL INSTITUTE ON AGING","","CHICAGO","UNITED STATES","","07","068610245","US","RUSH UNIVERSITY MEDICAL CENTER","IL","606123833","","6436728; ","BOYLE, PATRICIA A;","","","","Address; Aging; Alzheimer's Disease; Alzheimer's Disease Core Center; Area; Biochemical; Capital; Clinical; cognitive neuroscience; Collaborations; Complex; Data; data management; design; Discipline; education research; Educational Activities; Epidemiology; ethnic diversity; experience; Faculty; Goals; health disparity; Home environment; Institutes; Institution; Institutionalization; interdisciplinary collaboration; Interdisciplinary Study; Internships; Investigation; Knowledge; knowledge base; Language; Latino; Learning; Link; Mentors; Mentorship; Methodology; Molecular; multidisciplinary; Neuroepidemiology; neuroimaging; Neurology; neuropathology; Neuropsychology; novel; novel strategies; preference; racial diversity; Religion and Spirituality; Research; Research Personnel; Research Project Grants; Scientist; Structure; synergism; Talents; Techniques; Training; training opportunity; Work; ","Core F: Research Education Component (RL5)","010161","ZAG1","Special Emphasis Panel ","6979","","27","50023","27512","","77535"
"9323553","R21","HL","5","N","07/15/2017","07/01/2017","06/30/2018","837","R21HL132263","BIOMED ENGR/COL ENGR/ENGR STA","PA-12-284","5R21HL132263-02","NHLBI:192500\","Non-SBIR/STTR RPGs","2017","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","LOUISVILLE","UNITED STATES","ENGINEERING (ALL TYPES)","03","057588857","US","UNIVERSITY OF LOUISVILLE","KY","402081838","Aortic Stenosis (AS) is a significant disease of the aortic valve of the heart which is chronic, progressive, and has a 2 year survival rate of 50% in symptomatic patients who are untreated. The most common cause of AS in adults is calcification of a normal trileaflet or congenital bicuspid valve. The proposal aims to develop a new and improved test based on MRI for determination of diagnostic indices of this disease in subjects with severe AS.","1880208; ","AMINI, AMIR A;","EVANS, FRANK ","08/01/2016","06/30/2018","4D MRI; Address; Adopted; Adult; Air; Anatomy; aortic arch; aortic valve; aortic valve disorder; Aortic Valve Stenosis; Area; Atherosclerosis; base; Beds; bone; calcification; Calcified; Catheterization; Catheters; Chronic; Cicatrix; Clinical; clinical imaging; clinical practice; Color; Data; Data Quality; Diagnostic; Disease; Distal; Doppler Echocardiography; Doppler Ultrasound; Evaluation; Geometry; Gold; Heart Valves; hemodynamics; Human; Image; Imagery; Imaging Techniques; improved; In Vitro; indexing; Inflammation; Left; Lipids; Magnetic Resonance Imaging; Measurement; Measures; Mitral Valve; Morphologic artifacts; Motion; Nature; Navier?Stokes equations; Noise; novel; Operative Surgical Procedures; particle; Patients; Physiological; Plant Roots; pressure; Process; prognostic; prospective; Radial; Resolution; Scanning; Severities; Severity of illness; Slice; Speed; Stenosis; Survival Rate; Techniques; Testing; Time; Ultrasonography; valve replacement; ","4D MR Imaging of Flow and Hemodynamics in Aortic Stenosis","132263","MEDI","Medical Imaging Study Section ","","","02","125000","67500","192500",""
"9325385","P30","AG","5","N","07/14/2017","07/15/2017","06/30/2018","866","P30AG019610","UNIVERSITY-WIDE","RFA-AG-16-018","5P30AG019610-18","NIA:1750408\","RESEARCH CENTERS","2017","NATIONAL INSTITUTE ON AGING","","TEMPE","UNITED STATES","NONE","09","943360412","US","ARIZONA STATE UNIVERSITY-TEMPE CAMPUS","AZ","852876011","OVERALL - PROJECT NARRATIVE  The Arizona Alzheimer's Disease Core Center (ADCC) is the nation's most comprehensive example of statewide collaboration in AD research. It capitalizes on its leadership, shared scientific resources, and collaborative model to advance the study of AD, related disorders, and the aging mind and brain; provides a springboard for new programs and partnerships; advances the study and care of Latinos and Native Americans; improves the standard of care for patients and family caregivers; educates professional and community stakeholders; trains the next generation of researchers in the field; characterizes the earliest brain changes associated with the risk of AD and finds effective prevention therapies as soon as possible; ensures that the fight against AD is a top statewide priority; and dramatically increases the size, productivity, and impact of AD research in Arizona. Its researchers have helped to launch a new era in AD prevention research and are trying to find and support FDA approval of effective prevention therapies within the next ten years.","2092025; ","REIMAN, ERIC MICHAEL;","SILVERBERG, NINA B.","09/30/2001","06/30/2021","Address; Aging; aging brain; aging mind; Agreement; Alzheimer disease prevention; Alzheimer's Disease; Alzheimer's Disease Core Center; apolipoprotein E-4; Area; Arizona; Autopsy; Basic Science; Biological Markers; Biomedical Research; Biometry; Blood specimen; Brain; Brain imaging; brain tissue; Capital; Caring; Clinical; Clinical Research; clinical research site; Cognitive; cognitive change; cohort; Collaborations; Communities; Complement; Contracts; Data; data management; Dementia; dementia care; Destinations; Development; Diagnosis; Disease; DNA; Drug or chemical Tissue Distribution; Education and Outreach; education research; Educational Activities; Elderly; Ensure; Evaluation; Family Caregiver; fight against; Funding; Goals; Grant; Growth; health care cost/financing; Healthcare; Heterozygote; Homozygote; Impaired cognition; improved; innovation; Investments; Latino; Leadership; Liquid substance; Mathematics; Medical; Mentors; Mentorship; mild cognitive impairment; Modeling; National Institute on Aging; Native Americans; Neurodegenerative Disorders; neuropathology; next generation; outreach; Participant; Patient Care; Patients; Performance; performance site; Pilot Projects; Play; population based; pre-clinical; preclinical study; prevention evaluation; Prevention Research; Prevention therapy; product development; Productivity; programs; public-private partnership; quality assurance; Recruitment Activity; Registries; Research; Research Activity; Research Personnel; Research Training; Resources; Risk; Role; Secure; Services; Shapes; sharing data; standard of care; Statistical Data Interpretation; statistics; System; Testing; Therapy Evaluation; Tissue Sample; Tissues; tool; Training; Training Activity; Training Programs; Training Support; translational research program; United States; Work; ","Arizona Alzheimer's Disease Core Center","019610","ZAG1","Special Emphasis Panel ","","","18","1628650","121758","1750408",""
"9325389","P30","AG","5","N","07/14/2017","07/01/2017","06/30/2018","","P30AG019610","","RFA-AG-16-018","5P30AG019610-18","NIA:750522\","RESEARCH CENTERS","2017","NATIONAL INSTITUTE ON AGING","","TEMPE","UNITED STATES","","09","943360412","US","ARIZONA STATE UNIVERSITY-TEMPE CAMPUS","AZ","852876011","","8181510; ","CASELLI, RICHARD J.;","","","","Address; adjudicate; adjudication; Aging; aging brain; Alzheimer disease prevention; Alzheimer's Disease; Alzheimer's Disease Core Center; Alzheimer's disease risk; Apolipoprotein E; apolipoprotein E-4; Arizona; biomedical referral center; Blood specimen; Brain; Brain imaging; Capital; Catchment Area; Categories; Cerebrospinal Fluid; Child; Clinic; Clinical; clinical Diagnosis; Clinical Research; Cognitive; cognitive neuroscience; cohort; Colombian; Consensus; Consent; cooperative study; Data; Data Analyses; data management; Data Set; Dementia; design; Diagnosis; Diagnostic; Diagnostic tests; DNA; Down Syndrome; Early Diagnosis; education research; Eligibility Determination; Enrollment; Evaluation; follow-up; Fostering; Funding; Genetic; Genetic Risk; Genomics; Genotype; Goals; Health; Health Personnel; Health Sciences; Hereditary Disease; Heterozygote; Homozygote; Impaired cognition; Individual; Institutes; Institution; Institutionalization; interest; Intervention; Latino; Lewy Body Dementia; Longitudinal Studies; Magnetic Resonance Imaging; Measures; Medical; meetings; mild cognitive impairment; Minority Groups; Modeling; mutation carrier; Native Americans; neuroimaging; Neurologic; neuropathology; neuropsychological; Neuropsychology; normal aging; Normalcy; outreach; outreach program; Participant; Patients; Persons; Plasma; Population; Positron-Emission Tomography; pre-clinical; preclinical study; presenilin-1; prevent; Prevention; Prevention therapy; Procedures; programs; Recruitment Activity; Research; Research Institute; Research Personnel; Research Project Grants; Research Subjects; Resources; Risk; Sampling; scientific organization; Scientist; Site; Specialist; Standardization; statistics; Structure; symposium; tertiary care; Testing; The Sun; Therapeutic Trials; Tissues; translational neuroscience; Translational Research; tribal leader; Universities; Videoconferences; Work; young adult; ","Core B: Clinical Core","019610","ZAG1","Special Emphasis Panel ","6981","","18","750475","47","","750522"
