"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"9221054","P01","NS","1","N","06/02/2017","06/15/2017","04/30/2018","853","P01NS099114","","PAR-14-183","1P01NS099114-01","NINDS:1481400\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","JUPITER","UNITED STATES","","18","148230662","US","SCRIPPS FLORIDA","FL","334585284","PROJECT NARRATIVE A mutation in the C9ORF72 gene, specifically a longer than usual repeating sequence, causes frontotemporal dementia (FTD) and amyotrophic lateral sclerosis (ALS). We will study how this mutation causes ?c9FTD/ALS?, as well as identify therapeutic approaches and clinical biomarkers to speed delivery of a treatment to c9FTD/ALS patients.","7265623 (contact); 7237711; 1881954; ","DISNEY, MATTHEW D (contact); PETRUCELLI, LEONARD ; ROTHSTEIN, JEFFREY D;","SUTHERLAND, MARGARET L","06/15/2017","04/30/2022","Accountability; Address; Advisory Committees; Amyotrophic Lateral Sclerosis; Animals; Area; Awareness; Binding; Biological Markers; Biology; biomarker development; C9orf72; CD69 antigen; Cell model; Cells; Cellular biology; cellular imaging; Cerebrospinal Fluid; Chemicals; Chemistry; Clinical; clinical biomarkers; clinical development; combat; Data; Defect; Dementia; design; Development; Disease; Disease model; Drosophila genus; drug discovery; Education; effective therapy; Ensure; fly; Frontotemporal Dementia; Functional disorder; Genes; Genetic; Goals; Human; imaging study; improved; In Vitro; in vivo; in vivo Model; induced pluripotent stem cell; Injury; innovation; Interdisciplinary Study; Lead; lymphoblastoid cell line; Measures; Medicine; meetings; Modeling; Monitor; mouse model; Mutation; Nerve Degeneration; Neurobiology; Neurology; Neurons; next generation sequencing; novel; novel therapeutic intervention; Nuclear Pore; Nuclear Pore Complex; nucleocytoplasmic transport; outcome forecast; Pathogenesis; Pathologic; Pathology; Pathway interactions; Patients; Peripheral Blood Lymphocyte; pharmacodynamic biomarker; pre-clinical; Predisposition; Process; programs; Progress Reports; Proteins; Proteomics; Reporting; Research Personnel; Resources; RNA; Rodent Model; Severity of illness; sharing data; small molecule; Speed; stressor; Structure-Activity Relationship; success; System; targeted treatment; Therapeutic; therapeutic development; therapeutic target; Time; Tissue Model; Toxic effect; Transcript; transcriptome; transcriptome sequencing; Translating; Translations; treatment response; United States National Institutes of Health; Validation; Work; Yeasts; ","Pathophysiology of genetically defined dementia and neurodegeneration: Defining therapeutic targets and pathways","099114","NSD","National Institute of Neurological Disorders and Stroke Initial Review Group ","","","01","1093850","387550","1481400",""
"9230390","R01","DK","5","N","06/15/2017","06/01/2017","05/31/2018","847","R01DK075607","SCHOOLS OF MEDICINE","PA-13-302","5R01DK075607-12","NIDDK:378646\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","SALT LAKE CITY","UNITED STATES","GENETICS","02","009095365","US","UNIVERSITY OF UTAH","UT","841128930","PUBLIC HEALTH RELEVANCE: Our studies use Drosophila as a simple model system to define the molecular mechanisms of nuclear receptor action that are conserved through evolution, from flies to humans. This work will have an impact on understanding how nuclear receptors maintain metabolic homeostasis and provide new directions for combating critical human diseases associated with nuclear receptor dysfunction, including cardiovascular disease, diabetes, and obesity.","1929512; ","THUMMEL, CARL S.;","SILVA, CORINNE M","07/01/2006","05/31/2020","Adipose tissue; Adult; Aerobic; Animal Model; Animals; Biological Models; Carbohydrates; Cardiovascular Diseases; cell motility; ChIP-seq; combat; Complex; Coupling; Defect; design; Development; Diabetes Mellitus; Diet; Dietary intake; Drosophila genus; Engineering; Equilibrium; Evolution; experimental study; Family member; Female; Fertility; fly; Functional disorder; Future; Gene Targeting; Genes; Genetic; Glucose; Goals; Growth; HNF4A gene; Homeostasis; Homologous Gene; Human; human disease; Hyperglycemia; improved; insight; Intestines; Larva; Lead; Life; Ligands; lipid metabolism; Lipids; Malignant Neoplasms; Measurement; member; Metabolic; Metabolic Control; Metabolic Pathway; Metabolism; metabolomics; mitochondrial dysfunction; mitochondrial metabolism; Molecular; motor impairment; mouse model; mutant; Mutant Strains Mice; National Institute of Diabetes and Digestive and Kidney Diseases; Nerve Degeneration; Non-Insulin-Dependent Diabetes Mellitus; Nuclear Receptor Gene; Nuclear Receptors; Nutritional; Obesity; Organism; parallelization; paralogous gene; Phenotype; Play; programs; public health relevance; receptor; Receptor Signaling; Regulation; Research; Resistance; Resolution; Respiratory System; Risk Factors; RNA Interference; Role; Signal Pathway; Signal Transduction; Speed; Testing; therapeutic development; Tissues; transcription factor; transcriptome sequencing; Triglycerides; uptake; Warburg Effect; Work; ","Regulation and Function of Drosophila Nuclear Receptors","075607","MCE","Molecular and Cellular Endocrinology Study Section ","","","12","250000","128646","378646",""
"9230421","UM1","HL","5","N","06/15/2017","03/01/2017","02/28/2018","837","UM1HL113457","SCHOOLS OF MEDICINE","RFA-HL-12-026","5UM1HL113457-06","NHLBI:527074\","Non-SBIR/STTR RPGs","2017","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","INDIANAPOLIS","UNITED STATES","SURGERY","07","603007902","US","INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS","IN","462022915","The Indiana Regional Cardiovascular Cell Therapy Center (IRCCTC) will help to add a new dimension to the  CCTRN, with a focus on poor leg circulation, that complements the previous emphasis on heart disease.  The Indiana Center will help train all Network centers to execute protocols addressing leg circulation, while  also assisting in completion of all other trials. Poor leg circulation leads to much disability and death, and  new therapies are critically needed","9241491; ","MURPHY, MICHAEL PATRICK;","EBERT, RAY F","03/15/2012","02/28/2019","Addendum; Address; Adipocytes; Adipose tissue; Adverse event; Age; Amputation; Area; Autologous; Blood Circulation; Blood flow; Blood Vessels; Bone Marrow; Cardiovascular system; Categories; Cell physiology; Cell Separation; Cell Therapy; Cell Transplants; Cells; Cessation of life; Characteristics; Clinical; Clinical Trials; Clinics and Hospitals; comparative efficacy; Complement; cost; cytokine; Data; design; Devices; Dimensions; disability; Disease; Double-Blind Method; Effectiveness; efficacy testing; Event; experience; Harvest; Health; Heart; Heart Diseases; high risk; Hospitals; Immunocompetent; Immunologics; improved; indexing; Indiana; Injection of therapeutic agent; Intermittent Claudication; Investigational New Drug Application; Ischemia; Leg; Limb Salvage; Limb structure; Logistics; Lower Extremity; Measures; Medical center; Mononuclear; Multicenter Trials; Muscle; Myocardial; novel; novel therapeutics; Pain; Patients; Performance; Perfusion; Peripheral arterial disease; Phase; Phase III Clinical Trials; Placebo Control; Placebos; Population; pre-clinical; Principal Investigator; programs; Protocols documentation; Randomized; randomized placebo controlled trial; regenerative; Rest; Risk; safety and feasibility; safety testing; Single-Blind Study; Source; Stem cells; Stromal Cells; Suction Lipectomy; Syndrome; System; Testing; Therapeutic Studies; Therapy trial; Time; Tissues; Training; Ulcer; Umbilical Cord Blood; Universities; Veterans; Work; ","Utility of Autologous and Allogeneic Cell Therapy for Peripheral Arterial Disease","113457","ZHL1","Special Emphasis Panel ","","","06","360645","166429","527074",""
"9244137","R21","DK","1","N","06/16/2017","06/16/2017","04/30/2018","847","R21DK108076","SCHOOLS OF DENTISTRY/ORAL HYGN","PAR-15-161","1R21DK108076-01A1","NIDDK:239250\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","FARMINGTON","UNITED STATES","DENTISTRY","05","022254226","US","UNIVERSITY OF CONNECTICUT SCH OF MED/DNT","CT","060305335","This pilot study proposes to examine, for the first time in dialysis patients, the short and long-term effect of systematic and repeated oral health interventions on inflammation and clinical oral parameters. The  ultimate goal of this proposal is to improve access to oral care and quality of life by implementing continuous and  repeated in-­?center oral health programs in dialysis populations.   ","8904518; ","IOANNIDOU, EFTHIMIA ;","MOXEY-MIMS, MARVA M.","06/16/2017","04/30/2019","Acute-Phase Proteins; Address; Agreement; Albumins; Anti-inflammatory; Anti-Inflammatory Agents; Behavior Therapy; Biological Markers; Blood Circulation; Blood specimen; Blood Vessels; bone loss; C-reactive protein; Cardiovascular system; Catheters; Chronic; Chronic Kidney Failure; Clinical; Comorbidity; Connective Tissue; cytokine; Data; Dialysis patients; Dialysis procedure; Disease; Disease Outcome; effective therapy; Effectiveness of Interventions; End stage renal failure; Environment; Epidemiology; Etiology; F2-Isoprostanes; Fatigue; Fistula; Goals; Guidelines; Health; Healthy People 2020; Hemodialysis; Improve Access; improved; Infection; Inflammation; Inflammatory; Inflammatory Response; innovation; Interleukin-6; Intervention; Level of Evidence; Link; Long-Term Effects; Longitudinal Studies; Maintenance; Malnutrition; Measures; Mediating; Mentored Patient-Oriented Research Career Development Award; Microbial Biofilms; Modeling; mortality; multidisciplinary; novel; novel strategies; nutrition; Nutritional; Oral; oral care; Oral health; Oral Health Impact Profile; oral infection; Outcome; Outcome Measure; Outpatients; Oxidative Stress; patient oriented; Patient Recruitments; Patient-Focused Outcomes; Patients; Pattern; Periodontal Infection; Periodontitis; Pharmacology; Pilot Projects; Population; Population Study; Prevalence; Prevention; Preventive; programs; Protocols documentation; Quality of Care; Quality of life; Race; Reporting; Research; response; S-Adenosylmethionine; Severities; Source; Surveys; Teething; Therapeutic; Time; Tooth structure; treatment effect; Treatment Effectiveness; Work; ","Novel paradigm to improve inflammatory burden in ESRD","108076","ZRG1","Special Emphasis Panel ","","A1","01","150000","89250","239250",""
"9258917","F32","GM","1","N","02/28/2017","06/01/2017","05/31/2018","859","F32GM121014","","PA-14-149","1F32GM121014-01A1","NIGMS:59166\","TRAINING, INDIVIDUAL","2017","NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES","","BOSTON","UNITED STATES","","07","076580745","US","DANA-FARBER CANCER INST","MA","022155450","Project Narrative  Mitochondrial diseases are a diverse group of genetically inherited disorders that occur due to mutations in mitochondrial or nuclear DNA that cause failures in the mitochondria's ability to make ATP and to perform its other energetic and metabolic functions. Incidence rates of 1:5000 have been reported placing mitochondrial disorders as one of the most commonly inherited human diseases and to date there is no cure or effective therapy. Identification of specific targets and drugs that could increase mitochondrial bioenergetics and improve the ability for the mitochondria to generate ATP can be of therapeutic value to treat mitochondrial disorders.","11987541; ","BARROW, JOEVA J.;","BARSKI, OLEG ","06/01/2017","05/31/2018","Address; Applications Grants; Binding; Biochemical; Bioenergetics; Biological Assay; Bromodomain; Cell Death; Cell Line; Cell model; Cell Survival; Cells; Cessation of life; Chemicals; chromatin immunoprecipitation; Clinical; Clustered Regularly Interspaced Short Palindromic Repeats; Complex; Cytochrome c Reductase; Data; Defect; Development; DNA; Drug Targeting; effective therapy; experimental study; Failure; Family; Fibroblasts; gain of function; Galactose; Gene Expression; Gene Proteins; Genes; Genetic; genome-wide; Goals; Histones; Human; human disease; Hybrids; improved; Inborn Genetic Diseases; Incidence; Inherited; inhibitor/antagonist; insight; Lactic Acidosis; Lead; Leber's Hereditary Optic Neuropathy; Maps; Mediating; Medical; MELAS Syndrome; member; Metabolic; Mitochondria; Mitochondrial Diseases; Mitochondrial Encephalomyopathies; Molecular; Mutate; Mutation; Myoclonic Epilepsies; NADH dehydrogenase (ubiquinone); new technology; new therapeutic target; novel; novel therapeutic intervention; Nuclear; optic nerve disorder; Outcome Study; overexpression; Oxidative Phosphorylation; Oxygen Consumption; Patients; prevent; programs; promoter; protein expression; Proteins; Proteomics; Recruitment Activity; Red Fiber; Reporting; Series; stroke; Testing; Therapeutic; transcription factor; ","Bromodomain Inhibitors Correct Bioenergetic Deficiency Caused by Mitochondrial Disease Complex Mutations","121014","ZRG1","Special Emphasis Panel ","","A1","01","59166","","59166",""
"9262935","R01","DK","5","N","06/13/2017","06/01/2017","05/31/2018","847","R01DK107293","SCHOOLS OF MEDICINE","PA-13-302","5R01DK107293-03","NIDDK:374625\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","NEW HAVEN","UNITED STATES","OBSTETRICS & GYNECOLOGY","03","043207562","US","YALE UNIVERSITY","CT","065208327","PUBLIC HEALTH RELEVANCE: To understand the etiology of metabolic disorders, including type II diabetes, it is essential that we gain better insight into the mechanisms used by the central nervous system to regulate neuronal circuitry related to glucose metabolism. We have identified UCP2 and other mitochondrial proteins involved in mitochondrial dynamics including dynamin-related peptide 1 and mitofusin 2 as important proteins for the regulation of hypothalamic ventromedial glucose sensing neurons. To better understand their role in the central regulation of glucose metabolism is important to further dissect mechanistic events that contribute to the regulation of these VMH glucose-sensing neurons. The experiments proposed in this application will unmask the role of central mitochondrial dynamics in the central regulatio of glucose homeostasis and will help us to better develop strategy for the treatment of metabolic disorders such as type II diabetes.","6624670; ","DIANO, SABRINA ;","HYDE, JAMES F","07/01/2015","05/31/2019","Affect; Autonomic nervous system; Biological Process; blood glucose regulation; Brain; Cell Nucleus; Characteristics; Chimeric Proteins; combat; Data; Development; Diabetes Mellitus; Diabetic mouse; Diet; Dynamin; Dynamin 2; Environment; Etiology; Event; experimental study; Fusion Protein Expression; Glucose; glucose metabolism; High Fat Diet; Hypoglycemia; Hypothalamic structure; Impairment; improved; insight; Knock-out; Mediating; Metabolic Diseases; Mitochondria; Mitochondrial Proteins; Modality; mouse model; Mus; Neuraxis; neuronal circuitry; Neurons; Non-Insulin-Dependent Diabetes Mellitus; novel; Pathologic; Peptides; Peripheral; Phenotype; Physiological; Play; prevent; Proteins; public health relevance; Regulation; response; Role; Signal Transduction; Testing; treatment strategy; UCP2 protein; ","Mitochondrial Dynamics in VMH Neurons Control Glucose Metabolism","107293","ZRG1","Special Emphasis Panel ","","","03","225000","149625","374625",""
"9263936","R01","DK","5","N","06/16/2017","06/01/2017","05/31/2018","847","R01DK098517","","PA-11-260","5R01DK098517-05","NIDDK:397355\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","PHILADELPHIA","UNITED STATES","","02","073757627","US","CHILDREN'S HOSP OF PHILADELPHIA","PA","191044318","PUBLIC HEALTH RELEVANCE: KATP-hyperinsulinism is a severe genetic disorder associated with high rates of neurodevelopmental impairment due to poorly controlled hypoglycemia. Our study aims at examining the pathophysiology of KATPHI within the framework of the energy production/insulin secretion relationship to identify new targets for therapy. This study will improve our understanding of the mechanisms and second messengers mediating the amplifying pathway of insulin secretion, which in turn, will be helpful for understanding the mechanisms implicated in the progressive ß-cell failure that leads to type 2 diabetes. Thus, these studies may lead to the identification of novel targets for therapy not only for hyperinsulinism but also for diabetes.","7595889 (contact); 10044124; ","DE LEON, DIVA DEL CARMEN (contact); LI, CHANGHONG ;","EGGERMAN, THOMAS L","09/15/2013","05/31/2018","Affect; amino acid metabolism; Amino Acids; Biology; Blood Glucose; Brain Injuries; Calcium; Calcium Channel; Calcium Signaling; Calmodulin; Cell membrane; Cells; Characteristics; Child; Citric Acid Cycle; Clinical; Coupling; Cyclic AMP; Defect; Development; Diabetes Mellitus; diabetes risk; Disease; effective therapy; Failure; Fasting; Functional disorder; Gene Expression; Generations; Genes; Genetic Transcription; genome-wide; Glucose; Glutamine; Glycolysis; Goals; Hereditary Disease; Human; Hyperinsulinism; Hypoglycemia; Impairment; improved; inhibitor/antagonist; Insulin; insulin secretion; islet; Lead; Measures; Mediating; Medical; Metabolic; Metabolism; Molecular; Molecular Profiling; mouse model; Mus; Mutation; Neurodevelopmental Impairment; new therapeutic target; Non-Insulin-Dependent Diabetes Mellitus; Outcome; Pancreas; Pancreatectomy; Pathway interactions; Persistent Hyperinsulinemia Hypoglycemia of Infancy; Pharmacology; Phenotype; Play; prevent; Production; Proteins; public health relevance; Regulation; Regulatory Pathway; Respiration; response; Role; Second Messenger Systems; Severities; Signal Transduction; stable isotope; Stimulus; Testing; transcriptome sequencing; Water; ","Fuel Metabolism and insulin secretion in KATP-hyperinsulinism human islets","098517","MCE","Molecular and Cellular Endocrinology Study Section ","","","05","237168","160187","397355",""
"9265150","R01","OD","5","N","06/14/2017","06/01/2017","05/31/2018","351","R01OD010974","SCHOOLS OF ARTS AND SCIENCES","PA-13-302","5R01OD010974-08","OD:484478\","Non-SBIR/STTR RPGs","2017","OFFICE OF THE DIRECTOR, NATIONAL INSTITUTES OF HEALTH","","LAWRENCE","UNITED STATES","BIOLOGY","02","076248616","US","UNIVERSITY OF KANSAS LAWRENCE","KS","660457568","PUBLIC HEALTH RELEVANCE: Genomewide association studies have immeasurably improved our understanding of the genetic basis of disease risk, yet known associations explain limited fractions of disease variation, and only in a few cases do we know the precise molecular nature of causative sites. Our novel mapping resources enable a rapid transition from mapped regions to candidate genes and causative variants, and can be easily-shared with other researchers, facilitating the genetic dissection of a myriad of complex traits. Our method is complementary to population-based association studies, and has distinct advantages if causative variants belong to particular functional categories, offering the possibility of a genera understanding of the molecular genetic basis of biomedically-relevant trait variation.","2264755; 9062818 (contact); ","LONG, ANTHONY DOUGLAS; MACDONALD, STUART JOHN (contact);","ZOU, SIGE ","07/15/2008","05/31/2020","Affect; Alleles; Alzheimer's Disease; American; Animals; ATAC-seq; Behavioral; Binding Sites; Biological Assay; Biological Models; Candidate Disease Gene; case control; Cataloging; Catalogs; Categories; Cathartics; Chromatin; clinical practice; Clinical Sciences; Code; Communities; Complement; Complex; Copy Number Polymorphism; Data; Data Set; Dependence; design; Detection; Diabetes Mellitus; Disease; disorder risk; Dissection; DNA; Drosophila genus; Ensure; exhibitions; Exhibits; experimental study; flexibility; fly; Funding; Gene Expression Profiling; Generations; Genes; Genetic; genetic analysis; genetic association; Genetic Models; genetic regulatory protein; genetic resource; Genetic Risk; genetic variant; Genome; genome browser; genome wide association study; genome-wide; Genomics; Genotype; Goals; Grant; Haplotypes; Head; Health; Heart Diseases; High-Throughput Nucleotide Sequencing; Human; Hybrids; improved; Individual; Informatics; insight; interest; Larva; Malignant Neoplasms; Maps; Measures; Meiosis; Methods; Molecular; Molecular Genetics; Morphology; Mus; Mutation; Nature; novel; Pathway interactions; Phenotype; Physiological; Population; population based; Positioning Attribute; Process; public health relevance; purge; Quantitative Trait Loci; rare variant; Rationalization; Rattus; Recombinants; Recruitment Activity; Recurrence; Research Personnel; Resolution; Resources; Risk; risk variant; scaffold; sex; Site; Statistical Models; success; System; Tissues; tool; trait; transcription factor; Transposase; United States National Institutes of Health; Variant; Wing; Work; ","A resource for the genetic analysis of complex traits","010974","ZRG1","Special Emphasis Panel ","","","08","368655","115823","484478",""
"9265831","R01","DK","5","N","06/13/2017","06/01/2017","05/31/2018","847","R01DK099315","SCHOOLS OF MEDICINE","PA-11-260","5R01DK099315-06","NIDDK:329422\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","SALT LAKE CITY","UNITED STATES","INTERNAL MEDICINE/MEDICINE","02","009095365","US","UNIVERSITY OF UTAH","UT","841128930","PUBLIC HEALTH RELEVANCE: Achieving a better understanding of how the body detects and activates defense mechanisms against low blood sugars or 'hypoglycemia' is essential for developing appropriate therapies to more effectively prevent hypoglycemia outcomes in diabetic patients. If hypoglycemia can be prevented, it will enable physicians to treat diabetes more aggressively and allow patients to achieve more optimal glucose targets, decrease the risk of diabetic complications and improve lifelong outcomes. This will undoubtedly have a significant impact on the ~24 million Americans who currently suffer from diabetes and alleviate some of the $174B in healthcare dollars that go into treating diabetes and its associated complications such as neuropathy, cardiovascular and renal complications.","8630080; ","CHAN, OWEN ;","TEFF, KAREN L","08/15/2013","05/31/2018","Acute; Address; American; Animals; Astrocytes; Blood Glucose; body sense; Brain; Brain region; Cardiovascular system; Complication; Complications of Diabetes Mellitus; counterregulation; Data; Defense Mechanisms; Development; Diabetes Mellitus; diabetic; diabetic patient; Evaluation; Exposure to; Failure; falls; gamma-Aminobutyric Acid; Glucose; Glutamates; glycemic control; Glycogen; Healthcare; Homeostasis; Hypoglycemia; Hypothalamic structure; Iatrogenesis; Impairment; improved; Insulin; Insulin-Dependent Diabetes Mellitus; Intercellular Fluid; Kidney; Laboratories; Lead; Metabolism; Monitor; Neuraxis; Neurons; Neuropathy; neurotransmission; Neurotransmitters; new therapeutic target; Organ; Outcome; Output; Pathogenesis; Pathologic; Patients; Peripheral; Physicians; Physiological; Play; prevent; Preventive therapy; Production; public health relevance; Recurrence; Research; Research Proposals; response; Risk; Rodent Model; Role; Signal Transduction; System; therapy development; ","MECHANISMS OF COUNTERREGULATORY FAILURE","099315","IPOD","Integrative Physiology of Obesity and Diabetes Study Section ","","","06","217500","111922","329422",""
"9266495","R01","NS","5","N","06/12/2017","06/01/2017","05/31/2018","853","R01NS083386","SCHOOLS OF MEDICINE","PA-11-260","5R01NS083386-05","NINDS:390469\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","ATLANTA","UNITED STATES","NEUROLOGY","05","066469933","US","EMORY UNIVERSITY","GA","303224250","PUBLIC HEALTH RELEVANCE: Recent research has shown that the massive thalamostriatal fiber system in the brain is strongly affected by the degenerative process in Parkinson's disease. The proposed studies will examine the impact of the changes on thalamostriatal transmission in primates, using cutting-edge functional and morphological techniques of investigation. These studies will help us to gain a better understanding of the circuit pathophysiology of Parkinsonism, and may lead to the development of new therapeutic strategies to treat Parkinson's disease through influencing specific thalamostriatal interactions.","1958845; ","WICHMANN, THOMAS N;","SIEBER, BETH-ANNE ","06/01/2013","05/31/2018","Affect; Anatomy; animal tissue; Animals; Anterior; Attention; Autopsy; awake; Axon; Basal Ganglia; Behavior; Brain; brain tissue; Cell Nucleus; cholinergic; cholinergic neuron; Cognitive; Complement; Corpus striatum structure; Dendritic Spines; density; Development; Disease; Dopamine; Electrons; experimental study; Family; Fiber; Functional disorder; in vivo; information processing; Interneurons; Intralaminar Nuclear Group; Investigation; Lead; Light; Methods; Microscopic; Monkeys; Morphology; motor disorder; Nerve Degeneration; neuron loss; Neurons; novel therapeutic intervention; Opsin; optogenetics; Output; Parafascicular Nucleus; Parkinson Disease; Parkinsonian Disorders; Pathologic; Patients; Pattern; Population; postsynaptic; Presynaptic Terminals; Primates; Process; public health relevance; putamen; Regulation; Reporting; Research; Research Personnel; reward processing; Rewards; Rodent; Role; S-Adenosylmethionine; Signs and Symptoms; Site; Source; Structure; Synapses; System; Techniques; Testing; Thalamic Nuclei; Thalamic structure; therapeutic development; Time; tool; transmission process; Varicosity; vigilance; viral gene delivery; ","Thalamic interactions with the striatum","083386","ZRG1","Special Emphasis Panel ","","","05","218750","171719","390469",""
