"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"9308119","R01","HL","1","N","04/05/2017","04/05/2017","01/31/2018","837","R01HL133003","SCHOOLS OF MEDICINE","PA-16-160","1R01HL133003-01A1","NHLBI:386710\","Non-SBIR/STTR RPGs","2017","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","PITTSBURGH","UNITED STATES","INTERNAL MEDICINE/MEDICINE","14","004514360","US","UNIVERSITY OF PITTSBURGH AT PITTSBURGH","PA","152132303","Pulmonary hypertension (PH), a disease caused by lung vasculature injury, is a leading cause of death in adult sickle cell disease (SCD) patients. Hemolysis-induced platelet activation is associated with PH, but the mechanism(s) by which 1) hemolysis causes platelet activation and 2) platelets contribute to PH is unknown. This project will test a putative pathway by which hemolytic components activate platelets through the production of oxidants to release a platelet factor (thrombospondin-1) which directly causes injury to the vasculature to promote PH in SCD. We will also test specific pharmacologic agents to block this putative pathway in a murine model of SCD-PH to determine whether these agents could be used clinically to attenuate PH pathogenesis in SCD patients.","9621121; ","SHIVA, SRUTI ;","KLAUZINSKA, MALGORZATA ","04/05/2017","01/31/2021","Acute; Adult; Antibodies; Antioxidants; Attenuated; base; Bioenergetics; Blocking Antibodies; Blood; Blood Platelet Antagonists; Blood Platelets; Blood Vessels; Bone Marrow; Cause of Death; CD47 gene; Cell model; Chimera organism; Clinical Trials; Coculture Techniques; Complement; Data; Development; Disease; effective therapy; endothelial dysfunction; Endothelium; Enzymes; Event; experimental study; Future; Glycoproteins; Heme; Hemoglobin; Hemolysis; Hereditary Disease; Human; Hypoxia; In Vitro; in vivo; in vivo Model; Infusion procedures; Injury; Link; Lung; Measures; Mediating; Mediator of activation protein; Membrane Potentials; Microfluidic Analytical Techniques; Microfluidics; Mitochondria; mitochondrial membrane; Molecular; mortality; mouse model; Mus; mutant; Myography; Nitric Oxide; novel; oligomycin sensitivity-conferring protein; Oxidants; Oxidation-Reduction; Oxidative Phosphorylation; Pathogenesis; Pathway interactions; Patients; Phase II Clinical Trials; Phenotype; Plasma; Platelet Activation; pressure; prevent; Process; Production; Pulmonary artery structure; Pulmonary Hypertension; Reactive Oxygen Species; receptor; receptor-mediated signaling; research clinical testing; Sampling; Scheme; Sickle Cell Anemia; Signal Pathway; Signal Transduction; Smooth Muscle Myocytes; targeted treatment; Testing; therapeutic target; Thrombosis; Thrombospondin 1; TLR4 gene; Transgenic Mice; Transgenic Organisms; Vascular Diseases; vascular endothelial dysfunction; vasoconstriction; ","Heme-induced platelet mtROS drives TSP1 release to accelerate PH pathogenesis","133003","RIBT","Respiratory Integrative Biology and Translational Research Study Section ","","A1","01","250000","136710","386710",""
"9313431","K01","MH","1","N","04/04/2017","04/04/2017","03/31/2018","242","K01MH110647","SCHOOLS OF MEDICINE","PA-16-190","1K01MH110647-01A1","NIMH:148114\","OTHER RESEARCH-RELATED","2017","NATIONAL INSTITUTE OF MENTAL HEALTH","","WASHINGTON","UNITED STATES","PSYCHIATRY","98","056282296","US","HOWARD UNIVERSITY","DC","200590005","PROJECT NARRATIVE Posttraumatic stress disorder (PTSD) is a debilitating psychiatric condition some people develop after experiencing a traumatic event such as combat, accident, physical or sexual assault, child abuse, and natural disaster, and approximately 8% of people in the United States have PTSD at some point in their lives. Many patients with PTSD have limited response to currently available cognitive behavioral and pharmacological interventions. The proposed studies will contribute to the improvement of PTSD treatment by elucidating mechanisms underlying sleep?s enhancement of therapeutic effects of an exposure-based intervention for PTSD. .","10778054; ","KOBAYASHI, IHORI ;","CHAVEZ, MARK ","04/04/2017","03/31/2021","Accidents; Address; Adult; Animal Model; Animals; Anxiety; Anxiety Disorders; anxiety-like behavior; Arousal; base; Beds; Behavioral; biological adaptation to stress; career development; Characteristics; Child Abuse; Clinical; Clinical Trials; Cognitive; Cognitive Therapy; combat; Complement; conditioned fear; density; Development Plans; Disease remission; disorder prevention; Emotional; emotional adjustment; emotional behavior; experience; Exposure to; Extinction (Psychology); FDA approved; Fright; habituation; Human; hypocretin; Hypothalamic structure; improved; indexing; Intervention; Investigation; Knowledge; Learning; learning extinction; Light; Memory; memory consolidation; Methods; Mood Disorders; Mus; Natural Disasters; neuromechanism; Neurons; Neuropeptides; neurophysiology; Neurosciences; non rapid eye movement; optogenetics; orexin 1 receptor; orexin A; Outcome; Participant; Patients; Pattern; Pharmaceutical Preparations; Pharmacotherapy; physical assault; Pilot Projects; Placebos; Post-Traumatic Stress Disorders; Process; programs; Psychotherapy; Pulse Rates; rapid eye movement; receptor; Recovery; reduce symptoms; REM Sleep; Research; Research Methodology; resilience; response; Rodent; sexual assault; skills; Sleep; Sleep disturbances; sleep onset; Sleeplessness; Slow-Wave Sleep; Symptoms; System; Therapeutic; Therapeutic Effect; therapy outcome; Training; Training Activity; Translational Research; Trauma; traumatic event; Treatment Effectiveness; Treatment outcome; treatment strategy; United States; Wakefulness; Writing; ","Can Blocking the Orexin System Enhance Sleep?s Benefits to Therapeutic Exposure for PTSD?","110647","NPAS","Neural Basis of Psychopathology, Addictions and Sleep Disorders Study Section ","","A1","01","137143","10971","148114",""
"9316161","R21","AR","1","N","04/07/2017","04/07/2017","12/31/2017","846","R21AR069745","SCHOOLS OF MEDICINE","PA-16-161","1R21AR069745-01A1","NIAMS:204600\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF ARTHRITIS AND MUSCULOSKELETAL AND SKIN DISEASES","","LA JOLLA","UNITED STATES","DERMATOLOGY","49","804355790","US","UNIVERSITY OF CALIFORNIA SAN DIEGO","CA","920930934","Project Narratives Our results demonstrate that Staphylococcus epidermidis (S. epidermidis) can exploit the carbohydrate fermentation to produce short-chain fatty acids (SCFAs) which exert antimicrobial activities against Propionibacterium acnes (P. acnes), a bacterium highly associated with acne vulgaris. We envision that SCFA deficiency in acne lesions is the leading cause of progression of acne vulgaris. SCFAs will be used as adjuvants for post antibiotic therapy for acne treatment.","7028394; ","HUANG, CHUN-MING ;","CIBOTTI, RICARDO ","04/07/2017","12/31/2018","Abscess; abstracting; Acne; Acne Vulgaris; Adjuvant; Adjuvant Therapy; Adverse effects; Anti-inflammatory; Anti-Inflammatory Agents; Antibiotic Therapy; Antibiotics; antimicrobial; Attenuated; Bacteria; Bacterial Infections; Bacterial Interference; bactericide; Biological; Biopsy; Butyrates; Butyric Acids; California; Carbohydrates; Cells; Cellulitis; Clinical; Clinical Trials Unit; Collaborations; Combined Antibiotics; Comedo; commensal microbes; cytokine; Dermatology; Development; Dose; Ecosystem; Effectiveness; Fermentation; fighting; Fruit; gastrointestinal system; Generations; Germ-Free; Glycerol; Growth; Health; Histone Deacetylase Inhibitor; Homeostasis; Human; Human Microbiome; Immune; In Vitro; Infection; Inflammation; Inflammatory; Intestines; Killings; Lactose; Lead; Lesion; Life; Lipopolysaccharides; Meningitis; Microbe; microbiome; microorganism; Modeling; Mus; Natural immunosuppression; neutrophil; novel strategies; Operative Surgical Procedures; Osteomyelitis; pathogen; Patients; pre-clinical; Probiotics; Prodrugs; Production; Propionibacterium acnes; Publications; Pus; Reporting; Resistance; Role; Skin; skin microbiome; Staging; Staphylococcus epidermidis; Starch; Succinic Acids; sugar; Time; TNF gene; United States Environmental Protection Agency; United States Food and Drug Administration; Universities; Vaccines; Volatile Fatty Acids; ward; ","Deficiency of Short-Chain Fatty Acids in Acne Vulgaris","069745","ZRG1","Special Emphasis Panel ","","A1","01","132000","72600","204600",""
"9321577","U01","AG","2","N","04/04/2017","04/05/2017","03/31/2018","866","U01AG045844","","RFA-AG-17-001","2U01AG045844-04","NIA:726520\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE ON AGING","","NOVATO","UNITED STATES","","02","786502351","US","BUCK INSTITUTE FOR RESEARCH ON AGING","CA","949451400","Project Narrative?Health Relevance The Caenorhabditis Intervention Testing Program has been established to identify pharmacological interventions that improve the length of life and/or the quality of aging. By testing genetically diverse animal models, this study seeks to identify interventions likely to be efficacious in a diverse human population. This study may ultimately lead to treatments that protect against physical deterioration, cognitive decline, and disease susceptibility in the elderly human population.","7738723; ","LITHGOW, GORDON J.;","KOHANSKI, RONALD A.","08/15/2013","03/31/2022","Adult; Aging; aging population; Aging-Related Process; Animal Model; Attention; base; Biological; Biological Assay; body system; Caenorhabditis; Caenorhabditis elegans; Cancer Etiology; Caregivers; Characteristics; Chemicals; Clinical; Collection; Communities; Data; Databases; Deterioration; Development; Diabetes Mellitus; Disease; Disease susceptibility; Drug Kinetics; efficacy testing; Elderly; experimental study; Future; Genes; Genetic Heterogeneity; genetic makeup; genetic strain; Goals; Gold; Health; Healthcare; healthy aging; Human; Impaired cognition; improved; Individual; insight; Institutes; interest; Intervention; intervention effect; Laboratories; Lead; Life; Link; Longevity; Manuals; Measures; Medical Research; Medicine; Molecular; Movement; Mus; Mutation; Nematoda; Neurodegenerative Disorders; novel; Oregon; Organism; Outcome; Pathway interactions; Pharmaceutical Preparations; Population; Population Heterogeneity; pre-clinical; Procedures; Process; programs; Quality of life; Reporting; Reproducibility; Resistance; Risk Factors; Science; Series; Site; Societies; statistics; Structure; Testing; therapy development; Tissues; Toxicity Tests; Variant; web site; Work; ","Caenorhabditis Intervention Testing Program - Buck Institute Compound Testing","045844","ZAG1","Special Emphasis Panel ","","","04","374495","352025","726520",""
"9322868","P50","HD","5","N","04/03/2017","04/01/2017","03/31/2018","","P50HD028138","","RFA-HD-16-010","5P50HD028138-27","NICHD:226058\","RESEARCH CENTERS","2017","EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT","","BOSTON","UNITED STATES","","08","073130411","US","MASSACHUSETTS GENERAL HOSPITAL","MA","021142696","","1863084; ","CROWLEY, WILLIAM FRANCIS;","","","","abstracting; Award; Center for Translational Science Activities; Clinical Research; Clinical Sciences; Collaborations; Education and Outreach; Endocrine; Extramural Activities; Financial Activity; Genetic study; Genotype; Growth; Healthcare Systems; Human Resources; Infertility; Institutes; Institution; National Institute of Child Health and Human Development; Phenotype; Physicians; Reproduction; reproductive; Research Activity; Research Project Grants; Role; Science; Specialized Center; Training; Translational Research; Universities; ","Administrative Core","028138","ZHD1","Special Emphasis Panel ","7773","","27","142718","83340","","226058"
"9323737","U01","AI","1","N","04/04/2017","04/04/2017","03/31/2018","855","U01AI131360","SCHOOLS OF MEDICINE","RFA-AI-16-001","1U01AI131360-01","NIAID:418888\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","AURORA","UNITED STATES","PEDIATRICS","06","041096314","US","UNIVERSITY OF COLORADO DENVER","CO","800452571","Narrative It is well known that children in their first year of life develop more severe infections and have lower responses to vaccines compared with older children and young adults. The factors that hinder the protection of young children against infections are not known. Furthermore, HIV-uninfected children born to HIV-infected mothers have an even higher vulnerability to infections than children born to uninfected mothers. In this study, we will investigate a mechanism called immune regulation that controls immune responses to infections and vaccines to determine its effect on the immune responses of HIV-exposed and unexposed children in their first year of life. Immune regulation is heavily influenced by the gut flora, which differs in HIV-infected and uninfected individuals. In turn, infant gut flora is influenced by maternal flora. Therefore, we will study the gut flora of the infants in this study to determine if it is related to their immune regulation and responses to vaccines. Gut flora is modulated by the type of food that each individual ingests, so it can be potentially altered by adjusting the eating habits of the infants and their mothers.","8911467; 2134021 (contact); ","MADHI, SHABIR A; WEINBERG, ADRIANA  (contact);","MILLER, JUDITH A.","04/04/2017","03/31/2022","Accounting; Address; Adult; Antibody Response; Antigens; Attenuated Live Virus Vaccine; Attenuated Vaccines; BCG Vaccine; Biodiversity; Birth; Cessation of life; Child; Childhood; Chronic; Data; Defect; Development; Diet Habits; Environment; enzyme linked immunospot assay; Enzyme-Linked Immunosorbent Assay; Epigenetic Process; Exposure to; Flow Cytometry; Food; Frequencies; gut microbiome; gut microbiota; high risk; High-Throughput Nucleotide Sequencing; HIV; HIV Infections; HIV-1; HIV-exposed uninfected infant; Hospitalization; Human; Immune; Immune response; Immune system; Immune System Diseases; immunogenicity; Immunology; in utero; Incidence; Individual; Infant; Infection; Infectious Disease Epidemiology; Inflammation; Inflammatory; Inherited; insight; Interleukin-10; Life; Measles Vaccine; Measures; Metapneumovirus; Methylation; microbial; Microbiology; microbiome; Morbidity - disease rate; mortality; Mothers; neonatal immune system; neonate; Parainfluenza; Perinatal Exposure; Peripheral Blood Mononuclear Cell; Postpartum Period; Pregnant Women; prognostic; Regulation; Regulatory T-Lymphocyte; Resistance; Respiratory syncytial virus; response; Ribosomal RNA; rRNA Genes; Scientist; Site; South Africa; Taxon; Time; Umbilical Cord Blood; Vaccine Design; Vaccines; Viral Vaccines; Virus Diseases; young adult; ","Tregs, Gut Microbiome and Immune Responses in HIV-Exposed and Unexposed Infants","131360","ZAI1","Special Emphasis Panel ","","","01","310104","108784","418888",""
"9324409","R01","HL","2","N","04/06/2017","04/06/2017","03/31/2018","837","R01HL098416","UNIVERSITY-WIDE","PA-16-160","2R01HL098416-07","NHLBI:374584\","Non-SBIR/STTR RPGs","2017","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","COLLEGE PARK","UNITED STATES","MISCELLANEOUS","05","790934285","US","UNIV OF MARYLAND, COLLEGE PARK","MD","207425141","NARRATIVE The proposed research is relevant to public health and the NIH mission because it focuses on an unsolved medical problem: the safe and effective delivery of therapeutic enzymes for the treatment of fatal lysosomal disorders, such as the case of types A-B Niemann-Pick disease (NPD), in which we focus. Enzyme therapy is approved for NPD lung condition, but high and frequent dosage cause immune effects and resistance, and it is of no use (is not approved) for the brain condition. Through our original award we successfully enhanced the targeting of the enzyme to the lungs and brain, and in this renewal we will advance our platform toward translation by improving the therapeutic potential, lowering frequency of administration, and minimizing side effects, for a clinically relevant therapy.","8463558; ","MURO, SILVIA ;","VUGA, LOUIS JUSTINE","04/01/2010","03/31/2021","acid sphingomyelinase; Adverse effects; Affect; Antibodies; Award; biochemical model; Biocompatible; biodegradable polymer; Blood; Brain; Cell Adhesion Molecules; Cell model; Cells; Cessation of life; Chronic; Clathrin; clinically relevant; Combined Modality Therapy; Coupled; design; Disease; dosage; Dose; editorial; effective therapy; Encapsulated; Endothelium; Engineering; Enhancers; Environment; enzyme activity; enzyme deficiency; enzyme replacement therapy; enzyme substrate; enzyme therapy; Enzymes; Equilibrium; follow-up; Formulation; Frequencies; Genetic; Glycolates; Goals; Health; Health system; Hospitals; Immune; improved; in vitro testing; Inflammation; Inflammatory; Infusion procedures; innovation; Intercellular adhesion molecule 1; intercellular cell adhesion molecule; Journals; Kidney; Lead; Liposomes; Liver; Lung; Lysosomal Storage Diseases; Lysosomes; Mechanics; Medical; Microfluidic Microchips; Mission; mouse model; Mus; nanocarrier; Neurologic; Niemann-Pick Diseases; Organ; overexpression; parent grant; Pathology; Pathway interactions; Patients; Penetration; Performance; Peripheral; Phenotype; Polymers; premature; Proteins; Public Health; Reaction; receptor; Recombinants; Regulation; Research; Research Personnel; Resistance; Role; Route; Signal Transduction; Sphingomyelins; Spleen; success; Surface; Symptoms; Testing; Therapeutic; therapeutic enzyme; Time; Tissues; transcytosis; Translations; United States National Institutes of Health; uptake; ","Targeted replacement of defective lysosomal enzymes in the lung and brain","098416","TAG","Therapeutic Approaches to Genetic Diseases Study Section ","","","07","250000","124584","374584",""
"9324765","U01","AI","3","N","04/03/2017","04/01/2017","02/28/2018","855","U01AI115940","","RFA-AI-16-040","3U01AI115940-03S1","NIAID:147254\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","RONDEBOSCH","SOUTH AFRICA","","","568227214","SF","UNIVERSITY OF CAPE TOWN","","7700","Project Narrative South Africa's disease burden is extreme and, in particular, has a very high incidence of TB, a condition of global importance. Researchers in South Africa and the USA are collaborating on a study to shed light on factors related to the severity and progression of TB in patients, thereby advancing our understanding and improving our ability to treat people more effectively. This program is now being expanded to include development of early-career researchers from historically disadvantaged institutions in South Africa, to increase the number of underrepresented scientists able to work collaboratively on the challenges of TB.","11909316; 11184709 (contact); ","SHER, ALAN ; WILKINSON, ROBERT JOHN (contact);","EICHELBERG, KATRIN ","03/01/2015","02/28/2019","Address; Antibiotic Therapy; Arachidonic Acids; Award; Bacteria; Basic Science; Biological Assay; Biological Markers; Blood; burden of illness; career; CD4 Positive T Lymphocytes; Cells; Clinical; clinical phenotype; Collaborations; Color; Communicable Diseases; Country; cytokine; design; Development; Disadvantaged; Discrimination; Disease; Early treatment; Education; Educational workshop; Employment; Equilibrium; faculty support; Fellowship; Funding; Health Sciences; Hematological Disease; HIV Infections; Homing; Housing; Human; Immune response; Immunologics; improved; Incidence; Infection; Inflammation; Inflammation Mediators; Inflammatory; Institution; Interleukin-1; Interstitial Collagenase; Joints; Lead; Leukotrienes; Life; Light; Link; lipid mediator; Lipoxins; Location; Lung; Lung diseases; Measurement; Measures; Methods; mouse model; Mus; Mycobacterium tuberculosis; novel vaccines; Oxidative Stress; Patients; Pericardial body location; peripheral blood; Persons; Phenotype; Plasma; Pleural; Policies; Population; Positioning Attribute; prevent; Process; Production; programs; Property; public health research; Pulmonary Pathology; Recruitment Activity; Research; Research Personnel; Research Training; Sampling; Scientist; secondary infection; Severities; Severity of illness; Site; South Africa; South African; Southern Africa; Specific qualifier value; Staging; Testing; Time; Tissues; Transcriptional Regulation; Treatment Efficacy; Treatment outcome; Tuberculosis; tuberculosis treatment; United States; United States National Institutes of Health; Universities; Work; ","Inflammatory determinants of disease severity and treatment outcome in TB patients","115940","ZRG1","Special Emphasis Panel ","","S1","03","136346","10908","147254",""
"9326511","F31","DE","1","N","01/25/2017","02/01/2017","01/31/2018","121","F31DE026944","SCHOOL OF MEDICINE & DENTISTRY","PA-16-309","1F31DE026944-01","NIDCR:44376\","TRAINING, INDIVIDUAL","2017","NATIONAL INSTITUTE OF DENTAL & CRANIOFACIAL RESEARCH","","ROCHESTER","UNITED STATES","BIOMEDICAL ENGINEERING","25","041294109","US","UNIVERSITY OF ROCHESTER","NY","146270140","Project Narrative  Tooth decay affects over two-thirds of children and nearly all adults worldwide and results in billions of dollars of direct and indirect healthcare costs each year. Most current treatment options involve topically applied drugs that provide little to no protection against tooth decay. The research proposed here will focus on designing a drug delivery system capable of penetrating dental plaque and releasing antibacterial drugs specifically where cavities develop: the acid covered tooth enamel surface. This research may lead to a new promising, clinically relevant therapeutic approach to prevent tooth decay and other oral diseases.","14193818; ","SIMS, KENNETH R;","FRIEDEN, LESLIE A","02/01/2017","01/31/2020","Acids; Adult; Adverse effects; Affect; Anti-Bacterial Agents; Antibiotics; Apigenin; Bacteria; Binding; Biological Assay; Calculi; Characteristics; Child; Chlorhexidine; Clinical; clinically relevant; cost; course load; Crosslinker; Dental Calculus; Dental caries; Dental Enamel; Dental Plaque; design; Development; Disease; Drug Carriers; Drug Delivery Systems; Effectiveness; Engineering; Exhibits; Farnesol; Fluorides; Goals; Health Care Costs; improved; In Vitro; in vivo; in vivo Model; Influentials; Killings; Kinetics; Lead; microbial; Microbial Biofilms; Modeling; monomer; Mouth Diseases; myricetin; nanoparticle; Oral; oral biofilm; Outcome; pathogen; Pharmaceutical Preparations; Polymers; premature; prevent; Prevention; Research; Research Training; Salivary; Staining method; Stains; Streptococcus mutans; Surface; Testing; Therapeutic; Time; Tooth structure; tooth surface; Topical application; United States; Virulent; Work; ","Engineered pH-Responsive Nanoparticle Drug Delivery to Inhibit Oral Biofilm Formation","026944","DSR","NIDR Special Grants Review Committee ","","","01","44376","","44376",""
"9328867","F31","AA","1","N","04/05/2017","04/05/2017","","273","F31AA025824","SCHOOLS OF MEDICINE","PA-16-309","1F31AA025824-01","NIAAA:35629\","TRAINING, INDIVIDUAL","2017","NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM","","BOSTON","UNITED STATES","ANATOMY/CELL BIOLOGY","07","604483045","US","BOSTON UNIVERSITY MEDICAL CAMPUS","MA","021182841","PROJECT NARRATIVE Early initiation of alcohol use is considered one of the most important risk factors in the later development of alcohol and substance use disorders, but it is not yet well understood when initiation of use is driving neurobiological and behavioral changes that account for this increased vulnerability, and when initiation is largely a proxy for pre-existing traits, which may actually be responsible for the risk. The present study therefore aims to examine neurobiological and behavioral markers that exist prior to the initiation of alcohol use (in 13-14 yr old adolescents) and may be predictive of use onset during adolescence. Characterizing neurobiological patterns and relationships that are predictive of risky alcohol and drug use will provide a valuable perspective for informing targets and strategies for prevention and intervention efforts aimed at unhealthy alcohol and substance use.","14627191; ","OOT, EMILY ;","MATOCHIK, JOHN A","10/04/2017","","14 year old; Address; Adolescence; Adolescent; adverse outcome; Alcohol consumption; alcohol misuse; Alcohol or Other Drugs use; alcohol use initiation; Alcohols; AOD use initiation; Automobile Driving; base; Behavior; Behavioral; behavioral outcome; biobehavior; Brain; Characteristics; Clinical; Clinical assessments; Coupled; Cross-Sectional Studies; Data; Decision Making; design; Development; Dopamine; Drug usage; Enrollment; follow-up; Foundations; frontal lobe; Functional Magnetic Resonance Imaging; Hippocampus (Brain); Individual; insight; Interview; Learning; Magnetic Resonance; Magnetic Resonance Imaging; Measures; Mediating; Memory; Modeling; MRI Scans; neurobehavioral; Neurobiology; neuropsychological; Neurosciences; novel; Participant; Pattern; Performance; Perfusion; Play; Prefrontal Cortex; Preventive Intervention; Prospective Studies; Proxy; Questionnaires; Recruitment Activity; relating to nervous system; Research; response; Rest; Rewards; Risk; Risk Behaviors; Risk Factors; Role; Scanning; Signal Transduction; spatial memory; Substance Use Disorder; Surveys; Telephone; Testing; trait; Update; Variant; Visit; Water; ","Identifying neurobiological predictors of alcohol use onset during adolescence","025824","ZAA1","Special Emphasis Panel ","","","01","35629","","35629",""
