"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"9257451","R00","HD","5","N","04/24/2017","04/01/2017","03/31/2018","865","R00HD071968","SCHOOLS OF MEDICINE","PA-11-197","5R00HD071968-04","NICHD:223601\","Non-SBIR/STTR RPGs","2017","EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT","","BOSTON","UNITED STATES","BIOCHEMISTRY","07","604483045","US","BOSTON UNIVERSITY MEDICAL CAMPUS","MA","021182841","microRNAs are the tiniest genes in the body but play a big role in biology because they can control the levels of thousands of other genes that in turn will affect human development, disease and cancer. Interestingly, I have found a new and unexpected way that the cell uses to fabricate microRNAs but I only know the first component of this new production line. The objective of this work is to discover all the machinery involved in the fabrication of this microRNA because it might help to understand some human blood disorders and related diseases.","10542450; ","CIFUENTES, DANIEL ;","COULOMBE, JAMES N","04/08/2016","03/31/2019","5'-exoribonuclease; Address; Affect; Alleles; Animal Model; Animals; Award; Biochemical; Biochemistry; Biogenesis; Biology; Bypass; cell type; Cells; crosslink; Data; Defect; Development; developmental disease/disorder; Disease; Embryo; Embryonic Development; Enzymes; Erythrocytes; Exonuclease; experimental study; Family member; Fishes; Gene Expression; Genes; Genetic; genome-wide; genome-wide analysis; Glioblastoma; Goals; Hematological Disease; Hematopoietic; Histocompatibility Testing; Human; Human Development; human disease; in vivo; innovation; insight; Introns; knock-down; Knowledge; Lead; Length; Link; loss of function; Malignant Neoplasms; Mammalian Cell; Mass Spectrum Analysis; Maternal Messenger RNA; Mediating; Mentors; Messenger RNA; Metabolic; Methods; MicroRNAs; Modification; Molecular; Molecular Analysis; mutant; novel; Nucleotides; Pathway interactions; Phase; Phenotype; Phosphodiesterase I; Play; Population; Process; Production; Proteins; Regulation; Regulator Genes; Reporting; Research; Ribonuclease III; RNA Processing; Role; Signal Transduction; Site; Small Nucleolar RNA; Small RNA; Staging; stem; Structure; Tail; Techniques; Testing; Therapeutic; Therapeutic Intervention; Transfer RNA; Transferase; Translations; tumor; Untranslated RNA; Vertebrates; Work; Zebrafish; ","Analysis of the Molecular Machinery of microRNA-processing pathways","071968","NSS","Special Emphasis Panel ","","","04","136231","87869","223601",""
"9263463","U19","AI","1","N","04/28/2017","04/01/2017","03/31/2018","","U19AI129392","","RFA-AI-15-056","1U19AI129392-01","NIAID:52824\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","PARIS","FRANCE","","","278151154","FR","INSTITUT PASTEUR","","75015","","1877985; ","KING, CHRISTOPHER L;","","","","Antibodies; Antigens; Asia; base; Biological Assay; Biological Markers; Blocking Antibodies; Blood; Cambodia; Collaborations; Communities; Complement; Custom; Data; Development; Erythrocytes; experience; Generations; Germ Cells; Immune response; Immunity; Immunologic Factors; Immunology; Laboratories; Malaria; malaria transmission; Measures; Modeling; Papua New Guinea; Parasitemia; Parasites; Plasma; Plasmodium falciparum; Procedures; Publications; Recombinant Proteins; Relapse; Research; Research Personnel; response; Risk; Sampling; Serological; sharing data; Site; Speed; Staging; statistics; Surface; Surface Antigens; Thailand; Training Support; transmission process; ","Immunology core","129392","ZAI1","Special Emphasis Panel ","5659","","01","48775","4049","","52824"
"9265783","R43","AI","5","N","04/26/2017","04/01/2017","03/31/2018","855","R43AI124867","","PA-15-269","5R43AI124867-02","NIAID:300000\","SBIR-STTR RPGs","2017","NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES","","ROCKVILLE","UNITED STATES","","06","131092715","US","SANARIA, INC.","MD","208506386","PUBLIC HEALTH RELEVANCE: We propose development of the capacity to manufacture aseptic, purified, vialed cryopreserved Plasmodium vivax sporozoites (PvSPZ) that meet regulatory standards, and can be used initially to infect human subjects in controlled human malaria infections (CHMI) to assess the efficacy of anti-Pv drugs and vaccines, and subsequently as a PvSPZ-based vaccine. This product will be called Sanaria(r) PvSPZ Challenge, and similar to PfSPZ Challenge will provide the larger malaria community with a tool to assess drugs and vaccines against vivax malaria with a safer quality-controlled reagent that exhibits minimal lot-to-lot variability in potency and is logistically more feasible to administer barring any geographical limitations, compared to traditional CHMI using mosquito bites.","1978462; ","HOFFMAN, STEPHEN LEV;","MO, ANNIE X. Y.","04/21/2016","03/31/2018","Acute; Affect; Africa; Antimalarials; base; Biodistribution; Biological Assay; Bite; Blood; Cell Line; Chemoprophylaxis; clinical toxicology; Clinical trial protocol document; Coculture Techniques; Communities; controlled release; Country; Culicidae; Development; Disease; Dose; drug relapse; Drug resistance; Engineering; Equipment and supply inventories; Europe; Exhibits; Falciparum Malaria; feeding; Gabon; germ free condition; Germ-Free; Germany; Glucosephosphate Dehydrogenase Deficiency; Health; Hemolytic Anemia; Hepatocyte; Hereditary Disease; Human; Human Genetics; human subject; Immunity; In Vitro; in vivo; Infection; innovation; International; intradermal injection; Intramuscular Injections; intravenous injection; Investigational New Drug Application; Kenya; Laboratories; Life; Liver; Malaria; malaria infection; Manuscripts; meetings; Membrane; monolayer; mortality; Mosquito Control; Netherlands; nonhuman primate; novel; Parasitemia; Parasites; pathogen; Patients; Pattern; Pharmaceutical Preparations; Phase; Plasmodium falciparum; Plasmodium falciparum vaccine; Plasmodium vivax; pre-clinical; prevent; Prevention; Primaquine; Primates; protective efficacy; Publishing; Quality Control; Reagent; Relapse; Research; resistant strain; Running; Saimiri; Source; Spain; Sporozoites; Staging; success; Supplementation; Tanzania; Technology; Testing; Texas; tool; vaccine candidate; vaccine development; Vaccines; Vivax Malaria; volunteer; Work; ","Manufacture of aseptic, purified, cryopreserved Plasmodium vivax sporozoites (PvSPZ Challenge) for controlled human malaria infection (CHMI)","124867","ZRG1","Special Emphasis Panel ","","","02","","","300000",""
"9274292","P30","DK","5","N","04/27/2017","04/01/2017","03/31/2018","","P30DK063720","","RFA-DK-13-004","5P30DK063720-13","NIDDK:91380\","RESEARCH CENTERS","2017","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","SAN FRANCISCO","UNITED STATES","","12","094878337","US","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO","CA","941186215","Project Narrative Not required to complete.","1882024; ","SCHAUFELE, FRED J;","","","","abstracting; Adoption; Affect; Brightfield Microscopy; Cells; cellular imaging; Communities; Computer software; Computers; cost; cost effective; cost effectiveness; cryostat; Data Collection; Detection; Development; Developmental Process; Diabetes Mellitus; Direct Costs; Disease; Economics; Electron Microscopy; Ensure; Equipment; experimental study; Fluorescence Microscopy; Funding; Funding Agency; Gifts; Goals; Grant; Histology; Hour; Image; Image Analysis; image processing; imaging study; Imaging Techniques; Imaging technology; Individual; innovation; instrument; instrumentation; investigator training; Label; Laboratories; Life; live cell imaging; Maintenance; Measurable; meetings; member; Methodology; Methods; Microscope; microscopic imaging; Microscopy; Microtome - medical device; Molecular; operation; Optics; Organ; Physiological Processes; Positioning Attribute; Process; programs; Proteins; Protocols documentation; Quality Control; Reagent; Research; Research Personnel; Resources; Robotics; Sampling; Services; Site; spatial relationship; Staining method; Stains; Structure; System; Techniques; Technology; technology development; Three-Dimensional Imaging; Tissue imaging; Tissues; tool; Training; Training Programs; United States National Institutes of Health; Work; ","Core C Microscopy","063720","ZDK1","Special Emphasis Panel ","7769","","13","57653","33727","","91380"
"9285840","K01","HL","5","N","04/27/2017","04/01/2017","03/31/2018","837","K01HL129039","","PA-14-044","5K01HL129039-03","NHLBI:178200\","OTHER RESEARCH-RELATED","2017","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","BOSTON","UNITED STATES","","07","030811269","US","BRIGHAM AND WOMEN'S HOSPITAL","MA","021156110","PUBLIC HEALTH RELEVANCE:  COPD is currently the third leading cause of death in both US and worldwide, with a genetic component. The goal of this proposal is to develop novel statistical methods and apply existing methods to identify the genetic determinants of complex diseases, COPD in particular. Such discoveries may lead to improvements in prevention, diagnosis and treatment.","11814088; ","QIAO, DANDI ;","TIGNO, XENIA ","07/15/2015","03/31/2020","Architecture; Archives; base; Biological; Candidate Disease Gene; Cause of Death; Chronic Obstructive Airway Disease; Complex; Computer software; Data; design; Development; Diagnosis; Disease; Disease susceptibility; exome sequencing; Gases; gene interaction; Genes; Genetic; Genetic Determinism; genetic epidemiology; Genetic Epistasis; Genetic study; Genome; genome sequencing; Goals; Haplotypes; Heritability; interest; Joints; Knowledge; Lead; Logistic Regressions; Lung diseases; Measures; Methods; Modeling; Modification; Molecular; Network-based; next generation sequencing; novel; novel strategies; Pathway interactions; Pattern; Phenotype; Play; Predisposition; Prevention; Principal Component Analysis; Principal Investigator; protein protein interaction; public health relevance; Publishing; Pulmonary Emphysema; Research Personnel; Role; Sequence Analysis; Severities; simulation; Statistical Methods; Structure; Sum; Susceptibility Gene; Testing; theories; Training; trait; transcriptome sequencing; Validation; Variant; Weight; whole genome; Work; X-Ray Computed Tomography; ","Network-based Methods for Understanding Genetic Determinants and Epistasis in COPD","129039","MCBS","NHLBI Mentored Clinical and Basic Science Review Committee ","","","03","165000","13200","178200",""
"9297942","R01","MH","1","N","04/24/2017","04/24/2017","03/31/2018","242","R01MH110538","SCHOOLS OF MEDICINE","RFA-MH-16-425","1R01MH110538-01A1","NIMH:797669\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF MENTAL HEALTH","","STANFORD","UNITED STATES","PSYCHIATRY","18","009214214","US","STANFORD UNIVERSITY","CA","943041222","The aim of this study in response to RFA-MH-16-425 is to determine if an additional adaptive outpatient treatment compatible with FBT could significantly improve outcomes by addressing poor early response. We developed a 3-session (Intensive Parent Coaching-IPC) only for this poor early responding group.  ","1873832; ","LOCK, JAMES D;","HAIM, ADAM ","04/24/2017","03/31/2022","Achievement; Address; Adolescent; Aftercare; Age; alternative treatment; Anorexia Nervosa; arm; base; Behavior; Behavioral; Blinded; Body Weight; Body Weight Changes; California; Cessation of life; Child; clinically significant; Code; Comorbidity; Data; design; Development; Disease remission; DSM-V; Eating; evidence base; Evidence based treatment; experience; Failure; Family; family structure; Family Study; feeding; Feeding behaviors; follow-up; Gender; Height; high risk; improved; improved outcome; Intervention; Lead; Mediating; Mediator of activation protein; meetings; Obsession; Outcome; Outpatients; parental role; Parents; Participant; Patients; Pilot Projects; precision medicine; premature; primary outcome; Psychotherapy; Quality of life; Randomized; Recovery; Reporting; response; restoration; Risk; San Francisco; Self Efficacy; Signal Transduction; Site; skills; Tail; treatment effect; Treatment outcome; Universities; Videotape; Weight; Weight Gain; ","Confirming the Efficacy/Mechanism of an Adaptive Treatment for Adolescent Anorexia Nervosa","110538","ZMH1","Special Emphasis Panel ","","A1","01","592155","205514","797669",""
"9311354","R01","HL","2","N","04/26/2017","04/21/2017","03/31/2018","837","R01HL089456","BIOMED ENGR/COL ENGR/ENGR STA","PA-16-160","2R01HL089456-06A1","NHLBI:777150\","Non-SBIR/STTR RPGs","2017","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","PITTSBURGH","UNITED STATES","BIOMEDICAL ENGINEERING","14","052184116","US","CARNEGIE-MELLON UNIVERSITY","PA","152133815","Cardiovascular devices that are implanted today carry a risk of un-intended blood clotting, which may cause serious injury including stroke and bleeding. The purpose of this project is to create a computer simulation program that will predict when this might occur, and thereby help doctors adjust dosage of blood-thinners, and guide developers of these devices to produce more safe and effective devices.","2199651; ","ANTAKI, JAMES F.;","QASBA, PANKAJ ","02/01/2009","03/31/2021","Adhesions; Adverse event; Agonist; Agreement; Animals; Anticoagulants; Anticoagulation; Antithrombin III; Aspirin; Basic Science; Biochemical; Biological Phenomena; Blood; Blood Cells; Blood Circulation; Blood coagulation; blood oxygenator; Blood Platelets; blood pump; Calcium; Cardiovascular system; Chemicals; Chemistry; Clinical; Clinical Trials; clinically relevant; clopidogrel; Computer Simulation; Computers; Convection; Deposition; design; Development; Devices; Diffusion; dosage; Elements; Erythrocytes; Event; experience; Feedback; Growth; Heart-Lung Transplantation; Hematocrit procedure; hemodynamics; Hemorrhage; implantable device; improved; Incidence; Infection; Injury; International; Liquid substance; Maps; Mediating; meetings; Membrane Oxygenators; Methods; Microfluidics; Modeling; multi-scale modeling; neglect; Numeric Rating Scale; Pathway interactions; patient population; Patients; Pattern; Performance; Phase; Platelet Count measurement; pressure; Process; programs; Property; Reaction; Reporting; Risk; Saint Jude Children's Research Hospital; Side; simulation; Societies; Stents; stroke; success; Surface; Thrombin; thrombolysis; Thrombosis; Thrombus; tool; trafficking; Translations; Transplantation; Triad Acrylic Resin; ventricular assist device; VWF gene; ","Multiscale Model of Thrombosis in Artificial Circulation","089456","BTSS","Bioengineering, Technology and Surgical Sciences Study Section ","","A1","06","601439","175711","777150",""
"9389609","T32","HG","3","N","04/24/2017","04/24/2017","05/31/2017","172","T32HG008961","SCHOOLS OF MEDICINE","PA-16-287","3T32HG008961-01S1","NHGRI:1365\","TRAINING, INSTITUTIONAL","2017","NATIONAL HUMAN GENOME RESEARCH INSTITUTE","","BIRMINGHAM","UNITED STATES","GENETICS","07","063690705","US","UNIVERSITY OF ALABAMA AT BIRMINGHAM","AL","352940001","PUBLIC HEALTH RELEVANCE: The discipline of genomics and technological advances in DNA sequencing offer great promise for improving human health, with new opportunities for prevention, diagnosis, and treatment of both common and rare disorders. Integrating genomics into healthcare will depend on training a new cadre of scientists and clinicians that integrates knowledge and expertise from multiple different areas to focus on opportunities to apply genomics to medicine.","1883543; 1925270 (contact); ","BARSH, GREGORY STEFAN; KORF, BRUCE R (contact);","JUNKINS, HEATHER ","04/24/2017","05/31/2017","Genomic medicine; Training Programs; ","UAB-HudsonAlpha Genomic Medicine Training Program","008961","","","","S1","01","1264","101","1365",""
"9412062","DP5","OD","7","N","04/29/2017","01/12/2017","08/31/2017","121","DP5OD012194","SCHOOLS OF ARTS AND SCIENCES","PA-16-285","7DP5OD012194-06","NCI:169594\NIDCR:1\","Non-SBIR/STTR RPGs","2016","OFFICE OF THE DIRECTOR, NATIONAL INSTITUTES OF HEALTH","","PASADENA","UNITED STATES","NONE","29","009584210","US","CALIFORNIA INSTITUTE OF TECHNOLOGY","CA","911250001","The goal of this application is to develop mathematical models of stem cell differentiation and to use these models to guide stem cells to form complex multi-cellular structures like muscle tissue and neural circuits in the laboratory. By controlling stem cell differentiation, we might establish in vitro models of human physiology and disease and learn how millions of individual cells in the body work together to form and repair tissues.","11255122; ","THOMSON, MATTHEW ;","BASAVAPPA, RAVI ","09/25/2012","08/31/2017","","Quantitative models for controlling collective cell fate selection in stem cells","012194","ZRG1","Special Emphasis Panel ","","","06","107000","62595","169595",""
"9418470","K23","HL","7","N","04/24/2017","04/25/2017","03/31/2018","837","K23HL127296","SCHOOLS OF MEDICINE","PA-16-285","7K23HL127296-03","NHLBI:192240\","OTHER RESEARCH-RELATED","2016","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","AURORA","UNITED STATES","INTERNAL MEDICINE/MEDICINE","06","041096314","US","UNIVERSITY OF COLORADO DENVER","CO","800452571","PUBLIC HEALTH RELEVANCE: Drug-induced QT interval prolongation is a potentially fatal side-effect of medications, and is the number one reason for removal of new drugs from the market. Development of genetic predictors of drug-induced QT prolongation will help identify A) individuals at high risk for QT prolongation, who should avoid certain medications, and B) individuals at low risk for QT prolongation, who could potentially start high-risk medications safely without monitoring.","9130551; ","ROSENBERG, MICHAEL A;","SCOTT, JANE ","08/01/2015","03/31/2021","","Genetics of Cardiotoxic Drug Response","127296","MPOR","NHLBI Mentored Patient-Oriented Research Review Committee ","","","03","178000","14240","192240",""
