"APPLICATION_ID","ACTIVITY","ADMINISTERING_IC","APPLICATION_TYPE","ARRA_FUNDED","AWARD_NOTICE_DATE","BUDGET_START","BUDGET_END","CFDA_CODE","CORE_PROJECT_NUM","ED_INST_TYPE","FOA_NUMBER","FULL_PROJECT_NUM","FUNDING_ICs","FUNDING_MECHANISM","FY","IC_NAME","NIH_SPENDING_CATS","ORG_CITY","ORG_COUNTRY","ORG_DEPT","ORG_DISTRICT","ORG_DUNS","ORG_FIPS","ORG_NAME","ORG_STATE","ORG_ZIPCODE","PHR","PI_IDS","PI_NAMEs","PROGRAM_OFFICER_NAME","PROJECT_START","PROJECT_END","PROJECT_TERMS","PROJECT_TITLE","SERIAL_NUMBER","STUDY_SECTION","STUDY_SECTION_NAME","SUBPROJECT_ID","SUFFIX","SUPPORT_YEAR","DIRECT_COST_AMT","INDIRECT_COST_AMT","TOTAL_COST","TOTAL_COST_SUB_PROJECT"
"9161133","R35","NS","1","N","12/06/2016","12/15/2016","11/30/2017","853","R35NS097340","SCHOOLS OF MEDICINE","RFA-NS-16-001","1R35NS097340-01","NINDS:526536\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE","","PHILADELPHIA","UNITED STATES","NEUROSCIENCES","02","042250712","US","UNIVERSITY OF PENNSYLVANIA","PA","191046205","PROJECT NARRATIVE Understanding how neurons are correctly assembled into functional circuits will provide critical insight into developmental disorders of the nervous system and may inform strategies to promote neuronal repair in cases of injury or disease. The current knowledge of the molecular genetic pathways that control neuronal development is incomplete. Our research program addresses three major questions related to the assembly of neural circuits: 1) How do transcription factors that control neuronal subtype identity coordinate the expression of axon guidance molecules that control wiring specificity? 2) What are the signaling mechanisms that allow conserved families of guidance receptors to control direction-selective axon growth and targeting? 3) How do navigating axons coordinate their responses to the diverse array of cues present during development to ensure assembly of functional circuits? Disruption of the function of many axon guidance molecules has been implicated in a number of human neuronal developmental disorders, as well as in various kinds of cancer. Thus, understanding the signaling mechanisms of these molecules in the context of normal development will be instrumental in understanding how their perturbation leads to pathogenesis.","7992862; ","BASHAW, GREG J.;","RIDDLE, ROBERT D.","12/15/2016","11/30/2024","Address; Area; Axon; axon growth; axon guidance; Biochemical; Biological; Cell Nucleus; Cells; Collaborations; Cues; Dendrites; Development; developmental disease/disorder; Disease; Drosophila genus; Embryonic Nervous System; Ensure; Family; Fluorescence-Activated Cell Sorting; genetic manipulation; Genetic Transcription; Human; in vitro activity; in vivo; Injury; insight; Knowledge; Link; Malignant Neoplasms; Methods; Modeling; Molecular; Molecular Biology; Molecular Genetics; Morphogenesis; Motor Neurons; mutant; Nerve Regeneration; nervous system development; Nervous system structure; neural circuit; neuron development; Neurons; Output; Pathogenesis; Pathway interactions; Play; premature; programs; Property; Proteins; receptor; Receptor Activation; Receptor Signaling; Regulation; relating to nervous system; repaired; Reporter; Research; Resolution; response; Role; screening; Signal Pathway; Signal Transduction; Signaling Molecule; Specific qualifier value; Specificity; System; Testing; Therapeutic; Transcript; Transcription Coactivator; transcription factor; Work; ","Molecular mechanisms of axon guidance receptor regulation and signaling","097340","ZNS1","Special Emphasis Panel ","","","01","329660","196876","526536",""
"9174899","K01","AG","5","N","12/14/2016","12/15/2016","11/30/2017","866","K01AG043501","SCHOOLS OF MEDICINE","PA-11-190","5K01AG043501-04","NIA:121484\","OTHER RESEARCH-RELATED","2017","NATIONAL INSTITUTE ON AGING","","BALTIMORE","UNITED STATES","SURGERY","07","001910777","US","JOHNS HOPKINS UNIVERSITY","MD","212051832","PUBLIC HEALTH RELEVANCE: Risk prediction in older end stage renal disease (ESRD) patients is currently based on generic metrics derived from national registries that cover patients of all ages and focus on 1 dichotomous endpoint (survival/death). However, the novel incorporation of age-specific metrics, such as frailty, systemic inflammation, and adverse health outcomes of aging, will greatly improve clinical decision-making in older adults considering kidney transplantation. The goal of this project is to develop a prediction model for adverse health outcomes of aging (cognitive dysfunction, ADL disability, depression and low quality of life) in a cohort of dialysis patients and a second cohort of KT recipients. Our exploration of novel predictors and outcomes specific to older ESRD patients will directly benefit this population, and their providers, by informing risk prediction, helping guide clinical decision making, and possibly even providing insights into underlying biological processes.","9621244; ","MCADAMS DEMARCO, MARA A.;","SALIVE, MARCEL ","12/01/2013","11/30/2018","Accounting; Activities of Daily Living; Adult; adverse outcome; Age; age group; Aging; Allografting; base; Biological Process; Biology; career; Cessation of life; clinical decision-making; cohort; Communities; Comorbidity; Control Groups; Counseling; Data; Decision Making; design; Development; Dialysis patients; Dialysis procedure; disability; Disease Outcome; Elderly; End stage renal failure; Environment; experience; Faculty; falls; frailty; Functional disorder; Funding; Generic Drugs; Goals; Grant; Health; high risk; Hospital Readmission; Hospitalization; Impaired cognition; improved; Inflammation; Inflammatory; inflammatory marker; insight; Interleukin-1 beta; Interleukin-18; Interleukin-6; Kidney Diseases; Kidney Failure; Kidney Transplantation; Link; Measures; Mediating; meetings; Mental Depression; Mentorship; Modality; Modeling; mortality; novel; older patient; Outcome; outcome prediction; Pathway interactions; Patient risk; Patient-Focused Outcomes; Patients; Physiological; Population; Predictive Value; prospective; Provider; Publishing; Quality of life; Race; Registries; Research; response; Risk; Risk Factors; Role; Serum; sex; stressor; Survival Analysis; survival prediction; Syndrome; Testing; Time; TimeLine; TNF gene; Transforming Growth Factor beta; Treatment outcome; trend; United States; Work; ","Frailty and Adverse Health Outcomes of Aging in Older Adults with Kidney Failure","043501","NIA","Neuroscience of Aging Review Committee ","","","04","112485","8999","121484",""
"9182810","F31","AA","5","N","11/15/2016","12/16/2016","12/15/2017","273","F31AA024658","SCHOOLS OF ARTS AND SCIENCES","PA-14-147","5F31AA024658-02","NIAAA:43576\","TRAINING, INDIVIDUAL","2017","NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM","","SEATTLE","UNITED STATES","PSYCHOLOGY","07","605799469","US","UNIVERSITY OF WASHINGTON","WA","981959472","PUBLIC HEALTH RELEVANCE     Heavy alcohol use and suicidal ideation are significant health problems in the United States. Unfortunately, no treatment has been developed with the explicit goals of reducing drinking and suicidality. Further, treatment development should have the goal of being maximally potent and widely disseminable. Thus, the aim of this project is to conduct a randomized controlled pilot trial of a computerized Dialectical Behavior Therapy (cDBT) skills training intervention for suicidal individuals who engage in heavy episodic drinking (HED).","12569036; ","WILKS, CHELSEY ROCHELLE;","HAGMAN, BRETT THOMAS","12/16/2015","12/15/2018","Acute; Addictive Behavior; Address; Adverse event; Aftercare; Alcohol consumption; alcohol use disorder; Alcoholic beverage heavy drinker; Alcoholic Intoxication; Alcohols; Behavior; Behavioral; binge drinker; binge drinking; Cause of Death; Client; Clinical; Cognitive Therapy; comparison group; computerized; Computers; Control Groups; cost; design; Dialectical behavior therapy; Disease; distress tolerance; drinking; Educational Intervention; effective intervention; emotion dysregulation; emotion regulation; Emotions; Evidence based treatment; Exhibits; experience; Feeling suicidal; Goals; Health; Health Personnel; Heavy Drinking; high risk; Hospitalization; improved; indexing; Individual; Internet; Intervention; Literature; Measures; Mental Health; Methods; Outcomes Research; pilot trial; Population; Populations at Risk; Problem behavior; Psychotherapy; public health relevance; Randomized; Recruitment Activity; Research; Research Infrastructure; Research Methodology; Review Literature; Risk Factors; Role; Safety; skills; skills training; social stigma; Stress; Study models; suicidal; suicidal behavior; suicidal individual; suicidal morbidity; suicidal risk; Suicide; Suicide attempt; suicide attempter; Target Populations; Technology; therapy development; Time; Touch sensation; Treatment Effectiveness; Treatment outcome; United States; Waiting Lists; Work; ","Computerized DBT Skills Training for Suicidal and Heavy Episodic Drinkers","024658","AA","Neuroscience Review Subcommittee ","","","02","43576","","43576",""
"9182903","R01","HL","5","N","12/13/2016","12/01/2016","11/30/2017","837","R01HL126171","SCHOOLS OF MEDICINE","PA-13-302","5R01HL126171-03","NHLBI:720182\","Non-SBIR/STTR RPGs","2017","NATIONAL HEART, LUNG, AND BLOOD INSTITUTE","","MINNEAPOLIS","UNITED STATES","FAMILY MEDICINE","05","555917996","US","UNIVERSITY OF MINNESOTA","MN","554552070","PUBLIC HEALTH RELEVANCE: This two-phased incremental mixed-methods study will address unanswered questions related to the home environment and childhood obesity disparities. Phase I (n=120 diverse families) includes in-home observations to gain an in-depth understanding of aspects of the home environment that are relevant to childhood obesity. Phase II (n=2400 diverse caregivers) examines longitudinal risk and protective factors for childhood obesity.","10180295; ","BERGE, JERICA M;","PRATT, CHARLOTTE ","12/01/2014","11/30/2019","Accelerometer; Address; African American; Age; American Indians; Authoritarianism; base; Behavior; Caregivers; Child; Child Rearing; Childhood; Clinic; community based participatory research; Complex; Conflict (Psychology); Data Collection; Depressed mood; Development; Diet; Dietary intake; Eating; Ecological momentary assessment; Effectiveness of Interventions; Electronics; Ethnic group; Ethnic Origin; Evaluation; experience; Family; Family member; Family Practice; family structure; family support; Fatty acid glycerol esters; feeding; follow-up; Food; fruits and vegetables; Goals; grandparent; Health; Health behavior; Hispanics; Home environment; Hour; improved; Income; Individual; Intake; Interpersonal Relations; Intervention; Interview; Link; Longitudinal Surveys; Low income; Measures; member; Methods; Minnesota; Minority; minority children; Moods; novel; Obesity; obesity in children; obesity risk; Parents; Phase; Physical activity; Prevalence; Primary Health Care; Process; psychosocial; Race; racial and ethnic; Recruitment Activity; Research; Risk; Sampling; sedentary lifestyle; Siblings; socioeconomics; Stress; Surveys; theories; Time; tv watching; Variant; Weight; Weight maintenance regimen; Youth; ","Addressing Unanswered Questions About the Home Environment and Childhood Obesity Disparities","126171","PRDP","Psychosocial Risk and Disease Prevention Study Section ","","","03","507527","212655","720182",""
"9185312","R01","DK","5","N","12/13/2016","12/01/2016","11/30/2017","847","R01DK107726","SCHOOLS OF MEDICINE","PA-13-302","5R01DK107726-02","NIDDK:328050\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","BALTIMORE","UNITED STATES","PHYSIOLOGY","07","001910777","US","JOHNS HOPKINS UNIVERSITY","MD","212051832","PUBLIC HEALTH RELEVANCE: Recent studies have found that the receptors in your nose that govern your sense of smell are also present in other places in the body, where they act as sensitive chemical detectors. We have found that one of these receptors is present in cell types important in blood pressure regulation, and that mice which are missing this receptor have low blood pressure. In this study, we will examine the role of this receptor in blood pressure regulation by using mouse models as well as pharmacological tools.","6801231; ","PLUZNICK, JENNIFER L;","RYS-SIKORA, KRYSTYNA E","12/01/2015","11/30/2020","Acute; Animals; Antihypertensive Agents; base; Biological Assay; Blood Pressure; blood pressure reduction; blood pressure regulation; Blood Vessels; cell type; Cells; Chemicals; Chemoreceptors; Clinical; Coupled; Data; detector; Ensure; Future; Genetic; Goals; GTP-Binding Proteins; gut microbiota; Health; Human; Hypotension; In Vitro; in vivo; Juxtaglomerular Apparatus; Juxtaglomerular Cell; Kidney; Knock-out; Knockout Mice; Lead; Ligands; Mediating; Metabolism; microbial; mouse model; Mus; Nose; novel; olfactory receptor; Orthologous Gene; Pathway interactions; Peripheral; Phenotype; Physiological; Physiology; Play; Publishing; receptor; recombinase-mediated cassette exchange; Renal function; Renin; Reporting; response; Role; Signal Transduction; Site; Smell Perception; Smooth Muscle Myocytes; Sum; System; Techniques; Testing; Tissues; tool; Vascular Smooth Muscle; vasoconstriction; Volatile Fatty Acids; Wild Type Mouse; Work; ","Uncovering the Functional Role of Olfr78 in Blood Pressure Regulation","107726","PBKD","Pathobiology of Kidney Disease Study Section ","","","02","202500","125550","328050",""
"9185961","R37","DK","5","N","12/14/2016","12/01/2016","11/30/2017","847","R37DK039949","SCHOOLS OF MEDICINE","PA-07-070","5R37DK039949-35","NIDDK:597611\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","LA JOLLA","UNITED STATES","INTERNAL MEDICINE/MEDICINE","49","804355790","US","UNIVERSITY OF CALIFORNIA SAN DIEGO","CA","920930934","","1863655; ","ROSENFELD, MICHAEL G;","SILVA, CORINNE M","12/01/2015","11/30/2020","Androgens; Area; Award; base; Biological Process; Chromosome abnormality; Complex; condensin; Development; Disease model; DNA Polymerase III; Endocrine; Endocrine system; Enhancers; Epigenetic Process; epigenomics; Estrogens; Event; Funding; Genes; genetic approach; Genetic Transcription; Genomic approach; Genomic Segment; Grant; histone modification; homeodomain; insight; Instruction; Investigation; Ligands; Mediating; Modeling; Molecular; Neurosecretory Systems; novel; Nuclear Receptors; programs; Regulation; Research; response; Retinoic Acid Receptor; RNA-Binding Proteins; Role; Therapeutic; Tissue-Specific Splicing; Transcriptional Regulation; Translating; translational approach; Tyrosine Phosphorylation; Variant; Work; ","Genomic and Translational Approaches to Neuroendocrine Switching Events","039949","NSS","Special Emphasis Panel ","","","35","385556","212055","597611",""
"9186516","R01","DA","5","N","12/13/2016","12/01/2016","11/30/2017","279","R01DA034806","SCHOOLS OF MEDICINE","PA-11-260","5R01DA034806-05","NIDA:330981\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE ON DRUG ABUSE","","AMHERST","UNITED STATES","PHARMACOLOGY","26","038633251","US","STATE UNIVERSITY OF NEW YORK AT BUFFALO","NY","14228","PUBLIC HEALTH RELEVANCE: Chronic pain affects millions of people and existing analgesics are only effective in a fraction of the pain patients. This grant evaluates the effectiveness of imidazoline I2 receptors agonists and examines the feasibility of combining I2 receptor agonists and morphine for pain relief. The proposed research will validate I2 receptors as a novel drug target for the development of effective and safe analgesics against chronic pain.","10003819; ","LI, JUN-XU ;","RAPAKA, RAO ","03/01/2013","11/30/2017","Absence of pain sensation; Acute; Acute Pain; Address; Adult; Adverse effects; Affect; Agonist; Analgesics; Animal Model; Animals; base; Behavior; burden of illness; Chronic; chronic constriction injury; chronic pain; Clinical; Combined Modality Therapy; cost; Dependence; Development; disability; Dose; drug discovery; Drug Targeting; Effectiveness; Etiology; Female; Freund's Adjuvant; global health; Goals; Grant; Health; Healthcare; imidazoline receptor 2; inflammatory neuropathic pain; inflammatory pain; Infusion procedures; Intravenous; Investigation; male; Measures; Mechanics; Mediating; Medical; Mission; Modeling; Morphine; new therapeutic target; Nociception; novel; Opioid; Outcome; Pain; Pain management; painful neuropathy; Patients; Pharmaceutical Preparations; Pharmacotherapy; Procedures; programs; Rattus; receptor; Research; research study; Role; Self Administration; Self-Administered; Testing; Therapeutic; Thermal Hyperalgesias; United States; United States National Institutes of Health; ","Imidazoline I2 receptors as targets for the treatment of pain","034806","BRLE","Biobehavioral Regulation, Learning and Ethology Study Section ","","","05","226654","104327","330981",""
"9189713","R01","DK","5","N","12/13/2016","12/01/2016","11/30/2017","847","R01DK103759","SCHOOLS OF MEDICINE","PA-13-302","5R01DK103759-03","NIDDK:300796\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE OF DIABETES AND DIGESTIVE AND KIDNEY DISEASES","","EAST LANSING","UNITED STATES","PHARMACOLOGY","08","193247145","US","MICHIGAN STATE UNIVERSITY","MI","488242600","PUBLIC HEALTH RELEVANCE: Irritable bowel syndrome (IBS) is a very common gastrointestinal motility and pain disorder that is more common in women than men.  The causes of IBS are not entirely clear and this is partly due to lack of an animal model for studies of physiology and pharmacology.  The proposed studies will use a novel animal model of IBS to identify the factors that cause gastrointestinal pain and also to test potential new drug treatments for IBS.","1862732; ","GALLIGAN, JAMES J.;","HAMILTON, FRANK A","12/01/2014","11/30/2018","Acute; Affect; afferent nerve; Afferent Neurons; Animal Model; antagonist G; antalarmin; Bacteria; Cations; Cavia; Chronic; Colon; Colorectal; Corticotropin-Releasing Hormone; Data; effective therapy; Electrophysiology (science); Estradiol; Estrogens; Exposure to; Female; Functional disorder; gastrointestinal; Gastrointestinal Motility; Genes; Genetic Polymorphism; Gonadal Steroid Hormones; GPER gene; Granisetron; Harvest; Health; Hypersensitivity; In Vitro; in vivo; Individual; Irritable Bowel Syndrome; Knock-out; Lactobacillus reuteri; Libraries; male; Measures; men; Messenger RNA; Modeling; motility disorder; mutant; Mutate; nerve supply; Neurons; neurotransmission; Nociception; novel; novel therapeutics; Pain; Pain Disorder; Patients; Peristalsis; Pharmaceutical Preparations; Pharmacology; Physiology; Preparation; Principal Investigator; Probiotics; programs; Promoter Regions; Property; Rattus; receptor; response; Sensation Disorders; Serotonin; serotonin receptor; Serotonin Receptors 5-HT-3; serotonin transporter; Severities; sex; Signal Transduction; Specificity; Spinal; Spinal cord posterior horn; Spinal Ganglia; Stress; Study models; Symptoms; Testing; tissue culture; United States; Visceral; Visceral Afferent Neuron; Visceral pain; Whole-Cell Recordings; Woman; ","Sex, serotonin and visceral hypersensitivity","103759","CIMG","Clinical, Integrative and Molecular Gastroenterology Study Section ","","","03","202500","98296","300796",""
"9195613","R01","AA","5","N","12/13/2016","12/01/2016","11/30/2017","273","R01AA021888","UNIVERSITY-WIDE","RFA-AA-12-008","5R01AA021888-05","NIAAA:376863\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM","","WASHINGTON","UNITED STATES","NONE","98","077795060","US","AMERICAN UNIVERSITY","DC","200168001","PUBLIC HEALTH RELEVANCE: The public health relevance of the proposed research lies in its ability to identify adolescents who associate with alcohol-using peers, and who may have begun using alcohol themselves. The evaluation of a brief screener can potentiate referral to preventive services before negative consequences of alcohol use begin to appear. In 2010, individuals 15-20 years old were more than four times as likely to be involved in car crashes compared to any other age group, and in more than one-fourth of car crashes involving adolescent drivers, one or more drivers involved in the crash had been drinking alcohol (CDC, 2010). Moreover, the CDC reports that, in the year prior to assessment, 3 in 10 adolescents aged 15-20 had ridden in a car with a driver who had been drinking. To the extent that we are able to identify adolescents at risk for alcohol-related problems (including driving while intoxicated, as well as other serious negative consequences of alcohol use) and to refer them to preventive services before the alcohol-related problems appear, we have the potential to save lives that might otherwise be lost.","6598712; 6097213 (contact); ","SCHWARTZ, SETH J; TUBMAN, JONATHAN G (contact);","DUCHARME, LORI ","12/10/2012","11/30/2017","20 year old; Academy; Address; Adolescent; adolescent alcohol; African; African American; Age; age group; aged; Alcohol abuse; Alcohol consumption; alcohol related problem; alcohol risk; alcohol screening; alcohol use disorder; Alcoholic Intoxication; Alcohols; American; Area; base; Behavior; binge drinking; brief alcohol screening; caucasian American; Censuses; Centers for Disease Control and Prevention (U.S.); Child; cohort; Colombian; contextual factors; County; Cuban; Data; density; density of AOD outlets; design; Disease; District of Columbia; drinking; Driving While Intoxicated; Early Diagnosis; Early identification; Early Intervention; elementary school; Ethnic Origin; Evaluation; externalizing behavior; family structure; Florida; Future; Gender; Haitian; Health; Health Benefit; Home environment; illicit drug use; indexing; Individual; instrument; Jamaican; Location; longitudinal design; Longitudinal Studies; Maryland; Measurement; Measures; metropolitan; Monitor; National Institute on Alcohol Abuse and Alcoholism; neighborhood disadvantage; Neighborhoods; Nicaraguan; Outcome; Participant; Patient Self-Report; Pediatrics; peer; Poverty; Prevention; Preventive service; Problem behavior; prospective; Public Health; public health relevance; Radial; Reporting; Research; Risk; Risk Behaviors; Salvadoran; Sampling; Schools; screening; Sensitivity and Specificity; Services; Sex Behavior; sex risk; Site; sixth grade; social skills; socioeconomics; Students; Substance abuse problem; suburb; Surveys; temporal measurement; Time; Tobacco; tool; twelfth grade; underage drinking; Validation; Vehicle crash; Walking; ","Multisite School-Based Evaluation of a Brief Screener for Underage Drinking","021888","ZAA1","Special Emphasis Panel ","","","05","323888","52975","376863",""
"9197590","P01","AG","5","N","12/14/2016","12/01/2016","11/30/2017","","P01AG019783","","PAR-11-066","5P01AG019783-15","NIA:494291\","Non-SBIR/STTR RPGs","2017","NATIONAL INSTITUTE ON AGING","","HANOVER","UNITED STATES","","02","041027822","US","DARTMOUTH COLLEGE","NH","037551421","RELEVANCE (See instructions):    Medicare, Medicaid and private health plans are all moving toward payment systems intended to reward value: better care and lower costs. This Core is intended to acquire, maintain, and disseminate comprehensive data with innovative measures of cost and quality based on all three payers. These data will be used to study productivity gaps and opportunities to improve efficiency of healthcare.","8486653; ","BYNUM, JULIE PW;","","","","Address; administrative database; American; Atlases; base; Blue Cross; Blue Shield; Caliber; Caring; collaborative environment; Communities; cost; Cost Measures; Data; Data Analytics; Data Files; data management; Data Set; Databases; Diffusion; Enrollment; Ensure; Fostering; health care service utilization; health information technology; Health Planning; Healthcare; Home Nursing Care; Hospitals; improved; innovation; Instruction; Internal Medicine; Laws; Leadership; Link; Measures; Medicare claim; Medicare/Medicaid; Methods; Michigan; Patients; Pattern; payment; Physicians; Preparation; Procedures; Production; Productivity; Program Research Project Grants; Records; repository; Research; Research Infrastructure; Research Personnel; Resources; Rest; Rewards; Secure; Source; System; Testing; Texas; United States Centers for Medicare and Medicaid Services; ","DATA MANAGEMENT","019783","ZAG1","Special Emphasis Panel ","7803","","15","335689","158602","","494291"
