"APPLICATION_ID","ABSTRACT_TEXT"
"9329913","Abstract:  Breast cancer is the most frequent malignant tumor of women of all races in North America and is the second leading cause of death among women (DHHS, CDC, & NCI; 2014) with an overall NIH estimate costs to the U.S. over $200 billion with $88.7 billion in direct medical costs in 2011. The World Health Organization predicts that global cases of cancer will rise to 15 million new cases by 2020. In advanced stages, skeletal metastasis causes incapacitating pain and is prominent in 75?90% of cancer patients. First line therapy to treat bone cancer pain includes mu opioid receptor agonists. Opioids are well known for producing unwanted side effects in cancer patients including severe somnolence, constipation, etc. but recently have been shown (clinical and preclinical) to enhance the risk of bone loss and fracture. In addition, sustained opioids have demonstrated a propensity for increasing proliferation and migration of different cancers including breast cancer.  Data from our laboratory, and others, suggest that cannabinoid CB2 agonists may be effective in alleviating bone cancer pain and bone loss. Selective CB2 agonists significantly inhibit bone cancer pain while NOT resulting in the psychotropic or euphoric effects seen with CB1 agonists or narcotics. Recent reports and data from our lab have identified CB2 agonists as significantly reducing self-administration of drugs of abuse including cocaine and narcotics. Increasing endogenous cannabinoids (MAGL inhibition to increase 2- arachidonylglycerol - 2AG) may regulate bone mass, decrease pro-nociceptive factors and act synergistically with morphine to inhibit cancer-induced bone pain (CIBP) and attenuate tumor proliferation.  Our preliminary studies using a murine bone cancer model indicate that MAGL inhibition and CB2 receptor activation inhibits proinflammatory cytokines/chemokines via regulating NF-?B. Yet, there is very little known about the endogenous CB2 system in bone cancer pain/inflammation, and whether the activation of the endocannabinoid (eCB) system, while administering mu opioids, will significantly aid bone cancer patients. There are NO studies investigating the synergistic combination of MAGL inhibitor or CB2 agonists with a mu opioid agonist on cancer pain, bone integrity, tumor proliferation, or attenuating mu opioid unwanted side effects. Our progress in characterizing bone cancer pain has resulted in twelve direct peer-reviewed publications and preliminary data to further support studies of MAGL inhibition, CB2 receptor activation in bone cancer pain. Our preliminary data demonstrate; 1) a reproducible syngeneic breast-induced bone cancer model representative of the clinical state, 2) MAGLipase inhibition resulting in increased 2AG, significantly attenuating cancer-induced pain, 3) exogenous and endogenous CB2 agonists attenuating bone loss, 4) sustained morphine alone increases bone degradation and cytokines, 5) CB2 agonists and MAGL inhibitors decrease NF-kB signaling, inhibiting several pro-inflammatory cytokines/chemokines, while reinstating apoptosis in breast cancer cells, 6) synergistic inhibition of CIBP with morphine and CB2 agonists, and 7) CB2 agonists lacking unwanted side effects. Hence, MAGLipase inhibitors in combination with morphine may be synergistic in alleviating bone cancer pain, attenuate breast cancer proliferation while maintaining bone mass.  In response to the recent call for proposals (RFA PA-15-188) titled ?Developing the Therapeutic Potential of the Endocannabinoid System for Pain Treatment? and our preliminary findings have led us to hypothesize that MAGLipase inhibition and/or CB2 receptor activation, in combination with a Mu opioid agonist will result in the synergistic inhibition of pain behaviors in a murine model of breast-induced bone cancer pain while attenuating bone loss seen with opioids. Mechanistically, 2AG and CB2 agonists act via the CB2 receptor to inhibit a common transcription factor, NF-?B, regulating multiple cytokines/chemokines. We propose to use behavioral, biochemical, immune and molecular strategies to test whether MAGL inhibition and/or CB2 agonist, in the presence of morphine (standard clinical care) will be a beneficial therapy for breast-induced bone cancer pain. This hypothesis will be tested by the following Aims using our syngeneic (non-immune-compromised) murine model of CIBP: Aim 1. Determine whether the inhibition of MAGLipase attenuates breast cancer-induced bone pain and/or alter bone resorption and remodeling. Aim 2. Explore whether MAGLipase inhibition and CB2 receptor activation attenuates breast cancer-induced bone pain by inhibiting pronociceptive cytokines/chemokines via a common transcription factor. Aim 3. Determine whether a MAGL inhibitor and the activation of the CB2 and Mu opioid receptors result in the synergistic inhibition of breast cancer-induced bone pain while reducing bone loss. These studies will lead to urgently needed new treatments and may likely apply to other metastatic cancers, including lung and prostate."
"9226063","DESCRIPTION (provided by applicant): Engaging students in authentic research experiences and equipping teachers with the necessary knowledge, skills, and tools essential to lead research within the classroom is critical for increasing the pipeline leading to biomedical fields. The Bringing Research into the Classroom (BRIC) project directly aligns with the NCRR goals of development of a diversified pipeline for basic, behavioral and clinical research fields, and to educate the community on health-related issues by utilizing an intensive teacher professional development program focusing on discipline-specific research in bacteriophage discovery. By equipping teachers to facilitate intensive research experiences within their classrooms, the BRIC project aims to build a legacy of teacher leaders who will provide authentic science opportunities for their students.         The BRIC project is built upon seven years of collaborative efforts between the Montana Tech Phagedigging Program and Cfwep.Org (formerly known as the Clark Fork Watershed Education Program). Both programs have proven track records in science education outreach efforts. Combined the two programs have reached over 20,000 students and 300 teachers. These two highly successful programs have designed the BRIC project, a new program to provide intensive teacher professional development combined with in-class visits by scientists. The overall project goal is to equip teachers with the knowledge, skills, and dispositions to provide high quality health science research opportunities for students.         The project's specific aims for teachers are to: 1) Increase teacher science content knowledge especially as related to phage discovery research; 2) Increase teacher pedagogical skills, and discipline-specific research practices within the classroom; and 3). Provide meaningful, engaging professional development for teachers that engages teachers in a rigorous research question during the summer. For students, the project aims to: 1) Increase student content knowledge especially as related to phage discovery research; 2) Improve student awareness of health sciences careers as well as their attitudes and dispositions toward the health sciences; and 3) Engage students in relevant, meaningful classroom research experiences.         The BRIC program leaders will provide phage discovery research curriculum within all participating teacher's classrooms. Scientists from Montana Tech, accompanied by undergraduate students, lead three days of bacteriophage discovery projects, also known as phagedigging. Teachers engage in intensive summer training workshops that include discipline-specific research content and pedagogical approaches for the classroom. The project leaders have developed an experimental design in order to examine the effect of professional development combined with classroom visits as compared to classroom visits alone for both teachers and students."
"9187992","DESCRIPTION (provided by applicant):  The two main goals of this award are to increase my ability to serve as an effective mentor while also providing training that will allow young investigators to successfully compete for a K23 award and subsequent independent funding. A diverse platform of educational activities, ongoing research, and the potential for future studies are available to aid in the training of pulmonary physicians in patient oriented research (POR).  Throughout this award I will participate in ongoing educational activities. I will improve my understanding of the basic study of pulmonary diseases through attending a weekly basic science research conference. I will take statistical courses to expand my knowledge related to analyzing longitudinal and clustered data, high throughput molecular, genetic, and epigenetic data, and advanced concepts in clinical trials and survival analysis. I will continue my training i the responsible conduct of research through institutional review board sponsored courses as well as courses from the Michigan Institute for Clinical & Health Research/Clinical & Translational Science Award (MICHR/CTSA).  The basic mentoring plan for trainees includes an individualized research project in POR, scheduled mentor meetings, close collaboration with statisticians, formal educational activities targeting statistics & the responsible conduct of research, and scheduled formal feedback from a mentoring team. The UM Multidisciplinary Training Grant (T32 HL07749-18) and close collaboration with MICHR/CTSA provides funding for additional years of post-fellowship training and a Masters in Biostatistics & Clinical Study Design.  A diverse portfolio of currently funded research opportunities exists for future trainees in POR. These projects offer a combination of already established databases for immediate use, raw data that can be maneuvered into databases and the ability to prospectively collect new data including patient specimens. Funded research projects are evaluating the use of computer aided image analysis software for use in clinical trials for patients with idiopathic pulmonary fibrosis, evaluation of potential biomarkers to predict the future course of patients with IPF, participation in the IPF clinical research network and the Lung Tissue Research Consortium. This application also proposes two new research projects. The first project determines the ability of high resolution computed tomography features to predict response to therapy with sildenafil for patients with advanced idiopathic pulmonary fibrosis. This study utilizes data that are available through the IPFnet. A second project will create a database and also study human samples to improve our understanding of the diagnosis, predictors of outcome, and pathobiology of hypersensitivity pneumonia."
"9311432","PROJECT SUMMARY Dendrites exhibit immense diversity in their macrostructure (arbors), which stipulates the availability of a neuron to circuits and its computational properties, and microstructure (dendritic spines), which dynamically support and shape synaptic function. Arbor and spine/synapse development must be coordinated to form functional dendrites. Though synaptic activity plays a crucial role, the heterogeneity of developmental responses to activity indicates that other mechanisms are required. In this proposal, we will test the hypothesis that the adhesion G-protein coupled receptor (A-GPCR) brain-specific angiogenesis inhibitor 1 (BAI1/ ADGRB1) coordinates dendritic arbor and spine development through differential activation of multiple signaling pathways. This hypothesis is based on our published and preliminary data showing: (i) that BAI1 mediates growth arrest of dendritic arbors via a novel pathway coupling to the Rho-family small GTPase RhoA; (ii) that BAI1 promotes excitatory synaptogenesis in cortical and hippocampal neurons via the Rho-family small GTPase Rac1 and trans-synaptic signaling; and (iii) that BAI1 differentially affects dendrite development in an age-dependent manner and that altering BAI1 configuration has age-dependent effects on downstream signaling pathways. We propose a multidisciplinary approach to define the roles of BAI A-GPCRs in regulating and coordinating dendritic arbor and spine/synapse development utilizing in vivo and cultured neurons, genetic models, molecular replacement, live imaging with fluorescent reporters, mixed culture assays, biochemistry and electrophysiology. The pathways that we are defining include proteins implicated in treatment-resistant bipolar disorder (Bcr), autism spectrum disorder (neuroligin-1 and IRSp53), and schizophrenia (BAI3). Thus, success of this proposal will not only provide material advances in the study of dendrite development and synaptogenesis, but also test a novel and powerful hypothesis regarding the coordination of these processes and provide new therapeutic targets against widespread human mental diseases."
"9254580","?    DESCRIPTION (provided by applicant): Docosahexaenoic acid (DHA) is essential for neurodevelopment. If maternal DHA reserves are adequate during pregnancy, at parturition RBC-DHA of the mother would be ? the infant, i.e., DHA equilibrium. Previously, we randomized pregnant women to placebo oil or DHA (600 mg/day). We discovered that the majority of subjects did not achieve DHA equilibrium (5% placebo, 35% DHA), indicating DHA insufficiency, which has been reported to limit infant neurodevelopment. To test whether DHA insufficiency limited fetal neurodevelopment in our sample, we applied an innovative analysis method to estimate fetal brain maturation. Results confirmed that maternal DHA insufficiency significantly constrained fetal autonomic brain age scores (fABAS). Our hypothesis is that many pregnant women fail to get adequate DHA in their diet and that DHA insufficiency constrains fetal and infant neurodevelopment. The long-term goal is to provide the neuroscience to inform public health recommendations related to the use and dose of prenatal DHA supplementation, the influence of dietary fatty acids and the effect on offspring neurodevelopment. This is aligned with the strategic and scientific vision of NICHD and the mission of national and international health organizations that recognize that prenatal exposures set the stage for future health and disease. We propose a randomized Phase III clinical trial of 200 or 800 mg/day DHA during the last two trimesters of pregnancy to achieve these aims: Aim 1) Increase the incidence of DHA equilibrium with 800 mg/day maternal DHA supplementation. Hypothesis: The dosing strategy will result in significant group differences with a higher incidence of DHA equilibrium in the grou receiving 800 mg/day DHA supplementation. Aim 2) Establish whether failure to achieve DHA equilibrium constrains fetal neurodevelopment. Hypothesis: DHA insufficiency will constrain fetal neurodevelopment as evidenced by lower fetal cardiac and brain autonomic indices (HRV, fABAS) at 32 and 36 weeks GA. Aim 3) Determine if fetal neurodevelopmental scores predict infant neurodevelopment. Hypothesis: DHA insufficiency associated with lower fetal HRV and fABAS scores will have a programming effect evidenced by 1) lower band-limited EEG power at 1 month of age to infrequent auditory stimuli, 2) decreased habituation to familiar visual stimuli at 6 and 12 months, evidenced by a larger ERP negative central (NC) component and 3) reduced maintenance of sustained attention and longer overall ocular latency between 4-6 months. Relevance to Public Health: Currently, there are no FDA recommendations for DHA supplementation during pregnancy. If the aims of this proposal are achieved, it could lead to informed recommendations with respect to the appropriate use and effective dose of supplemental DHA and dietary recommendations during pregnancy, especially in populations where the nutritional status of the diet is suboptimal."
"9376983","DESCRIPTION (provided by applicant): Each year, 11,000 people suffer a spinal cord injury (SCI) in the U.S. Within the first year, there are profound declines in physiologic function, forming the underlying substrate for future cardiovascular disease. In fact, acquired cardiovascular disease is an increasingly recognized consequence of SCI and is the leading cause of death in SCI. Though incompletely understood, the almost 10-fold prevalence of cardiovascular disease results in part from profound physiologic 'detraining' resulting from motor impairment and immobility. Currently, effective interventions preventing acute declines that lead to cardiovascular compromise and increased risk in SCI are lacking - exercise therapy for those with SCI is challenging and when employed, is typically limited to the upper body. Recently, we refined a unique form of exercise for those with SCI that specifically mirrors exercise performed by those without SCI. Functional Electrical Stimulation (FES) Row Training (RT) couples volitional arm and electrically controlled leg exercise, resulting in a hemodynamic profile that produces the beneficial cardiac loading conditions of large muscle mass exercise. As such, FES-RT may be a safe and effective way to attenuate cardiovascular declines following SCI. Our aims are to test the overall hypotheses that FES-RT will: 1) mitigate against increased visceral adiposity and reduced insulin sensitivity, 2) prevent worsening lipid profile and compromised baroreflex function, and 3) counter ventricular wall thickening and declining ventricular function occurring with acute SCI, and that these effects will be greater than that observed with an arms-only exercise group. Changes with FES-RT will be compared to a time (wait-list) control and to arms-only-RT. Individuals with an SCI within the last 3-6 months will be randomized to immediate FES-RT, to a time control beginning FES-RT after a 6 month wait, or 6 months of arms-only-RT followed by FES-RT. Measures will be made at baseline and every 3 months. Our work will provide results that clearly delineate potential health benefits of FES-RT, and if FES-RT is effective in a majority of those with SCI, its application, implementation, and integration could be easily replicated."
"9212808","DESCRIPTION (provided by applicant): Therapeutic proteins provide unique treatments for numerous human diseases and disorders including cancer, multiple sclerosis, hemophilia, rheumatoid arthritis, Crohn's disease and diabetes. Unfortunately, in significant fractions of patients receiving therapeutic protein products (up to 50% or higher), efficacy is lost due to immune response to the product. Immunogenicity may be stimulated by the presence of protein aggregates. In this project, we will use a hierarchical approach that uses advanced computer simulations combined with state-of-the art experiments to provide detailed, molecular-level information on the mechanisms by which protein aggregation occurs. Experiments will utilize synthetic proteins with designed chemical characteristics, model therapeutic proteins in murine models and commercial therapeutic proteins. Protein aggregates and pathways for their formation will be analyzed using a wide array of experimental techniques including single-molecule total internal reflectance fluorescence-Forster resonant energy transfer, small angle neutron scattering, small angle x-ray scattering micro-flow imaging, surface micro-rheology, chromatography, circular dichroism spectroscopy and infrared spectroscopy. A major focus of this renewal proposal will be the extension of our current work on protein aggregation in homogeneous solutions to protein aggregation that occurs due to interactions with interfaces such as those found in delivery devices (e.g., syringes, IV bags, IV lines, and delivery pumps)."
"9221323","The JHU-UiVID Diabetes Researcli Center is an integral part of Jolins Hopl<ins University Sctiool of  IVIedicine, Johns Hopkins University School of Public Health, and the University of Maryland School of  Medicine. The line of authority for the DRC extends from the Dean of Johns Hopkins University School of  Medicine. The Administrative Core is responsible for all organizational, educational and research functions of  the Diabetes Research Center. The administrative structure of the DRC also includes \\NO internal  committees (the Steering Committee and the Biomedical Research Advisory Committee), which participate  in the day to day and longer-term administration, coordination and evaluation of the Center activities. The  Pilot and Feasibility and Enrichment Programs are also coordinated by the Administrative Core. An  additional External Advisory Committee and individual external consultants will be invited to advise the  Director on specific issues of importance to the Center. These consultants will be nationally recognized  experts in diabetes and endocrinology research and will be chosen by the Steering Committee. Striving to  make the JHU-UMD Diabetes Center a regional center for the Mid-Atlantic states, we also propose a new  partnership with Howard University School of Medicine, which for the first time will add core services and a  pilot and feasibility program in diabetes to this Institution, in summary, the Administrative Core of the JHUUMD  DRC will provide efficient service to the Center so that it may fulfill its many missions."
"9241317","?    DESCRIPTION (provided by applicant):  Clinical trials of alcohol use disorders (AUD) treatments have contributed significantly to the advancement of knowledge regarding treatment processes and outcomes. Such studies have yielded a strong evidence base regarding the efficacy of several psychosocial alcohol treatments, to include brief interventions. Irrespective o the proliferation of clinical trials research, based on manual driven treatments specifying underlying mechanisms of behavior change (MOBC), little is known about how such evidence based treatments actually work. Similarly, studies investigating assessment reactivity effects have contributed substantially to our understanding of alcohol treatment research assessment protocols influencing clinical outcomes (e.g., alcohol use), although empirical studies examining underlying mechanisms of behavior change have not been conducted. Thus, the state of the science is such that we know little about how specific alcohol treatments or research assessment protocols influence behavior change. This lack of understanding regarding the mechanisms by which alcohol treatments and research assessment protocols influence behavior change prompted NIAAA to release (2013) a funding opportunity announcement (PAR-14-051), titled Mechanisms of Behavior Change in the Treatment of Alcohol Use Disorders (R01), that specifically requests applications that identify the mechanisms that underlie how assessment reactivity operates within alcohol treatment protocols (p. 4). This application is in direct response to this funding opportunity announcement and centers on an investigation of mechanisms of behavior change underlying alcohol treatment research assessment reactivity. Enhanced understanding of the mechanisms that underlie psychosocial alcohol treatments and assessment reactivity has direct relevance for the design of alcohol treatment clinical trials, the interpretation of data derived from such studies, and for behavior change and its maintenance, which is essential for successful interventions. The long-term goal of the proposed research is to enhance clinical research and practice via a more in-depth understanding of the mechanisms that influence behavior change, thereby increasing the power of alcohol interventions to facilitate reductions in alcohol use."
"9307127","Human-associated microorganisms (the ?microbiome?) are present in numbers exceeding the quantities of human cells by at least 10-fold, and the collective genome (the ?metagenome?) exceeds our human genome in terms of gene content by more than 150-fold. We and others have recently demonstrated that bacteria are detected in the placenta using a variety of culturable and non-culturable approaches. For several years we have developed and employed metagenomics to characterize the placental microbiome, and observed variation in its community membership and their function by virtue of gestational age at delivery. However, it remains unknown what the different maternal source(s) are of the placental microbiome, and whether it sinks to the fetus via the intra-amniotic cavity and thus is measureable in amniotic fluid.  In response to the Human Placental Project, we propose to identify the sources and sinks for and of the placental microbiome employing two large, robust and well characterized existing datasets. We will generate unparalleled metagenomics and metabolomics data, in order to test our central hypothesis that the placenta is populated by commensal microbiota which largely arise from the maternal oral and GI communities, with a lesser contribution from the vagina. We further hypothesize that placental microbes populate the fetus and the intrauterine environment, and are detectable in mid-trimester amniotic fluid. Moreover, their metabolites serve as lasting signatures of the microbiotas functional presence.  In order to prove this hypothesis, we will execute three essential aims in a total of over 1230 subjects samples from two existing data sets. The net result of the completion of these aims will be to first identify the maternal source of the placental microbiota, and validate these findings using state of the art single molecule fluorescent in situ hybridization and culturation. We will thereafter recapitulate these findings in early and mid- second trimester amniotic fluid and thus identify the early evidence of the placental microbiota sink. In a final aim, we will use LC/MS full spectral metabolomics on these same subjects samples to identify the stable and lasting metabolic footprint of the microbiome. We present our proof of concept work on intrahepatic cholestasis of pregnancy as evidence for the feasibility, significance and ready translational application of our approach.  As a proven team of perinatal physician scientists with an emphasis and history of being at the forefront of big data (and notably metagenomics) science, we are uniquely poised to now undertake complex integration of these unique data sets in studies which are feasible, justifiable, and of likely long-term significance and high impact."
