"APPLICATION_ID","ABSTRACT_TEXT"
"9238036","Abstract A person, usually a child, dies of rabies every nine minutes globally. Current rabies virus (RABV) post- exposure prophylaxis (PEP) remains complicated and costly, requiring four to five doses of inactivated RABV- based vaccine plus rabies immune globulin (RIG). A single-dose vaccine that does not require expensive and often unavailable RIG would greatly increase the efficacy of RABV vaccination, reduce the cost associated with rabies prevention, and save lives. However, there is a gap in our understanding of how B cells are activated in response to RABV-based vaccination. For the last 35 years, B cells secreting IgG (but not IgM) were thought to be solely responsible for vaccine-induced protection against RABV infection via T cell-dependent responses in post-exposure settings. Furthermore, mechanisms by which B cells acquire RABV antigen were not previously known. Our laboratory has begun to unravel key attributes of rabies-specific B cell responses that contribute to the rapid induction of vaccine-induced virus neutralizing antibodies (VNAs). We showed that vaccine-induced T cell-independent (TI) and early extrafollicular T cell-dependent (TD) B cell responses, including neutralizing IgM, can limit dissemination of pathogenic RABV into the CNS, providing partial protection in mice. We also showed that free rabies particles migrate to subcapsular sinus macrophages in the draining lymph node, transferring RABV antigen directly to B cells. We aim to exploit these findings to develop a single-dose RABV vaccine regimen. Specifically, we hypothesize that a replication-deficient, matrix gene-deleted RABV-based vaccine (RABV-?M) with enhanced tropism to follicular B cells will result in antigen-specific B cells rapidly differentiating into IgM and IgG plasma cells, thereby increasing the kinetics, magnitude and quality of early B cell responses. In this proposal, our goals are to clone, recover and characterize RABV-?M-based vaccines with enhanced tropism to follicular B cells. Next, the new vaccines will be tested in well-described mouse models of rabies immunogenicity and post-exposure protection. Finally, we will confirm that the genetic modifications introduced into RABV-?M do not adversely affect safety and stability. In addition to expanding our knowledge of RABV immunity, key insights will be gained regarding how viral vaccines interact with and activate follicular B cells to induce rapid and potent immunity against viral infections. The major milestone at the completion of this project is the identification of a safe vaccination regimen that induces potent and rapid TI and extrafollicular TD B cell responses more effectively than the multi-dose human rabies vaccine, without the need for RIG. In summary, single-dose vaccine strategies capable of eliciting rapid and robust B cell responses will improve the efficacy of human rabies vaccines, reduce the cost associated with rabies prevention and save lives."
"9389098","?    DESCRIPTION (provided by applicant): This application requests support for three postdoctoral positions in a multidisciplinary research training program in the area of human communication and its disorders at Boys Town National Research Hospital (BTNRH). The training program at BTNRH, currently in its 34th year, has provided postdoctoral training to a substantial number of highly qualified scientists who are presently working in the field of communication disorders. The purpose of the program is to fulfill two basic training needs: 1) advanced research training for applicants who are recent graduates of speech and hearing, communication sciences or language-related doctoral programs, and 2) training for applicants with a received doctorate in a related field of science, technology, engineering or mathematics who would benefit from additional research experience in a collaborative, research-intensive environment. The training program consists primarily of direct participation by trainees in behavioral and clinical translational research under the sponsorship of one or more experienced, independent scientists serving on the program faculty. Research at BTNRH is conducted in a wide range of disciplines and laboratories from clinical audiology to language development, with the focus on questions concerning the mechanisms underlying human communication and its disorders. The unique advantages of the BTNRH research environment for the training program include: 1) a faculty consisting of 13 behavioral, clinical and translational clinical scientists who serve as mentors; 2) a critical mass of research trainees, funded by a variety of mechanisms, including T32, F32, COBRE and R01 grants; 3) a clinical staff with access to a large and varied pediatric and adult patient population; 4) modern, well-equipped laboratories and diagnostic clinics; 5) a stimulating mix of areas of research across individual research laboratories; 6) access to a new auditory- visual core facility; and 7) conditions that foster collaborative, multi-disciplinary research.  Trainees are selected from PhD's, DSc's, and MD's in areas relevant to ongoing research programs at BTNRH on the basis of their research capabilities and the likelihood of their interacting productively with training faculty. Particular attention is paid to identifying and inviting applications to the program from under- represented minority candidates and candidates with a disability. Every effort is made to enhance diversity in the postdoctoral training program and eventually in the group of scientists performing research related to the mission of the NIDCD."
"9386260","DESCRIPTION (provided by applicant): Injection drug users (IDU) are at risk for a host of medical complications including blood-borne viral (e.g., HIV, Hepatitis C) and bacterial (e.g., skin abscesses, endocarditis) infections. While prior studies have examined the effectiveness of risk reduction strategies to prevent HIV and Hepatitis C, there has been little focus on preventing bacterial infections among IDUs, despite the fact that these infections are very common, associated with costly emergency department visits and hospitalization, and lead to considerable morbidity and mortality. We recently developed and pilot-tested a promising brief, two-session risk reduction intervention aimed at reducing both bacterial and viral infections (Skin and Needle Hygiene Intervention or Skin). Six- month outcomes from the Skin R21 demonstrated feasibility and promising pilot results including excellent session and follow-up rates, sustained intervention effects on skin and needle cleaning skills, and lower bacterial infection risk among intervention participants. The current proposal is a randomized controlled trial (RCT) of the Skin intervention, compared to an assessment-only condition (both groups receive rapid HIV testing, a review of testing results, and brief HIV prevention counseling) among 350 hospitalized IDUs. In the general hospital setting, the prevalence of injection drug use is high, patients who otherwise might not seek care are accessible, and the presence of a drug-related illness can set the stage for patients to be more receptive to interventions. We hypothesize that the Skin intervention will produce better outcomes than assessment-only as shown by data collected at 1-, 3-, 6-, 9-, and 12-month(s) post-intervention. Primary outcomes include 1) bacterial infections, 2) participation in high-risk injection practices for bacterial infections (subcutaneous or intramuscular injection, no skin cleaning prior to injection) and viral infections (sharing injection equipment), and 3) health services use. We will also examine whether changes in skin hygiene and injection technique may be mediating the effect of the Skin intervention on acquisition of bacterial infections. The Skin intervention, if effective, will reduce the acquisition of bacterial and viral infections among IDUs, improving health outcomes for this population and producing health care cost savings. Recruitment of IDUs in the hospital setting broadens the possibility of widespread adoption of this novel intervention heightens the public health impact."
"9389081","?    DESCRIPTION (provided by applicant): This application requests support for three postdoctoral positions in a multidisciplinary research training program in the area of human communication and its disorders at Boys Town National Research Hospital (BTNRH). The training program at BTNRH, currently in its 34th year, has provided postdoctoral training to a substantial number of highly qualified scientists who are presently working in the field of communication disorders. The purpose of the program is to fulfill two basic training needs: 1) advanced research training for applicants who are recent graduates of speech and hearing, communication sciences or language-related doctoral programs, and 2) training for applicants with a received doctorate in a related field of science, technology, engineering or mathematics who would benefit from additional research experience in a collaborative, research-intensive environment. The training program consists primarily of direct participation by trainees in behavioral and clinical translational research under the sponsorship of one or more experienced, independent scientists serving on the program faculty. Research at BTNRH is conducted in a wide range of disciplines and laboratories from clinical audiology to language development, with the focus on questions concerning the mechanisms underlying human communication and its disorders. The unique advantages of the BTNRH research environment for the training program include: 1) a faculty consisting of 13 behavioral, clinical and translational clinical scientists who serve as mentors; 2) a critical mass of research trainees, funded by a variety of mechanisms, including T32, F32, COBRE and R01 grants; 3) a clinical staff with access to a large and varied pediatric and adult patient population; 4) modern, well-equipped laboratories and diagnostic clinics; 5) a stimulating mix of areas of research across individual research laboratories; 6) access to a new auditory- visual core facility; and 7) conditions that foster collaborative, multi-disciplinary research.  Trainees are selected from PhD's, DSc's, and MD's in areas relevant to ongoing research programs at BTNRH on the basis of their research capabilities and the likelihood of their interacting productively with training faculty. Particular attention is paid to identifying and inviting applications to the program from under- represented minority candidates and candidates with a disability. Every effort is made to enhance diversity in the postdoctoral training program and eventually in the group of scientists performing research related to the mission of the NIDCD."
"9218684","PROJECT SUMMARY/ABSTRACT Atopic dermatitis, asthma, and other allergic diseases pose an enormous socioeconomic burden in the United States and worldwide. Current treatment options for these illnesses are, however, limited in efficacy and lead to symptomatic relief in only subsets of patients. More broadly effective therapies against allergic diseases are desperately needed, yet achieving this imperative requires an advanced understanding of their pathogenic mechanisms and identification of new therapeutic targets. The protein kinase p38? is expressed in most mammalian cell types, and activated by a multitude of immunological signals such as microbial stimuli and cytokines. We have been studying the role of p38? in immunity and inflammation using mice with p38? gene deficiency in various cell types. These efforts led us to discover that p38? in skin epithelial cells played a crucial role in driving atopic dermatitis-like inflammation upon allergen challenge. p38? signaling was found to serve pro-allergic functions via promoting the expression of inflammatory mediators in epithelial cells. We identified the matrix metalloproteinase MMP13 as an epithelial enzyme whose expression was dependent on p38? signaling. Importantly, genetic ablation or pharmacological inhibition of MMP13 suppressed allergic skin and airway inflammation in mice. These findings and other preliminary data suggested the p38?-MMP13 axis as a promising therapeutic target for allergic diseases. In the proposed research, we will seek to validate the importance of the p38?-MMP13 axis in allergen-specific immune sensitization and allergic tissue inflammation. Further, we will perform biochemical analysis of cultured cells and recombinant proteins to establish the molecular pathways underlying p38?-dependent MMP13 expression and MMP13-mediated inflammatory responses. To achieve these goals, we will pursue the following specific aims: to determine the role of epithelial p38? signaling and MMP13 activity in mouse models of atopic dermatitis and asthma (Aim #1); to elucidate the mechanisms linking p38? signaling to MMP13 expression in skin and airway epithelial cells (Aim #2); and to identify the proteolytic targets of MMP13 that contribute to regulating allergic inflammation (Aim #3). The proposed research is expected to reveal the precise pathophysiological functions of p38? and MMP13 during allergic inflammation and the therapeutic potential of targeting the p38?-MMP13 axis in atopic dermatitis and asthma. The molecular mechanisms newly identified in our study will expand the sphere of knowledge about cell signaling in allergic disorders."
"9316299","?    DESCRIPTION (provided by applicant): This A1 renewal R01 application is submitted in response to PA-12-025 Alcohol impairment of immune function, host defense and tissue homeostasis. The overall goal of the project is to define the mechanism(s) by which alcohol intoxication exacerbates post-burn pulmonary inflammation and renders subjects unable to combat infectious pathogens. Nearly 40,000 people are admitted to hospitals annually in the United States due to burn injury, and about half of those patients are intoxicated at the time of injury. Burn patients who were intoxicated when they sustained their injuries had increased morbidity and mortality compared to burn patients who had not been drinking. Acute lung injury (ALI) and acute respiratory distress syndrome (ARDS) are among the major complications seen in intoxicated burn patients, even in the absence of inhalation injury. Macrophages play a central role in both the initiation and resolution of inflammatory responses in the lung by exhibiting either a pro-inflammatory M1 or an anti-inflammatory M2 phenotype. We hypothesize that alcohol intoxication at the time of burn injury alters lung macrophage phenotype and function and that these cells are responsible for 1) excessive pulmonary inflammation, 2) the inability to combat respiratory pathogens and 3) aberrant lung function to a greater extent than burn injury alone. Moreover, restoring macrophage phenotype will reestablish pulmonary homeostasis and improve lung function. To test this, we will use the clinically relevant mouse binge ethanol intoxication and burn injury model which we have been using in the lab for 18 years. In Aim 1, we will examine alveolar macrophage initiation and resolution of the pulmonary inflammation after intoxication and burn by selectively depleting alveolar macrophages. We will also deplete alveolar macrophages in wild type, uninjured mice, and then utilize adoptive transfer methodology to replace them with alveolar macrophages from 1) intoxicated mice or 2) IL-6 knockout (KO) mice, prior to injury. In Aim 2, we will examine the phenotype and function of alveolar macrophages before and after intoxication and burn. We will also test whether pulmonary inflammation can be reduced by replacing alveolar macrophages with those of macrophage-specific arginase 1 KO animals prior to intoxication and burn. Finally, in Aim 3, we will investigate how intoxication alters signaling in alveolar macrophages, focusing on crosstalk between PPAR¿ and STAT3 pathways. In those studies, we will use macrophage-specific PPAR¿ KO and STAT3ß KO mice to test whether manipulating macrophage signaling can reduce lung inflammation and improve pulmonary function. Overall, the results of these studies will gain insight into the mechanisms by which alcohol alters alveolar macrophage function and phenotype and how this plays a role in the pulmonary inflammatory response after burn injury. We believe that this work will also aid in the development of therapies for all burn patients, and that these results may also benefit other patient populations, such as those with idiopathic pulmonary fibrosis."
"9239296","Summary Regulators of Th2 inflammation at the barrier interface in chronic allergic diseases such as atopic dermatitis and asthma are not as well characterized as those in the initiation phase. Yet effector functions of leukocytes in the chronic phase of Th2 inflammation drive symptomatic human disease that results in immune pathology associated with much morbidity after usually asymptomatic allergen sensitization. Chemokines are chemotactic cytokines that control leukocyte recruitment and inflammation by binding specific receptors on target cells. We recently discovered that the human chemokine CCL18 is a novel agonist of the CCR8 receptor. CCL18 is a signature chemokine produced by Th2 cytokine differentiated IL-4 spectrum macrophages, M(IL-4)s, also known as alternatively activated or M2 macrophages. CCL18 is associated with several chronic and eosinophilic inflammatory human diseases, and is one of the most highly induced chemokines in lesional atopic dermatitis skin. M(IL-4) interactions with the recently discovered Group 2 Innate Lymphoid Cells (ILC2) have been shown to facilitate eosinophilic inflammation. CCR8 is also a top signature gene of the mouse ILC2 transcriptome. Recently IL-4R? blockade, which inhibits M(IL-4) differentiation, resulted in striking clinical improvement of treatment refractory atopic dermatitis that highly correlated with suppression of CCL18. Yet, whether and how CCL18 and M(IL-4)s sustain chronic atopic dermatitis pathology is not known. Our published and new preliminary data lead us to hypothesize that though M(IL-4)s are anti-inflammatory in acute inflammation, they undergo pathogenic transformation at barrier interfaces to become pro-inflammatory in chronic inflammation, and partly through the CCR8 pathway and other mediators, and local interactions with cells such as ILC2s sustain chronic eosinophilic allergic inflammation in the skin. To test this hypothesis we will use a model of chronic allergic dermatitis. We also discovered a novel mouse chemokine agonist of the CCR8 receptor that is a functional analog of CCL18. We thus propose to: (1) Determine if M(IL-4)s are crucial for chronic allergic inflammation and identify mechanisms by which they do so, and if this is regulated by the CCR8 pathway; and (2) Define how ILC2s contribute to chronic allergic inflammation and if this is mediated by the CCR8 pathway. We will determine the clinical correlates of the studies proposed in Aims 1 and 2 using clinical specimens from individuals with eczema that will be compared to healthy controls."
"9058596","DESCRIPTION (provided by applicant): Abstract: Chronic immune activation, which can persist even with antiretroviral therapy, is the strongest predictor of disease progression in HIV infection. Understanding the mechanism of chronic immune activation may help identify novel targets for therapeutic interventions in HIV-infection. Extensive evidence from literature suggests that HIV disease directly or indirectly activates monocyte/macrophages to secrete proinflammatory cytokines which play a major role in this pathogenic immune activation. Monocytes from HIV infected individuals are known to secrete cytokines spontaneously, although the mechanism for this or the molecules involved are not known. PD-1H is a newly discovered member of the B7/CD28 family of costimulatory and coinhibitory receptors, which has not been characterized in humans so far. Data to date suggest that the molecule may be derived from a different precursor than all other B7 family members. Although, amongst the B7/CD28 family, the full length sequence of PD-1H has the highest similarity to the negative regulatory molecule PD-1, unlike PD-1, the cytoplasmic domain of PD-1H does not contain the immunoreceptor tyrosine-based inhibitory motif (ITIM) or the immunoreceptor tyrosine-based switch motif (ITSM). Our preliminary data shows that PD- 1H is broadly expressed on hematopoietic cells with higher levels of expression on monocytes. Enforced overexpression of PD-1H in human monocytes is sufficient to induce spontaneous secretion of multiple cytokines. Further, monocytes from HIV-infected individuals overexpress PD-1H which correlates with cytokine gene expression in monocytes and immune activation markers on T cells but not with viral load. Based on these data, we hypothesize that PD-1H acts as a monocyte activation molecule that plays a major role in HIV pathogenesis. In this proposal we will test this hypothesis and evaluate how ART influences this process using PBMCs from defined stages of HIV disease and humanized BLT model which recapitulates key features of HIV pathogenesis, including immune activation. Our specific aims are to: 1) To characterize the evolution of PD-1h over expression in relation to immune activation, plasma proinflammatory cytokine levels, CD4 T cell depletion and plasma viremia using defined groups of HIV infected individuals. 2) Characterize PD-1H expression at different time points during the course of HIV infection in humanized BLT mice vis-?-vis viral load, CD4 T cell counts and immune activation defined by monocyte associated biomarkers/cytokines and activation markers on T cells. We will also test how PD-1H expression changes after ART, in relation to other parameters and 3) Test if silencing PD-1H or related molecules in humanized mice reverses immune activation or affects other parameters of HIV infection with or without ART."
"9205081","PROJECT SUMMARY DISEASE MODELING PROJECT (DMP)  The overall goal of the Indiana University/The Jackson Laboratory Alzheimer's Disease Precision Models  Center (IU/JAX ADPMC) is to develop, characterize and distribute more precise preclinical models for  Alzheimer's disease (AD). The IU/JAX ADPMC Disease Modeling Development and Phenotyping Project will  use CRISPR genome editing to generate mouse models that carry different combinations of human risk alleles  for late-onset AD (LOAD). In addition, some of the most widely used existing models for AD will be fully  characterized to develop more clinically relevant phenotyping platforms. We have assembled a team of experts  in human and mouse genetics, mouse models of AD, genome editing, genomic approaches to understand  complex diseases (including sequencing and computational modeling) and various biological processes  implicated in AD (including APP processing, cholesterol trafficking, neuroinflammation and vascular biology).  We have three specific aims. Aim 1 is to fully characterize APP/PS1, 5xFAD and hTau, three of the most  widely used mouse models of AD. APP/PS1 and 5xFAD carry a combination of mutations in amyloid precursor  protein (APP) and presenilin 1 (PSEN1) that cause early-onset AD (EOAD) in humans. APP/PS1 and 5xFAD  have been widely used to study amyloidosis and neuroinflammation. hTau carries human wild type microtubule  associated protein Tau (MAPT) in the absence of mouse Mapt and develops age-related MAPT  hyperphosphorylation, aggregation, and some neurodegeneration. We will also extensively characterize a new  model of LOAD that we have created that carries the two greatest genetic risk factors for LOAD, APOE?4 and  TREM2R47H. We will prioritize clinically relevant endpoints including in vivo imaging, blood and tissue  biomarkers and genomics, and compare these to more traditionally used endpoints such as behavioral assays  that have not proven reliable when translated to the clinic. In Aim 2, we will generate mice carrying 40 new  allelic variants identified through the Bioinformatics and Data Management Core and use an efficient in vivo  screening strategy to determine the promising models to pass through to deep phenotyping. In the early years  of the center we will prioritize understanding GWAS variants (ABCA7, BIN1 and CR1) as well as variations in  two genes identified by us from analyses of the AD Sequencing Project (NANOS1) and AD Neuroimaging  Initiative (IL1RAP). All models created will be made available at the earliest opportunity through the JAX AD  Mouse Mutant Resource (ADMMR). In Aim 3, we will fully characterize models that show important AD-  relevant phenotypes including amyloid deposition, tau pathology and neurodegeneration using the deep  phenotyping strategy described in Aim 1. All new findings will be validated in human tissues. Throughout this  funding period, we anticipate 40 new models will be generated and distributed, and up to 8 new and 4 existing  models will be extensively characterized. Our strategy closely integrates human and mouse data, so these new  AD models will show a high degree of clinical translatability for preclinical testing of new therapeutic targets.   "
"9205080","PROJECT SUMMARY PRECLINICAL TESTING CORE (PTC)  The Preclinical Testing Core (PTC) of the IU/JAX Alzheimer?s Disease Precision Models Center will establish  and validate a preclinical testing screening strategy pipeline with predetermined go/no-go decision points using  pharmacokinetics, pharmacodynamic biomarkers and functional assessments in biologically and pathologically  relevant AD mouse models that allow standardized and unbiased assessments of potential therapeutic agents.  The Core is led by experts in preclinical imaging, neuropharmacology, and animal model characterization at  IU?s Center for Neuroimaging and JAX?s Mouse Neurobehavioral Phenotyping, In Vivo Imaging, and  Physiology Core facilities, and supported by IU?s Clinical Pharmacology Analytical Core. The pipeline?s primary  and secondary screens focus on generating pharmacokinetic (PK) and pharmacodynamic (PD) biomarker  assessments in two new generation AD mouse models with construct validity. Only test compounds that  demonstrate target engagement in the biomarker screens will move to tertiary screening for in vivo symptom  modifying effects and determination of the novel compound?s therapeutic window. The specific aims of the  PTC are (1) the establishment of a standardized testing pipeline, the development of the assay protocols and  methods, the creation of the data repository and back-translating clinical compound failures; (2) validating the  pipeline with two compounds currently in clinical trials in two biologically and pathologically relevant animal  models; (3) the evaluation of novel test compounds through the pipeline which allows investigators in the  greater AD research community with unprecedented access to a validated pipeline, standardized testing  protocols, and resources to screen compounds of interest."
