"APPLICATION_ID","ABSTRACT_TEXT"
"9164537","ABSTRACT  The long-term goal of this research project is to understand the role of scaffolding proteins in the regulation of opioid receptors. Opioids are commonly administered as systemic analgesics to treat acute, chronic, and intractable pain syndromes. However, activation of mu opioid receptors (MOPr) throughout the central nervous system produces negative side effects that often contraindicate continued use. Targeting peripheral MOPr reduces pain and circumvents systemic side effects (Stein et al., 2003), yet peripheral opioid receptors behave differently than those expressed in the central nervous system, and their regulation is poorly understood. This represents a large gap in knowledge and an important unmet need, since the careful identification of contributors to opioid receptor responsiveness in the periphery would provide new, peripheral therapeutic targets for analgesic drug development. The overall objective of this application is to determine whether the scaffolding protein A-Kinase Anchoring Protein 79/150 (AKAP) regulates MOPr responsiveness. The central hypothesis for this study is that AKAP supports MOPr signaling. This hypothesis will be addressed through two specific aims that (1) determine the contribution of AKAP to MOPr signaling in sensory neurons and (2) evaluate AKAP association with MOPr. AKAP regulation of signaling pathways downstream of MOPr will be investigated through a combination of pharmacological, biochemical, and molecular techniques. Furthermore, primary sensory neuron cultures will be utilized to increase translational relevance with future behavioral studies. The contribution of this research is significant because it is the first step towards identifying specific regulatory components of the peripheral opioid receptor signaling system. Together with preliminary data, research results will demonstrate that AKAP association with MOPr positively regulates signaling downstream of the receptor, thereby increasing opioid analgesia.  "
"9168399","Abstract Human organs such as the brain are stunningly complex. They consist of hundreds to thousands of separate functional areas, each containing a comparable number of distinct cell types and innumerable molecules. Understanding how these multi-scale components work together to generate systems-level responses is essential for many fields of biology, but advancement in this area is hampered by the prevalent methodology of dividing biological systems into known cell types and then separately studying each population. Although powerful, this reductionistic approach makes it difficult to interrogate complex interactions at multiple levels ? molecular (e.g., proteins), subcellular (e.g., synapses), cellular, and area level. Moreover, this approach could ignore many potentially important but unidentified functional networks. Our inability to thoroughly identify multi- scale functional networks and interrogate their system-wide, multifactorial interactions has limited our ability to understand the function and dysfunction of complex biological systems. Here, we aim to fundamentally transform our approach from a reductionistic to a holistic one by developing cutting-edge platforms for proteomic reconstruction of organ-wide multi-scale networks. Using murine and human clinical samples and organoids as our models, we will develop four broadly applicable cross-disciplinary platforms that integrate chemical and material engineering technologies. These platforms will enable: (1) scalable tissue transformation into an indestructible, proteome-containing three-dimensional (3D) framework; (2) unlimited rounds of molecular phenotyping of a single intact tissue with precise volume co-registration of multiple datasets; (3) rapid, scalable, and uniform tissue labeling by synchronizing target-probe binding reactions organ-wide; (4) superresolution proteomic imaging of intact organs. If successful, our proposed work will enable proteome- driven holistic reconstruction and high-dimensional quantitative phenotyping of intact biological systems at unprecedented resolution. Using the technology platforms and human brain organoid models, both healthy and diseased, we will investigate the following fundamental questions: (Q1) How many cell types/regions exist at different developmental stages of the brain organoids? (Q2) How these cells and regions form networks? (Q3) How proteomic states of subcellular components, individual cells, circuits, and regions change throughout the development. (Q4) How morphological features of cells change? (Q5) how Q1-4 are altered in diseased organoids? This study may provide new insights into understanding human organ development in health and disease."
"9257211","PROJECT ABSTRACT Reports estimate nearly 2 million unaccompanied homeless youth aged 13-24 in the United States each year.1 Nearly 40% of these youth were formerly a part of the foster care system.2 Research has demonstrated that homeless youth are at elevated risk for HIV3-10 and a separate body of research has reported elevated risk for HIV among foster and former foster youth.11-14 Thus, the accumulation of risk factors common to both homeless youth and former foster youth place this large population of homeless former foster youth in the nexus of life experiences that position them at extreme risk for engaging in a number of HIV risk behaviors, and necessitating an increase in intervention research to address the unique needs of this population. While interventions targeting HIV prevention efforts have focused on homeless youth, little research has focused on the impact of unique foster care experiences on HIV risk behaviors. And because studies have begun to discover the role of foster care in network disruption and network engagement10 and we know that HIV risk behaviors are impacted by network engagement,30 a need exists to better understand the network characteristics of homeless young adults with a history of foster care and associations between these characteristics, and HIV-risk behaviors. While current studies have examined some HIV risk behaviors by foster care status,10 limitations in the current data do not reflect the heterogeneity of foster care experiences. Based on our knowledge of the impact of networks on HIV risk behaviors, and the lack of research on the impact of foster care experiences on network engagement, the current state of the literature lacks a focus on the unique experiences of homeless former foster youth, and the ways these experiences impact network engagement and HIV risk behaviors, in order to better inform and adapt HIV interventions for homeless youth. The study?s goals include drastically increasing knowledge regarding HIV risk among homeless former foster youth. This study proposes primary data collection of a sample of homeless youth with a history of foster care, utilizing the data collection site and methods used in the quantitative survey data and social network data from an NIMH-funded R01 study (MH903336; PI: Rice). The use of primary data will provide a unique contribution to the literature and increase our understanding of the impact of foster care experience and network engagement on HIV risk among homeless youths. These findings will be used to inform new directions in homeless youth interventions; specifically what network-level interventions could be adapted to prevent HIV risks in the homeless former foster youth population. Training goals include in-depth coursework and mentoring to apply the findings of these results to intervention adaption and development focused on network-based HIV interventions for homeless former foster youth."
"9343202","PROJECT SUMMARY  The DIAN-TU was formed to design and manage interventional therapeutic trials and find a treatment that provides cognitive benefit for those certain to develop autosomal dominant AD (ADAD). The DIAN-TU trial platform is now fully operational in 6 countries, 24 sites, 3 languages and nearing completion of enrollment in October 2015 for the first two drugs. Initial funding for the DIAN-TU trial platform established the infrastructure and operations for executing clinical trials in ADAD and acknowledged the need for evolution within this platform.  The DIAN-TU Next Generation Prevention Trial will add two new drug arms to the DIAN-TU trial platform and propose key design changes that allow the platform to test next generation drugs with diverse mechanisms of action more quickly. Significant innovations include: (1) cognitive run-in period prior to drug administration to provide greater power to detect drug effects, (2) self-administered cognitive testing, (3) pre- defined dose escalation algorithm to safely maximize target engagement, (4) four year cognitive endpoint adaptive trial design that includes both early biomarker and later cognitive interims to inform early efficacy or futility, (5) novel imaging (e.g. Tau PET and diffusion basis spectrum imaging MRI) and cerebrospinal fluid measures (6) ADAD Disease Progression Model to detect changes in cognition earlier and with fewer participants compared to Mixed-Effect Model Repeated Measure. Taken together, this innovative approach for testing disease modifying therapies has the potential to definitively test the amyloid hypothesis and accelerate identification of effective drugs for the prevention and treatment of AD.  Many disease modifying therapies currently in development target A?, which is believed to be the initiator and earliest change in the AD process. These A? therapies may be most beneficial in the ADAD population and earlier in the disease to delay the onset of dementia. A fundamental and unresolved question is which target will provide the best cognitive response.  The trial design is a multi-center, double blind, randomized, placebo-controlled, four year cognitive endpoint registration study of two potential disease modifying therapies in 230 individuals at risk for and with dominantly inherited Alzheimer's disease. The study will test the ability of a BACEi and an anti-oligomeric A? antibody to slow or prevent cognitive decline in asymptomatic (CDR 0, >70%) or mildly symptomatic (CDR 0.5 or 1, <30%) ADAD mutation carriers in the range of -15 to +10 years with respect to estimated age of cognitive symptom onset. 115 subjects per drug program will receive either drug or placebo with 3:1 randomization for four years to determine clinical benefit of the primary outcome of DIAN-TU cognitive composite and secondary outcomes of cognitive and clinical measures, safety, and AD biomarkers."
"9127517","?     DESCRIPTION (provided by applicant): Untreated PTSD elevates risk of concurrent alcohol and drug dependence (>50% and >30% respectively), which in turn elevates risk of HIV sexual-risk behavior (HSB). A meta-analysis of HIV prevention, found few interventions address risk factors such as trauma exposure, mental health, or SUD and interventions which failed to do so had poorer condom use outcomes and were less effective for those with PTSD. From a public health perspective addressing PTSD and substance use disorders (SUD) is an important but overlooked means of preventing HIV/STI. American Indian (AI) communities are at disproportionate risk for untreated PTSD, SUD and HIV/STI risk. Self-medication of PTSD through substance use leads to development of SUDs, and exacerbates HSB. Therefore, treatment of PTSD that also decreases substance use in individuals may prevent the initiation or relapse of HIV risk behaviors. Similarly, directly intervening to reduce substance use via increasing motivation to decrease use and enhance coping strategies should prevent SUD development, and improve HSB and PTSD. Thus addressing PTSD or substance use may effectively prevent HSB. Built on an 8-year community-based participatory partnership, in full collaboration with the Tribal Nation, this study proposes a 5-year two-arm randomized comparative effectiveness trial to evaluate prevention of HIV/STI sexual risk behavior by directly addressing PTSD or substance use. We will evaluate Narrative Exposure Therapy (NET) versus Motivational Interviewing with Skills Training (MIST) in HIV/STI prevention. AI elder and community leaders have insisted that we can keep providing substance use or sexual risk programs but until we get to the underlying cause - trauma - then we'll keep replacing one means of avoidance for another. This study will help address this community-generated clinical and empirical question. The overall goal is to compare two evidence based treatments, each addressing a different HSB causal pathway. NET addresses PTSD preventing SUD and HSB. MIST addresses substance misuse preventing SUD and HSB. Aim 1: To examine a PTSD versus a substance use-focused intervention to prevent HSB. We will conduct a two-arm randomized comparative effectiveness trial comparing NET (n=100) to MIST (n=100) among AI men and women with PTSD symptoms. We will evaluate the effect of reductions in PTSD severity and substance use (e.g., frequency, quantity, intentions, relapse, and initiation of use) on HSB (e.g., number of partners, sex while using substances, unprotected sex, and sex with high-risk partners) at post, 6, and 12-month follow-up. Aim 2: To examine theoretical mediators of treatment on HSB outcomes including emotional regulation, cognitive reappraisals, coping self-efficacy, communication skills, assertiveness, and community connectiveness."
"9137681","DESCRIPTION (provided by applicant): Cardiovascular functional decline is worsened in patients and animals models with Chronic Kidney Disease (CKD) due to increased structural remodeling of cardiovascular tissues. Previous studies evaluating molecular mechanisms underlying these cardiovascular changes have revealed a central role for Na/K-ATPase (NKA) receptor complex activation in cardiac fibrosis. Signaling by the NKA receptor complex is induced by increased plasma levels of the cardiotonic steroid (CTS), Marinobufagenin (MBG). In accordance, inhibition of NKA signaling by Src or mammalian target of Rapamycin (mTOR) pathway inhibitors led to attenuation of cardiac fibrosis. However, these inhibitors also caused increased cardiac cell death when used in conjunction with elevated levels of CTS. Strategies to prevent fibrosis were then shifted to seek a more specific target that directly regulates fibrotic growth in the heart. Using heart tissue from 5/6th partial nephrectomized (PNx) or MBG-infused animals, data shows that PNx and MBG infusion significantly decreased microRNA 29b (miR29b) expression, which directly targets mRNA of collagen, an essential component for fibrosis. The role of miR29b in collagen synthesis and fibrosis in vitro has been well established. In animal models, significant down- regulation of miR-29b correlates with significantly increased collagen mRNA levels in cardiac tissues. Given the in vivo data and evidence from literature, it is hypothesized that miR29b is an important regulator of cardiac fibrosis with specific inhibitory effects on profibrotic signaling in cardiac cells and that miR29b mimics can be used as a potential in vivo therapeutic agents to prevent cardiac fibrosis induced by CKD.  Specifically, in vitro it is aimed to test if over-expression of miR29b prevents collagen synthesis induced by MBG in cardiac fibroblasts and myocytes. In vivo, the aim is to test if chronic miR29b mimic infusion prevents cardiac fibrosis in the PNx model of CKD. Research has shown that PNx and MBG-infusion cause cardiac fibrosis and cardiomyopathy. Both increase plasma MBG-Levels, NKA-receptor complex signaling activation and decrease miR-29b expression in cardiac tissues. To determine whether exogenously increasing miR29b levels prevents cardiac fibrosis in the PNx model of CKD, rats subjected to PNx-surgery will be infused with either miR29b mimic or scramble miRNA through an osmotic minipump. Four weeks following PNx, rats will be sacrificed and the left ventricle evaluated for miR29b levels and physiological measures of cardiac fibrosis and left ventricular function. This study if successful will provide a novel therapeutic strategy for preventing CKD induced cardiovascular decline associated cardiac fibrosis, while also providing proof of concept approaches to utilizing miRNA mimics to treat diseases."
"9132918","Project Summary/Abstract Several studies have explored associations of air pollution with autism spectrum disorders (ASD), with all but one suggesting that some aspect of air pollution increases the risk of ASD, but details of this association remain uncertain. While these studies have found associations with, in particular, traffic-related pollutants and particulate matter (PM), they have in general been relatively small and most have been limited to California. One study in Taiwan, one in Sweden (among twins), and one combining several European cohorts are the only non-U.S. studies, and they came to different conclusions. More exploration of these exposures are needed outside the U.S. context. Furthermore, understanding critical windows of exposure, and susceptible populations is critical. A study of ours and one other have suggested effects specific to the 3rd trimester. Prior work of ours has also suggested that associations with air pollutants may be specific to boys, but the numbers of ASD cases among girls were too small to adequately address this. Our goal is to examine the basic question of the association between maternal exposure to air pollutants and ASD, and details of any association, in a very large cohort in a very different setting: the population of Israel. Israel represents a unique setting for the study of air pollutants and ASD for several reasons: 1) Air pollution levels are higher and with a wider range than in the US; 2) Dust storms occur sporadically that create very well timed extreme exposure events to a very different form of PM; 3) we have well-validated, highly resolved?in both space and time?models of both PM and nitrogen dioxide (NO2, a marker of traffic-related air pollution) exposure; and 4) the database is very large with over 8,000 ASD cases across the entire Israeli population going back several years. With these data we will examine the association between maternal exposure to PM, NO2, and dust storms and risk of ASD in her child. We will have exposure estimates on a weekly time scale and can examine susceptible windows of exposure in the perinatal period, and whether any association is specific to boys or modified by other key factors, such as whether the family is simplex or multiplex, to an extent not previously done."
"9206969","Motivational Interviewing (MI) is the only behavioral intervention to date shown to be effective to improve self- management for youth living with HIV. Implementation science is the scientific study of methods to promote the uptake of research findings and evidence-based practice (EBP) to improve the quality and effectiveness of behavior change approaches such as MI in health care settings. A primary challenge of scaling up EBPs is to balance flexibility (adaptation to context) and fidelity (provider adherence and competence). The goal of this proposal is to test a multi-faceted Tailored MI Implementation intervention (?TMI?) based on the dynamic adaptation process to scale up an EBP in multidisciplinary adolescent HIV care settings while balancing flexibility and fidelity. The dynamic adaptation process guides tailoring of MI implementation through a series of phases: exploration, preparation, implementation, and sustainment. The proposed project is a hybrid implementation-effectiveness (Type 3) trial. We will test the effect of TMI on fidelity to the EBP, and secondarily on HIV care cascade-related outcomes, using a dynamic wait-listed design with 165 providers nested within 10 ATN4 HIV sites. With this design, the clinics will be randomly assigned in 5 clusters to receive TMI. For each randomization, 2 clinics receive TMI and the others remain in the wait-list condition. This will continue until the 5th cluster has been randomized to TMI. After one year of TMI?s external facilitation, a second randomization will compare internal facilitator monitoring and coaching plus the encouragement of Communities of Practice versus Communities of Practice alone. Fidelity will be assessed on a quarterly basis through the 24 months of intervention and an additional 6 months of follow-up. We will nest our qualitative method (in-depth interviews) within the quantitative study to provide a deeper understanding of the implementation context and understand why or why not MI is integrated with fidelity across the 150 providers. Providers and key stakeholders will complete qualitative interviews and brief assessments at baseline, after one year of TMI (first randomization), and after 1 year of follow-up (second randomization). We hypothesize that MI competency ratings will be higher among providers during the TMI phase compared to the treatment as usual phase. We also expect that successful implementation will be associated with improved cascade-related outcomes, namely undetectable viral load and greater number of clinic visits among youth living with HIV as well as increased numbers of youth tested and linked to care."
"9182415","ABSTRACT The deterioration of neural circuits in the brain is a contributing factor to the perceptual deficits associated with aging. The long-term goals of our research are to understand the molecular and neural alterations that underlie age-related perceptual impairments. The primary objective of this R03 pilot proposal is to characterize the molecular neuropharmacological alterations to Group II metabotropic glutamate receptors (mGluRs), which enable glutamatergic inhibition at forebrain synapses. The central hypothesis is that the expression of these Group II mGluRs is altered with age in the neocortex. This is rationalized to result in changes to the balance of excitation and inhibition in the neocortex and contribute to the emergence of age-related sensory perceptual deficits. Several neuroanatomical and neurophysiological features of these receptors have been identified, which forms the basis for the proposed investigation. The specific aims of this project are to characterize the alterations to Group II mGluRs in the neocortex with age by examining: 1) changes in the neuroanatomical expression patterns of these receptors and 2) alterations to forebrain neurophysiological responses mediated by pharmacological activation of these receptors. The proposed experiments are expected to identify the age- related changes to Group II mGluRs in the neocortex and guide our future investigations aimed at directly linking these receptor alterations with the perceptual deficits experienced during aging and ultimately restoring normal behavior in this model system. These experiments will have a positive impact by illuminating the potentially important role of Group II mGluRs in age-related perceptual deficits and as a prospective therapeutic target for these conditions."
"9309833","?    DESCRIPTION (provided by applicant): The Mexican Health and Aging Study (MHAS) is a national longitudinal study of individuals aged 50 and older in Mexico, with three waves of data covering from 2001 to 2012, and wave-4 planned for 2015. Since its inception, the MHAS has been highly comparable to the Health and Retirement Study (HRS) in the United States, using similar protocols and survey contents. The overall goal of the proposed project is to assess the prevalence and risk factors of dementia and other cognitive impairments in Mexico with a harmonized approach, working with similar studies globally that use national samples and a population-based approach. The specific aims are: 1) Contribute to harmonization in the global study of dementia by launching an ancillary study of the national sample of older adults in Mexico, the MHAS. 2) Estimate the national prevalence of dementia and cognitive impairment in Mexico, harmonized with other countries, by using comparable data analysis strategies and methods. 3) Maximize the utilization of the MHAS data for cross-national dementia studies, by archiving, documenting, and disseminating the ancillary study databases and its resulting constructed variables. The ancillary study will include approximately 3,000 subjects, a sub-sample of the full MHAS wave-4 sample. The databases for the ancillary interview will include results from in-depth cognitive assessments and biomarkers, anthropometric measures, and performance tests. The harmonization goal will be achieved by collaborating with a `coordination project' conducted by researchers of the Health and Retirement Study (HRS) in the United States and through them, with the family of similar studies in the rest of the world. We will harmonize as much as possible, from the fieldwork training materials to the data cleaning, treatment of non-response, and methods used to cross-walk from the ancillary study to the full MHAS sample to estimate national prevalence of dementia and other cognitive impairments. The proposed ancillary study in Mexico will further enhance the analytical power of the parent study MHAS, enabling rigorous cross-national examination of the risk factors and consequences of dementia, an under- studied condition in developing countries that are aging rapidly."
