"APPLICATION_ID","ABSTRACT_TEXT"
"9143362","?     DESCRIPTION (provided by applicant):          Acute kidney injury (AKI) and chronic kidney disease (CKD) are critical health problems in the Veteran community. In the absence of sufficient tubule repair after injury and despite the best medical therapy, decreasing kidney function often leads to dialysis and significant morbidity and mortality. The growing gap between the increasing demand and limited supply of transplantable organs is now the chief limiting obstacle preventing extension of kidney transplantation to all patients and veterans with end-stage renal disease. Stem cell biology, and in particular induced pluripotent stem cell (iPSC) technology, provides new strategies via innovative advances in genomic and personalized medicine to decode the mechanisms of renal repair and pathways influencing tissue regeneration, to offer an opportunity for future clinical intervention to repair  injured renal tubules or replace failed renal tissue. We address the current limitation in stem cel technology-to delineate and target mechanisms of stem cell maturation in three-dimensional (3D) tissue. To define these fundamental parameters we developed and characterized acellular 3D scaffolds from decellularized rodent kidneys, which allow study of growth and differentiation of stem and progenitor cells toward metanephric mesenchyme, and ultimately a mature renal lineage. Evidence from our group, as well as others, indicate that signals from 3D extracellular matrix (ECM) scaffolds induce stem cell maturation. Our findings show stem cell differentiation in a geographically-specific manner with maturation and expression of E-cadherin centered around matrix-lined tubules. Our 3D scaffolds are bioactive, consisting of natural tissue- specific  ECM with structural proteins (e.g. collagens, laminins) and growth factors (e.g. VEGF, bFGF) known to mediate renal organogenesis. We will test the hypothesis that signals from 3D renal ECM tissue are a prerequisite to direct proper stem and renal progenitor cell differentiation to form nephron segments. The cellular complexity of the kidney prompts us to specifically focus on tubulogenesis within acellular matrix scaffolds and determine the requirements for regeneration and tissue formation in vitro. We will use two renal stem/progenitor populations: an early kidney-derived, adult renal progenitor cell capable of intercalating into developing nephrons, and a population of pluripotent reprogrammed human iPSCs and embryonic stem cells that differentiate to form early metanephric tissue. Our overall goal using 3D scaffolds and stem cells is to elucidate the elements of stem cell-matrix interactions that drive differentiation Aim 1 will investigate stem/progenitor cell response to modification of the renal ECM in a high-throughput system using small ECM scaffolds to rapidly screen conditions favoring differentiation. In this process we identify the requisite matrix-bound growth factors and test the  role of ECM remodeling by renal stroma fibroblasts. Aim 2 will assess scalability by analyzing the requirements for stem/progenitor growth in larger-scale organ-sized scaffolds and explore tubule formation within a perfusion bioreactor. This system serves as a model for nephron development within a full-scale kidney scaffold and establishes the requirements for stem cell differentiation and scaffold repopulation within normal and diseased ECM. This investigative strategy uses innovative matrix technology to modify tissue scaffolds with fibroblasts and bioactive ligands to delineate mechanisms of differentiation in 3D. Our systematic investigation is highly significant because it will decode the critical factors involved in nephron reconstitutio, which are critical next steps in tubule repair and renal tissue regeneration."
"9126883","?     DESCRIPTION (provided by applicant): Severe Fever with Thrombocytopenia Syndrome virus (SFTSV) is a newly recognized member of the family Bunyaviridae, genus Phlebovirus. The virus was isolated from patients presenting with hemorrhagic manifestations and an initial case fatality rate of 12-30% was reported. Knowledge concerning exploitation of cellular processes by SFTSV is currently limited. Additionally, no vaccines or therapeutics are available against SFTSV. Recently, we reported that the nonstructural NSs protein of SFTSV is a potent inhibitor of interferon (IFN) responses. We also found that SFTSV NSs relocalizes key components of the IFN pathway into SFTSV NSs-positive cytoplasmic structures and that these structures co-localize with the early endosomal marker Rab5 but not with Golgi or endoplasmic reticulum markers. Furthermore, we have found that the viral RNP complex and nascent viral RNA are harbored within these structures. In this study, we will use electron and confocal microscopy, protein interaction assays, and live cell imaging to investigate the source (Aim 1) and role (Aim 2) these structures play during SFTSV infection, and determine the mechanism by which components of the innate immune response are targeted into these structures (Aim 3). The outcome of this research will provide valuable insights into two novel and distinct mechanisms used for viral replication and innate immune evasion by SFTSV. This knowledge will be vital to the rational development of effective countermeasures against SFTSV and other newly emergent bunyaviruses."
"9237328","Osteoporosis is an aging related condition characterized by progressive loss of bone mass and increasing bone fragility that affects many Veteran men and women. Given the tremendous morbidity and excess mortality associated with osteoporosis-related fracture, it is vital to the VA healthcare mission to explore novel strategies to reduce fracture risk. The only current FDA-approved anabolic therapy for severe osteoporosis is teriparatide [hPTH(1-34)], a conventional agonist of the type 1 parathyroid hormone receptor (PTH1R). While effective at stimulating osteoblastic bone formation, its clinical utility is limited by unfavorable pharmacokinetics necessitating daily injection, its propensity to promote hypercalcemia, a lack of efficacy in states where endogenous PTH is elevated, and the rapid loss of accrued bone mass upon discontinuation of treatment. The ?ideal? anabolic agent for osteoporosis would circumvent these limitations, i.e. it would be capable of stimulating osteoblastic bone formation with prolonged exposure, and would ?uncouple? increased bone formation rates from accelerated bone resorption and renal calcium retention. One approach that has shown early promise is the use of ?biased? PTH1R agonists that stimulate receptor signaling through non-G protein effectors, e.g. arrestins, while antagonizing receptor coupling to heterotrimeric G proteins. ?Biased? ligands are novel pharmacological entities that possess the unique ability to engender ?mixed? agonist-antagonist effects in vivo that cannot be attained through conventional agonism or antagonism. In preliminary work, we have demonstrated that a modified bovine PTH derivative, [D-Trp12,Tyr34]-bPTH(7-34), can bias PTH1R in a manner that dissociates heterotrimeric G protein-dependent signaling from non-canonical arrestin-dependent signaling. In vivo, [D-Trp12,Tyr34]-bPTH(7-34) promotes osteoblast differentiation and survival leading to increased bone formation in eugonadal male and female mice, while antagonizing the G protein-mediated signals that lead to osteoclast activation and calcium retention. Functional genomic analysis of bone from mice treated with conventional and biased PTH1R agonists indicates that despite targeting the same receptor, [D-Trp12,Tyr34]- bPTH(7-34) and hPTH(1-34) have distinct mechanisms of action. The overall objective of this proposal is to determine whether an arrestin pathway-selective ?biased? PTH1R ligand affords specific advantages over teriparatide in terms of reduced side effects and retained efficacy in settings where a conventional PTH1R agonist is ineffective or contraindicated. Our central hypothesis is that a ?biased? ligand that uncouples arrestin-dependent PTH1R signals that increase osteoblast number/activity from G protein-mediated signals that stimulate osteoclastic bone resorption, will likewise uncouple the beneficial effects of PTH1R activation on bone formation from its adverse effects on bone resorption and renal calcium retention in vivo. The project consists of three specific aims, each of which compares conventional and ?biased? PTH1R agonists in a different pre-clinical rodent model of metabolic bone disease. Aim 1 tests whether an arrestin pathway- selective PTH1R agonist will promote net accrual of bone mass when administered by continuous infusion, a dosing regimen under which conventional PTH1R agonists may cause net bone loss through overstimulation of osteoclast activity. Aim 2 tests whether an arrestin pathway-selective PTH1R agonist, like a conventional agonist, will promote accrual of bone mass under conditions of sex steroid withdrawal, but do so without accelerating bone turnover or causing hypercalcemia/hypercalcuria. Aim 3 tests whether an arrestin pathway- selective PTH1R agonist will promote accrual of bone mass in the setting of secondary hyperparathyroidism induced by renal failure, a setting in which conventional PTH1R agonists are contraindicated due to already high circulating levels of endogenous PTH. Completion of this project will provide key pre-clinical tests of arrestin pathway-selective biased agonism as a novel anabolic approach to osteoporosis treatment, potentially leading to the development of novel therapeutics that will benefit many Veteran men and women."
"9223642","DESCRIPTION (provided by applicant):         This project will seek to characterize attentional and inhibitory dysfunction in PTSD using innovative psychological and neuroimaging methods, and will focus on a central unanswered question: are increased attentional/inhibitory failures in PTSD driven by an inability to consistently engage task-positive cognitive control networks of the brain, or rather are they due to inappropriate engagement of task-negative brain networks associated with distraction? Thus, this project will identify the neural networks responsible for attentional disruption in PTSD, by using spatiotemporal patterns of brain activity to predict attentional lapses in real time, as well as to predict clinical diagnosis and severity. The proposal systematically explores sustained attention and inhibitory control in the context of fearful stimuli, as well as in more neutral, everyday contexts, using novel behavioral and fMRI methods developed by the principal investigator. This characterization of attentional and inhibitory control in PTSD will help explain difficulties that these individuals have in everyday life, and will be translatable to therapeutic augmentation and improved neurocognitive-based interventions.  The project will also provide training in neuropsychological, psychiatric, and neuroimaging aspects of PTSD. This will facilitate the applicant's career goal to become a full-time, fully-funded independent investigator researching the neurocognitive injuries facing veterans, and allow the applicant to assume a leadership role as a VA scientist and to help train the next generation of researchers. The applicant is wholly committed to expanding his skills to better the lives of veterans. He intends t continue his career within the VA indefinitely. DESIGN: First, the project consists of a task-based fMRI experiment, which investigates the neural signature of sustained attention and inhibitory control deficits in individuals with PTSD. Participants (n=96) will be drawn from a RR&D TBI Center of Excellence at VA Boston- a large, extremely well-behaviorally characterized sample of OEF/OIF veterans with varying degrees of PTSD. Second, the project includes functional connectivity analyses of resting fMRI data, including multivariate pattern analyses, in an expanded set of individuals from the TBI Center. METHODS: The first set of experiments uses a novel continuous performance task and concurrent fMRI, in order to assess sustained attention and inhibitory control, and the effects of both affective and non-affective distractions. Second, an expanded cohort of participants will undergo MRI scans to examine resting state functional connectivity in core attentional and inhibitory control networks of the brain. Pattern classification (decoding) models of functional connectivity will potentially reveal neurobiological markers of PTSD. OBJECTIVES: Aim 1. Neurally and behaviorally characterize sustained attention and inhibitory deficits in PTSD. Hypothesis 1A. Sustained attention deficits in PTSD+ vs. PTSD- will be exacerbated by distraction, and emotional distraction in particular (neutral and fearful faces). Hypothesis 1B. Sustained attention deficits in PTSD+ vs. PTSD- will be characterized by increased distraction (distraction model) as reflected by inappropriate engagement of the default mode network (mind-wandering) and face-specific brain regions associated with neutral face distractors, and in particular, fearful face distractors. Hypothesis 1C. Independent of distraction, sustained attention deficits in PTSD+ vs. PTSD- will be characterized by failure to consistently engage task- positive brain networks, including the salience and dorsal attention networks (depletion model). Aim 2. Examine PTSD-related alterations in intrinsic functional brain connectivity, using multivariate pattern analysis (MVPA). Hypothesis 2. PTSD will be associated with abnormal connectivity in the 1) Salience network and 2) Dorsal attention network, associated with attentional, inhibitory and emotional control and 3) Default mode network, associated with mind-wandering and task-unrelated thoughts. These connectivity patterns will reliably predict the presence and severity of PTSD."
"9190214","Abstract  Strategies to restore function in damaged hearts often focus on the replacement of lost cardiomyocytes (CMs). Depending on the approach, the new CMs may be derived through the differentiation of exogenous pluripotent stem cells, the differentiation of resident progenitors, the proliferation of endogenous CMs, or reprogramming of non-CMs to CMs. Unfortunately, CMs generated by these approaches have thus far made poor substitutes for mature myocardium, with deficiencies in both electrical and mechanical function. Studies indicate that CMs from regenerative strategies often resemble CMs of the fetal or neonatal heart, rather than the adult, making CM maturation a major roadblock in the field. This obstacle has been difficult to overcome due to insufficient knowledge of how CM maturation is transcriptionally regulated. Here we propose addressing this deficiency by first utilizing an established genetic model of a CM growth defect to identify and analyze factors that regulate CM maturation. Second, we will combine insights gained from this model with a novel technical approach to screen for novel transcriptional regulators of CM maturation in vivo.  GATA4 and GATA6 are zinc finger transcription factors that play key roles in cardiac function and development. Mosaic double knockout of myocardial GATA4/6 via low dose administration of AAV9-TNT-Cre to neonatal mice intriguingly appears to result in stalled CM maturation. By adulthood, GATA4/6 mutant cells are dramatically smaller than their Cre- counterparts, resembling neonatal CMs. As GATA4/6 proved to be crucial and redundant regulators of CM growth, we reasoned that analysis of GATA4 targets is likely to reveal factors that mediate CM maturation. Therefore, we conducted neonatal GATA4 ChIP-seq to identify likely regulators of CM maturation. In Aim 1 we outline a strategy to functionally analyze the role of two promising candidates in vivo during neonatal CM maturation. These factors, Fhod3 and Daam1, belong to the Formin family of actin binding proteins, which have previously been linked to sarcomere assembly and maintenance.  The striking phenotype of GATA4/6 mutant CMs indicated that transcriptional regulators of CM maturation can be identified by assessing cell size in a mosaic loss-of-function model. However screening factors in vivo one at a time is prohibitively costly. In Aim 2 we propose an in vivo screen that will utilize cutting edge CRISPR technologies to allow many genes to be tested in a single animal. This screen will use the cell autonomous effect of gene knockout on individual CM growth as the readout. This unbiased approach will be used to discover new transcriptional regulators of neonatal CM growth, which is a hallmark of CM maturation. Successful completion of this Aim will allow us to use candidates as new genetic entry points, which can be exploited by ChIP-seq and RNA-seq to rapidly dissect the transcriptional network that governs neonatal CM growth and maturation. Collectively, the complementary approaches of Aims 1 and 2 will greatly increase our knowledge of this maturation network, and will have the potential to enhance regenerative therapeutic strategies."
"9256144","Project Summary Abstract Acute kidney injury (AKI) in the intensive care unit is common and highly associated with morbidity and mortality. AKI is an abrupt decline in renal function due to glomerular or tubular dysfunction. The current, most widely accepted definition of AKI from the Kidney Disease Improving Global Outcomes (KDIGO) group, classifies patients based on a maximum creatinine or a minimum urine output throughout their hospital stay from stage 0 (no AKI) to stage 3 AKI. However AKI is a heterogeneous disease with differing risk factors, pathophysiology and clinical outcomes. This heterogeneity may reflect our incomplete understanding of the biology of AKI and likely contributes to the poor track record of novel therapies for patients with AKI. In other heterogeneous diseases, such as lung cancer, acute respiratory distress syndrome (ARDS), or asthma, identification of sub-phenotypes has led to improved understanding of pathogenesis and has had implications for individualized care. Unlike other diseases in AKI there has been few studies identifying sub-phenotypes. The overall study objective is to categorize novel sub-phenotypes of AKI in the ICU, determine the association of sub-phenotypes with short and long-term clinical outcomes and identify molecular pathways associated with AKI sub-phenotypes. This project accomplishes the overall study objective by pursuing the following two specific aims: 1) Compare sub-phenotypes of AKI either defined by the latent class analysis (LCA) or by a trajectory based approach in terms of their relation to short and long-term outcomes; 2) Identify plasma biomarkers that differentiate AKI sub-phenotypes from a panel of biomarkers reflecting endothelial dysfunction (angiopoietin 1, 2 and vascular endothelial growth factor) and inflammation (interleukin 6, 8 and TNF alpha, TNFR-1). Refining the classification of patients with AKI in the ICU is foundationally essential to further research in this heterogeneous disease. Expected results will allow identification of patients at risk of poor outcomes, allow for inclusion of homogeneous populations in future clinical trials, characterize biological pathways to target with novel therapies and support future research to evaluate genetic risk factors associated with the development of AKI."
"9242322","Microglia are resident macrophages in brain and spinal cord that function at the frontline of innate immunity to respond and repair injuries and diseases. Despite the increasing attention to microglia, however, there are many critical barriers in our knowledge regarding the molecular mechanisms that activate microglia and the exact roles of microglial activation in neurodegenerative diseases. This new BLR&D Merit proposal focuses on the role of frontotemporal lobar dementia (FTLD) gene Progranulin (Grn [gene], PGRN [protein]) in microglial activation and neurodegeneration in mouse models of PGRN deficiency and in FTLD patients with Grn mutations. Progranulin is a haploinsufficient gene frequently mutated in FTLD patients. Using global and microglia-specific Progranulin knockout (Grn-/-) mice, we have recently shown that loss of PGRN promotes microglial activation and neuronal degeneration in toxin-induced injury conditions. In our current work, we show that PGRN deficiency leads to an age-dependent increase in microgliosis. In addition, large scale microarray analyses in control and Grn-/- aging cohorts show progressive up-regulation of lysosomal and innate immune response genes, including many key components in the classical complement activation pathway. Interestingly, the persistent neuroinflammation in PGRN mutants most prominently affects the ventral posterior medial (VPM) and ventral posterior lateral (VPL) nuclei of thalamus, which show features of neurodegeneration, including severe synaptic loss and progressive loss of neuronal cell body, Consistent with the critical role of these thalamic nuclei in connection with the barrel cortex and in habitual learning, aging Grn-/- mutants exhibit obssessive compulsive behavioral deficits (OCD). These results raise the hypothesis that PGRN deficiency leads to abnormal activation of microglia and facilitates neurodegeneration in a neural circuit critical for sensorimotor functions. Our overall objective is to elucidate the mechanisms by which PGRN deficiency lead to progressive microglial activation, pro-inflammatory gene expression, and contributions to neurodegeneration in a neural circuit that is critical for sensoimotor integration and highly relevant to human disease. We propose three specific aims to achieve this goal. In Aim 1, we will test the hypothesis that PGRN deficiency in microglia cell autonomously activates pro-inflammatory molecular signatures and functional characteristics. Aim 2 will generate inducible microglia-specific Grn (CX3CR1-CreER;Grnfl/fl) to test the hypothesis that PGRN deficient microglia cell autonomously promote circuit-specific neurodegeneration. In Aim 3, we will use pharmacological and genetic approaches to inhibit complement activation, and to test the hypothesis that aberrant complement activation contributes to the synaptic degeneration in the thalamocortical ciruits in Grn-/- mutants. Our results will provide clear mechanistic insights on the role of PGRN in microglia activation, complement-mediated neurodegeneration, and the role of microglial activation in the progression of neurodegeneration in Grn-/- mouse brains and in FTLD."
"9241041","Insomnia and disturbed sleep are common symptoms in mood and anxiety disorders. Depression and PTSD are associated with dysfunction of the hypothalamic-pituitary-adrenal (HPA) axis. Brain levels of corticotrophin-releasing factor (CRF), a critical neuropeptide regulator of the HPA axis, are chronically elevated in these disorders. CRF has well characterized wake-promoting/sleep-disruptive effects. Previous work from our laboratory and others has identified GABAergic neurons in the preoptic hypothalamus as critical regulators of sleep onset, sleep maintenance and sleep homeostasis. During the previous funding period, we demonstrated that acute elevations of CRF has sleep disruptive effects mediated, in part, by actions on preoptic neurons. We provide preliminary data that the disruption of sleep homeostasis that accompanies chronic partial sleep restriction can be reversed by administration of CRF receptor antagonists. We hypothesize that activation of CRF neurons occurring in response to the stress of chronic sleep restriction disrupts sleep homeostasis. We further hypothesize that CRF effects on sleep homeostasis are mediated through suppression of the activity of sleep-regulatory GABAergic neurons in the preoptic hypothalamus and in the rostral medulla. We propose four specific aims to address these hypotheses. Aim 1 will determine if CRF disrupts preoptic and medullary sleep-regulatory neuronal activity during chronic sleep restriction in rats. Aim 2 will determine the nuclei of origin of CRF neuronal afferents to GABAergic sleep regulatory neurons in the preoptic hypothalamus and the rostral medulla through targeted microinjections in the hypothalamus and extended amygdala of AAV-DIO-mcherry in CRF-ires- CRE knock-in mice. Aim 3 will identify CRF neuronal populations responsible for the negative modulation of sleep homeostasis by expressing channel rhodopsin-2 and hM3Dq excitatory designer receptor in hypothalamic and extended amygdala nuclei that contain CRH neurons and determining the effects of light-induced and chemogenetic excitation of different CRF neuronal populations on sleep homeostasis. Aim 4 will determine if chemogenetic silencing of CRF neurons restores homeostatic responses to sleep loss during chronic sleep restriction. Insomnia and insufficient sleep are common in psychiatric disorders that are associated with and/or exacerbated by physiological or psychological stress. We propose to examine fundamental mechanisms and circuits that might underlie the negative impact of chronic mild stressors on the homeostatic regulation of sleep, with the goal of identifying critical regulatory nodes that can be targeted for therapy. Chronic sleep disturbance can contribute to maladaptive stress and may be a modifiable risk factor for poor psychiatric and health outcomes in PTSD, depression and other disorders."
"9241529","The most common form of prostate cancer, adenocarcinoma, is a major healthcare problem facing Veterans. Prostate cancer is a hormonally driven disease in that it is primarily dependent on androgens for survival and propagation. Androgens provide such survival signals by interacting with androgen receptors (AR) within the prostate cancer cells. Since the testes are the primary source of androgenic steroids, the standard approach to treating advanced prostate cancer is to minimize gonadal production of androgens so as to disrupt androgen/AR signaling. Thus, androgen deprivation therapy (ADT) is the mainstay of treating metastatic disease, and in conjunction with radiation, is also an integral part of treating locally advanced/high risk prostate cancer. Although initially effective, ADT is not curative, and the majority of patients with advanced prostate cancer progress on ADT within a couple of years. Patients who fail ADT are deemed to have castration resistant prostate cancer (CRPC). Such patients may, at least initially, respond to further manipulation of the androgen/AR axis since this signaling pathway is often restored in ADT-failing patients. Hence, considerable efforts have been made to further target this pathway by developing newer generation of androgen biosynthesis and AR inhibitors. This strategy has proven to be beneficial, but again for a limited period of time. The other major treatment for advanced PC is docetaxel- based chemotherapy, which is generally used in men with progressive CRPC. Remarkably, to date, no other agent added to docetaxel has shown to provide better outcomes than single agent docetaxel, which again provides disease control for a limited period of time. Given these challenges, our goal is to use well-defined cell culture models of prostate cancer that encompass a range of disease states to study and interrogate certain ?nodes? that integrate specific components of the prostate cancer metabolome. We will target key mediators that regulate and interact with proliferative/anabolic and anti-proliferative/catabolic signals in prostate cancer cells. More specifically, we will study and define interactions between the proliferative erbB-PI3K-Akt-mediated anabolic and the anti-proliferative AMPK- mediated catabolic pathways in AR-expressing and non-AR-expressing prostate cancer cells. For these studies, we will utilize agents that are already in clinical use or in active clinical development, which will facilitate the translation of this work to the clinic if the pre-clinical studies are successful. In other studies, knock down via siRNA or shRNA of some of these key regulatory mediators will provide additional mechanistic insights into the interacting and feedback signals of the prostate cancer metabolome in treatment-sensitive and treatment-resistant prostate cancer cells. We will determine the effects of specific treatments or treatment combinations on the sensitive and resistant prostate cancer cells via metrics that assess drug-drug interactions (synergistic, additive, antagonistic), cell proliferation/growth inhibition, cell cycling and/or cell apoptosis. We will extend some of the studies to SCID-mouse based xenografts to help further define anti-tumor activity and potential treatment-related toxicities in the vivo setting. We believe these combinations of studies, taken together, will have direct clinical relevance, and may help in the development of multi-modal treatments for prostate cancer."
"8970692","DESCRIPTION (provided by applicant):          Obesity is not only highly prevalent among Americans, but even more so among veterans using VA medical facilities. Failure to assist veterans in managing weight and sedentary lifestyle affects current treatment and increases future demand for VA health care services. Decreased muscle mass with aging and the need to carry extra mass due to obesity make it particularly difficult for obese older veterans to function independently and results in frailty leading to increased nursing home admissions and increased morbidity and mortality. Data from preliminary studies showed that lifestyle therapy resulting in weight loss in this understudied population improves physical function and ameliorates frailty. However, this improvement in physical function is modest at best and most obese older adults remain physically frail. More importantly, there are concerns that lifestyle therapy may exacerbate underlying sarcopenia and osteopenia from weight loss- induced loss of lean body mass and bone mineral density (BMD). As a result, most geriatricians are reluctant to recommend lifestyle therapy that includes weight loss in obese frail elderly patients although the combination of weight loss and exercise is recommended as part of standard care for obese patients in general. Thus, it is not surprising that among veterans, the MOVE (Managing Overweight/Obese Veterans) program does not have any guidelines for eligible veterans if they are 70 or older.  In addition to overeating and lack of exercise, age-related decline in anabolic hormone (i.e. testosterone) may contribute to sarcopenia and osteopenia, which in turn is exacerbated by obesity. Indeed, our preliminary studies discovered that obese older men had markedly low levels of serum testosterone at baseline which remained low throughout the duration of lifestyle therapy. Because testosterone replacement therapy has been shown to increase muscle mass and BMD, it is therefore likely that concomitant testosterone replacement during lifestyle therapy in obese older adults would preserve lean body mass and BMD, and reverse frailty. Accordingly, the optimal management to the problem of sarcopenic obesity and frailty might require a comprehensive approach of a combination of lifestyle intervention and the correction of anabolic hormone deficiency. Therefore, the primary goal of this proposal is to conduct a randomized, comparative efficacy, double-blind, placebo-controlled (for testosterone) trial of the effects of 1) lifestyle therapy (1% diet-induced weight loss and exercise training) + testosterone replacement therapy versus 2) lifestyle therapy without testosterone replacement (testosterone placebo) in obese (BMI e 30 kg/m2) older (age e 65 yrs) male veterans. We hypothesize that 1) lifestyle therapy + testosterone replacement will cause a greater improvement in physical function than lifestyle therapy without concomitant testosterone replacement; 2) lifestyle therapy + testosterone replacement will cause a greater preservation of fat-free mass and thigh muscle volume than lifestyle therapy without testosterone replacement, 3) lifestyle therapy + testosterone replacement will cause a greater preservation in BMD and bone quality than lifestyle therapy without testosterone replacement, and 4) lifestyle therapy + testosterone replacement will cause a greater reduction in intramuscular proinflammatory cytokines than lifestyle therapy without testosterone replacement. Our overarching hypothesis across aims is that a multifactorial intervention by means of lifestyle therapy plus testosterone replacement will be the most effective approach for reversing sarcopenic obesity and frailty in obese older male adults, as mediated by their additive effects in suppressing chronic inflammation, and stimulating muscle and bone anabolism.  Obesity in older adults, including many aging veterans, is a major public health problem. In fact, the public health success that has occurred in recent years could be in danger if lifestyles of older adults are neglected. The novel health outcomes and mechanistic-based data generated from this proposed RCT will have important ramifications for the standard of care for this rapidly increasing segment of the aging veteran population."
