"APPLICATION_ID","ABSTRACT_TEXT"
"9259939","Pilot and Feasibility Program PROJECT SUMMARY/ABSTRACT The New York Obesity Nutrition Research Center Pilot & Feasibility (PF) program provides support for basic and clinical research projects related to obesity, its etiology and complications. Since its inception 35 years ago, this program has been used successfully to 1. attract and underwrite young investigators who wish to undertake a career in obesity; 2. encourage established investigators proposing work related to obesity, outside of their usual areas of research; 3. promulgate high-risk projects that expand the NYONRC's reach into new areas of bioscience deemed likely to have relevance to aspects of our mission; 4. promote collaborative research projects among Center members and the Cores. Of the 90 prior recipients, 66 are still in obesity/nutrition academic research, four are in teaching, and seven are in industry. In the past 10 years, 21 of the recipients have been early investigators and 2 have been established investigators. To date, these 23 P/F grantees have acquired 25 grants, funded by NIH (n=16), and private foundations (n=9). The total annual direct costs for these 25 grants are nearly $3.4 M. We consider this program to be among the most important elements of the Center, and have take steps to increase the resources available to it. For this renewal we have, therefore, increased the requested budget for this program to $100k per annum of Center funds, and obtained commitments from the Deans of Columbia and Einstein for an additional $125k per annum. This $225k of annual funding will enable us to have 4-5 P&F grants (@ ~$45k per annum) active in any year. In addition, our closely integrated programs of the Berrie Center ? Berrie Frontiers Fellows and Scholars ? brings an additional $430k in per annum funding for programs focused on early stage fellows and faculty in the area of obesity, diabetes and allied metabolic disorders."
"9245140","Project Summary  Psoriasis is one of the most common immune-related chronic inflammatory skin disorders. Clinical observations suggest that streptococcal infection has an intimate relationship in triggering psoriasis onset and exacerbating chronic psoriasis. Humanized IL-12/IL-23 p40, IL-17A, and IL-17 receptor mAbs have shown remarkable therapeutic efficacy for the treatment of chronic plaque psoriasis, suggesting IL-23/IL-17 axis plays important roles in psoriasis pathogenesis. Our previous studies have demonstrated that dermal ?? T cells are the major IL-17 producers in the skin and are critical in psoriasis pathogenesis. Dermal ?? T cells are phenotypically and functionally unique. However, it is largely unknown how these cells are critically regulated in mice and humans, particularly in the context of microbial infection and skin microbial commensal alteration.  In the proposal, we provided preliminary data suggesting that dermal ?? T cells play critical roles in skin immune surveillance and inflammation. IL-1? signaling pathway plays a crucial role in regulating dermal ?? T cell proliferation, IL-17 production, and probably trafficking in mice. Pathogen products stimulated skin cells to produce IL-1?. In addition, we showed that skin microbiota from psoriatic skin has been substantially altered compared to that in healthy control skin. Human V?9V?2 T cells were capable of secreting IL-17 and significantly decreased in the peripheral blood of psoriatic patients but increased in psoriatic skin lesions and produced large amounts of IL-17. Based on these preliminary findings, we hypothesize that dysregulated dermal ?? T cells via IL-1 signaling by pathogen infection or skin microbiota alteration play an essential role in psoriasis pathogenesis. Three Aims are proposed to address this hypothesis. Aim 1 determines the role of IL-1 signaling in psoriasis immunopathogenesis. We will test the hypothesis that IL-1 signaling regulates psoriasis immunopathogenesis through 1) directly activating dermal ?? T cells; 2) stimulating KC to secrete chemokines which chemoattract more IL-17-producing ?? T cells from periphery into dermis thus amplifying skin inflammatory cascade; 3) generating memory-like dermal ?? T cells for disease relapse. Aim 2 examines how skin commensal microorganisms regulate dermal ?? T cell homeostasis in healthy skins and dermal ?? T cell activation in skin inflammation. Aim 3 determines how human V?9 T cells are regulated by pathogen components or skin microbiota alteration for expansion and IL-17 production. Human skin/SCID mouse xenograft model will be established to determine the pathogenic roles of human V?9 T cells and microbial infection/commensal alteration in psoriasis pathogenesis. It is believed that this study will provide new insights into understanding the biology of dermal ?? T cell population and immuno-pathogenesis of psoriasis."
"9276317","Abstract The hemoglobin switch -- repression of ?-globin and activation of ?-globin expression during the transition from fetal to adult stages of erythropoiesis -- is a major paradigm for cell and developmental stage specific regulation. Given family and genetic studies demonstrating the beneficial effects of increased HbF (?2?2) in the ?-hemoglobin disorders -- sickle cell disease (SCD) and ?-thalassemia -- efforts have been directed towards manipulating the switch as a therapeutic approach. A major obstacle, however, has been ignorance regarding how the switch is achieved and ?-globin silencing is maintained in the adult. Work in our group over the past several years has established the repressor protein BCL11A as a central, quantitative regulator of the switch. Moreover, critical sequences in an erythroid-specific enhancer within the BCL11A gene are required for its expression, providing a target site for gene editing as an improved form of gene therapy for patients with ?-hemoglobin disorders. The remaining challenge now is development of therapeutic strategies based on modulation of BCL11A function with small molecules, as a means to bring mechanism-based therapy to wider populations. In this project we will focus on the BCL11A protein and address three aspects. First, following our identification of components of the nuclear matrix in association with BCL11A protein complexes, we will dissect the functional relationship between chromatin and the nuclear matrix in erythroid cells. Second, with the goal of reducing the level of BCL11A protein and relieving HbF repression, we will employ genetic and small molecule screens to test the possibility that inhibition of deubiquitylases might constitute a new therapeutic approach to HbF reactivation. Third, we will perform saturating CRISPR/Cas9 mutagenesis of the human A??? intergenic region to localize sequences required for full HbF repression, and correlate these with chromatin sites proposed to bind BCL11A. In this manner, we will identify critical cis-acting sequences bound by BCL11A, ascertain whether these are sites of chromatin-nuclear matrix interaction, and define additional DNA sequences for therapeutic genome editing. The goal of this project is to capitalize on our discovery of BCL11A as a major regulator of the hemoglobin switch and develop innovative, and non-traditional, therapeutic approaches to the hemoglobin disorders."
"9278572","Core 2. Project Summary. The Neuroimaging Core will continue to provide the resources for all MRI studies, and will also provide the initial neuroimaging data collected under our current Conte Center, as well as processed data from the Human Connectome Project (HCP) for comparisons. We will be using imaging sequences similar to those of the HCP in all studies, and this will include multiband acceleration for all functional imaging, as well as high-resolution T1 and T2 imaging for more precise surface reconstruction. For functional data, the Neuroimaging Core will provide both resting-state fMRI, and data from specific functional localizers that we have have established during our current Conte Center. This Core will also provide expertise on preprocessing, including implementation of latest developments in multimodal surface matching. As in our current Conte Center, we will emphasize in-depth characterization of each individual subject and plan to recruit individuals who can return for multiple visits of testing. The neuroimaging core has three specific aims: 1. To provide all MRI resources for the Projects. 2. To provide core and comparative neuroimaging data to the Projects. 3. To provide protocol and analysis solutions, informatics, and data archiving and sharing support."
"9243908","This application is to renew the Multicenter AIDS Cohort Study (MACS), a comprehensive quality-assured  prospective cohort study of over 7000 men, which has contributed almost 1300 research papers on the  natural history of HIV infection and the impact of effective combination antiretroviral therapies (cART). The  follow-up of the existing cohort with continuing dynamic enrollment will enable elucidation of long-term  effects of cART, including newer and evolving cART regimens, in men who have sex with men (MSM), the  largest population impacted by HIV in the U.S. The overarching goals of the MACS are to continue to  elucidate the biology of infection and the clinical outcomes of treated and untreated infection, combining  immunologic, virologic, genetic and psychosocial approaches. The scientific agenda of the MACS focuses on  four primary areas: 1) clinical epidemiology of HIV-related and non-AIDS-defining outcomes with particular  emphasis on the effects of cART and age; 2) pathogenic mechanisms underlying HIV susceptibility, disease  progression and treatment response including genetic and other molecular factors; 3) psychosocial factors,  including substance use which influence risk of HIV infection, co-morbidities and treatment utilization; and 4)  development of novel applied methodology. Following HIV-uninfected MSM with the same standardized  protocols will facilitate distinguishing the contributions of HIV, age, genetics,co-infections and behaviors on  the development of non-AIDS-defining outcomes including malignancies, and aging. The role of unresolved  inflammation and immune activation, and more rapid senescence of the immune system, on disease course  in treated HIV will be investigated. Data with linked specimens, particularly from over 700 HIV seroconverters,  provides an unparalleled resource for studying the entire natural history of HIV, ranging from pre-infection  (e.g. susceptibility) to infection, through treatment to old age and death. The MACS is and will  continue to be ideally positioned to address these issues because of its long-term standardized follow-up, an  extensive repository of over 1 million specimens that have been collected semiannually since 1984, an  appropriate control group of HIV- MSM, and a seasoned and expanding cadre of experienced investigators."
"9274708","Ultra-high resolution imaging mass spectrometry (MS), using matrix-assisted laser desorption ionization (MALDI) MS coupled to a Fourier transform ion cyclotron resonance (FT-ICR) mass analyzer, provides a powerful technology for visualization of diverse endogenous molecules and assessment of their tissue distribution in a native anatomical context. This capability of MALDI-FT-ICR imaging is unprecedented in its ultra-high resolution (>10,000,000), sensitivity, molecular specificity, and breadth of coverage, using a single analytical platform. The ability to visualize the distribution of large numbers of molecules of diverse molecular classes (metabolites, lipids, nucleotides, peptides) in tissues on microscopic slides, overlayed with relevant histological/pathology information, now paves the way for massively synergistic knowledge of human health and disease states. NIH-supported researchers at Weill Cornell Medical (WCM) and the greater New York City biomedical research community (including Cornell Ithaca, NYU School of Medicine, Albert Einstein School of Medicine, Memorial Sloan-Kettering Cancer Center, New York Presbyterian Hospital, Hospital for Special Surgery) have an urgent unmet need for high-resolution MALDI imaging to elucidate the tissue distributions of diverse molecules of biomedical importance. This instrumentation is needed by a group of 10 NIH-supported Major Users who request funds to purchase an ultra-high resolution Bruker 7 Tesla SolariX XR MALDI-FT-ICR imaging system with integrated dual MALDI/ESI source, computer and operating/analytical software. The requested MALDI imaging system will be housed in a newly-expanded Mass Spectrometry Core Facility on the 16th floor of the Belfer Building at Weill Cornell Medicine, and address the needs of WCM biomedical investigators, along with the broader New York City and State research community. Our MS Facility Core Staff and user's group seek to not only apply existing MALDI imaging technology for advancement of ongoing NIH- supported research, but also intend to expand and significantly advance MS imaging capabilities for isotope flux measurements, redoxome analysis, and assessment of newly-discovered RNA modifications that impact the efficiency of protein translational. We are currently unaware of any ultra-high-resolution MALDI-MS imaging instrumentation in the whole of NYS that duplicates the capabilities of the requested instrumentation. Consequently, availability of MALDI-FT-ICR is anticipated to have great value to a diverse research neighborhood and high demand. We have established a solid plan for making the requested instrumentation available to users and WCM is fully-committed to long-term financial support for the useful lifetime of the instrumentation."
"9254551","DESCRIPTION (provided by applicant): This proposal is for The OSU College of Optometry Clinic Site to conduct the Soft Bifocal Contact Lens Myopia Control Study, a randomized clinical trial designed to address whether and by what mechanism commercially available soft bifocal contact lenses may slow eye growth in myopic children. Experimental animal data and numerous but scientifically limited human clinical evaluations suggest that contact lenses that alter peripheral defocus may slow the progression of myopia. The first aim is to conduct a rigorous prospective randomized clinical trial 'to determine if bifocal contact lenses that supply peripheral retinal myopic defocus slow myopia progression in children in a dose-dependent manner as a function of add power. The second aim is to evaluate whether peripheral myopia is a visual signal for eye growth by determining whether the rate of progression follows a dose-dependent response to peripheral myopic retinal defocus. The final aim is to determine the structural correlates of any slowing of myopia progression: is any slowing of eye growth local and peripheral, foveal, global, or confined to one more ocular quadrants. Analyses related to the second and third aims will determine how soft bifocal contact lenses affect growth of the eye and, ultimately, to optimization of the visual signals that slow myopia progression in children. In this trial, 294 children aged 7 to 11 years with myopia will be randomly assigned to wear soft bifocal contact lenses (Biofinity Multifocal with +1.50 add or +2.50 add; Cooper Vision, Fairfield, NY) or single vision contact lenses (Biofinity; Cooper Vision, Fairfield, NY). The primary outcome measure is change in cycloplegic spherical equivalent auto refraction over three years. Secondary outcomes are central and peripheral eye length. Covariates include the amount of peripheral defocus at distance and near while wearing a contact lens, distance peripheral refractive error without a contact lens, high and low contrast visual acuity at distance, high contrast near visual acuity, accommodative lag, pupil size, family refractive error history, a myopia risk factor survey, vision-specific quality of life, and contact lens wear compliance."
"9273515","DESCRIPTION (provided by applicant): In patients with very-late-stage non-dialysis dependent (NDD) CKD (eGFR <25 ml/min/1.73 m2) the optimal transition of care to renal replacement therapy (RRT, i.e., dialysis or transplantation) is not known. Major uncertainty and significant knowledge gaps have persisted pertaining to differential or individualized transitions of care across different age and demographics and different pre-RRT comorbid conditions and events in several key areas including:  (1) the best timing for RRT initiation; (2) the optimal RRT type (dialysis vs. transplant); and in the case of dialysis, the best modality (hemo- vs. peritoneal), format (in-center vs. home), frequency (daily vs. infrequent) and vascular access preparation; (3) the post-RRT impact of pre-RRT comorbid conditions and events including blood pressure and glycemic control, acute kidney injury episodes, and management of CKD specific conditions such as anemia and mineral disorders; and (4) the impact of the above pre-RRT conditions on end-of-life care and decision-making. Given the enormous changes occurring in our health care system and given the high costs of dialysis therapy with persistently poor outcomes, there is an urgent need to answer these important questions related to CKD transitions to RRT.  Given the inherent limitations of the USRDS that lacks most core data prior to the RRT transition intercept, we propose a highly innovative linkage approach between the USRDS and two exceptionally rich and large longitudinal databases of very-late-stage NDD-CKD patients, i.e., the national (entire US) Veterans Affairs (VA) database and the regional (Southern California) Kaiser Permanente (KPSC) database, each consisting of millions of people including over 20,000 NDD-CKD patients with eGFR<25 ml/min who transitioned to RRT over the 5-year period 1/1/2008-1/1/2013. These cohorts will also provide annual linkage to projected (2013- 2016) data from over 4,000 incident ESRD patients including several hundred kidney transplant recipients each year for 4 years, hence adding over 16,000 linked patients who will transition to RRT. We hypothesize that (1) a pre-RRT data-driven individualized approach to the transition of care into RRT in very-late-stage CKD is associated with more favorable outcomes including greater survival, fewer hospitalizations and reduced costs, if the decision is based on pre-RRT factors such as clinical and lab variables including the CKD progression rate and comorbid conditions combined with demographics, and (2) that a scoring system derived from these pre-RRT data can determine the timing, preparation and modality of RRT to achieve better outcomes. Upon linking the national VA and regional KPSC data with the USRDS to identify those who have transitioned to dialysis or transplantation, we will examine the predictors of short- (first 6 months) and long-term mortality, hospitalizations and costs by generating pertinent de novo variables including pre-RRT eGFR slope, laboratory data trends and comorbidity indices; and these pre-RRT variables on >36,000 transitioned patients will be linked and reported annually and eventually become available to the USRDS to share with researchers."
"9297801","Project Summary The present application is in response to Strategies 1.3 and 2.2 of the NIMH strategic plan, which respectively call for the identification of brain circuits that contribute to various aspects of mental function and dysfunction and the identification of clinically useful biomarkers and behavioral indicators that predict change across illness trajectories. We propose to contribute to these goals by applying the Research Domain Criteria (RDoC) approach to the symptom of paranoia and attempting to identify a neurobehavioral mechanism for paranoid ideation. Paranoia is a distressing and debilitating psychotic symptom that is both transdiagnositic and dimensional in that it is experienced by individuals across a wide range of psychiatric diagnoses and is commonly experienced by individuals in the general population. The current proposal conceptualizes paranoia as lying at the intersection of two Domains: Social Processes (specifically, Perception and Understanding of Others and Reception of Facial Communication) and Negative Valence Systems (specifically, Sustained Threat). Existing knowledge links each of these constructs to function of the amygdala, and our pilot work demonstrates that paranoia is associated with increased baseline activity of amygdala and related neural circuits. We therefore hypothesize that increased tonic, or baseline, activity of social process and negative valence neural circuits will constitute a neurobehavioral mechanism for paranoia across the continuum from healthy to pathological. To test this hypothesis, data will be collected across three RDoC Units of analysis ? circuits (baseline and stimulus-related neural activity), behavior (judgments of trustworthiness and emotion from facial stimuli), and self-report (paranoia and social functioning rating scales). These data will be used to test longitudinal associations between our proposed mechanism and paranoid ideation (Aim 1), determine if experimentally induced paranoia yields predicted changes in the proposed mechanism (Aim 2), and establish how our proposed neurobehavioral mechanism varies dimensionally across the paranoia continuum (Aim 3). The findings of this project will not only contribute to new classification strategies that utilize neurobiological measures but also to the identification of novel treatment targets and biologically-based predictors of illness trajectory."
"9389817","?     DESCRIPTION (provided by applicant):Abstract This Geroscience training program in the Biology of Aging is an unique cooperative venture of the University of Southern California's Leonard Davis School of Gerontology (USC) and the Buck Institute for Research on Aging (Buck). In 2012, in a truly joint venture, we created the very first dedicated Biology of Aging Ph.D. program in the USA. Students take courses at both institutions (some in a fully interactive, on-line format) and undertake first-year lab rotations at both campuses before selecting a mentor and lab at USC or the Buck. Faculty at the USC Davis School have been training Ph.D. students in the Biology of Aging since 1964, but such students were previously admitted via faculty joint appointments in other schools/departments at USC: over 50 doctoral students have been trained in this way. Similarly, most Buck faculty had prior university appointments where they established extensive Ph.D. training records, and many have continued to train Ph.D.'s from other universities after joining the Buck. This application requests support for four (4) pre-doctoral geroscience students in the USC-Buck Biology of Aging Ph.D. program. We also request support for two (2) post-doctoral geroscience scholars in the biology of aging, specifically at the USC Davis School of Gerontology. This request complements, but does not duplicate, existing funding at either institution. The bi- institutional nature of our USC-Buck Ph.. Program in the Biology of Aging is unique, and allows us to broadly foster a pipeline of investigators engaged in basic and translational research in aging biology throughout California. This collaborative effort has been in existence in various ways for several years (before formal approval in 2012) and has proven to be an important force in advancing the aging research agenda both at USC and at the Buck. Students have access to more than 100 scientists performing aging research, more than 40 focused on the cellular and molecular biology of aging. Students regularly rotate from USC to the Northern California Buck campus and are key to creating a unified research culture and collaborations. Joint classes and seminars are held at both campuses and broadcast using Adobe-Connect, allowing for active participation of all members at each campus, including active Q&A sessions during and after such lectures. Thus, this T32 Geroscience application, while involving two institutions, is in fact a wholly integrated unified program in which the Buck Institute scientists already hold USC faculty appointments and share scientific, educational, and cultural goals. A special feature of our program, that is no provided to students in traditional biochemistry/molecular biology programs, is exposure to the full range of Gerontological specialties: including social, psychological, demographic, economic, and public policy. This occurs through interactions with students and mentors in our highly successful Gerontology Ph.D. program which has long been supported by an NIA training grant, joint seminars, colloquia, and interdisciplinary research projects. Thus, our Biology of Aging Ph.D. students are provided with a truly comprehensive background in aging sciences, and learn to value the relationships between each of these sub-disciplines."
