"APPLICATION_ID","ABSTRACT_TEXT"
"9185327","?    DESCRIPTION (provided by applicant): Glaucoma is the leading cause of irreversible blindness globally, with over three million affected individuals in this country and seventy millio worldwide. This eye disease is widely recognized as a major health and socio-economic burden as an estimated 45% of patients progress to demonstrable loss of vision and approximately 15% eventually lose sight in one eye. As a blinding illness that generates more than seven million physician visits per year in this country, an improved paradigm for disease management is urgently needed. The singular unmet need for improved clinical management of glaucoma patients is accurate and detailed information on the daily intraocular pressure fluctuations and trends for each affected individual. Such comprehensive, long-term IOP data is currently not available as IOP measurements are typically only obtained from each patient 2-3 times a year during clinic visits. There is significant interest in high quality, personalized IOP data sets andit is widely believed that such comprehensive data will help improve clinical decision-making and the optimization of medical and surgical management for glaucoma. In this application, we test the hypothesis that convenient, on-demand IOP measurements can be achieved simply using light as a sensing medium in combination with a nanophotonics sensor micro-implant. The detection principle is based on changes in the optical resonance signature of the 600 µm implant device containing a Fabry-Perot microcavity, whose signal-to-noise ratio performance is enhanced by engineered nanodot patterns embedded on a deformable membrane. The near-infrared resonance signature of the sensor shifts predictably in response to changes in the ambient pressure or IOP. The research teams from Caltech and UCSF have worked closely together for the past three years and have obtained proof of concept for the fundamental sensing principle and IOP sensing using light in rabbits in vivo. By leveraging expertise in nanophotonics from Caltech and ophthalmic device development from UCSF, the research team proposes in the present application to further develop and refine the IOP sensor to meet key performance required of a clinically useful device. The successful implementation of this light-based IOP sensing technology will significantly enhance both the patient's access to convenient, on demand self-monitoring and the physician's ability to fully utilize personalized IOP profiles to more effectively tailor treatment for individuals afflicted with this debilitating ye disease."
"9186470","The development of alcohol addiction is characterized by repeated binge/  intoxication episodes. Prominent theories of addiction suggest that drugs gain control over the individual, in  part, by usurping glutamate-linked mechanisms of neuroplasticity within brain reward circuits. The preclinical  studies in this application are focused on identifying alcohol-induced pathologies in brain reward circuits that  underlie addiction. Preliminary results show that binge-like alcohol self-administration activates primary  glutamatergic mechanisms of neuroplasticity (i.e., AMPA GluRI; CaMKIIa) in amygdala and accumbens  nuclei that, in turn, are required for alcohol reinforcement. These novel findings suggest the main hypothesis  of this application that the binge/intoxication stage of alcohol addiction is associated with adaptations in  glutamatergic cell signaling in amygdala-accumbens circuits that regulate alcohol reinforcement. Aim 1 will  investigate the effects of binge-like alcohol self-administration on adaptive changes in AMPA GluRI and  CaMKIIa protein expression in the amygdala and nucleus accumbens and will evaluate functional effects of  alcohol self-administration on CaMKIIo-positive glutamatergic projections that are intrinsic (BLA to CeA) and  extrinsic (BLA to AcbSh) to the amygdala using optogenetic and electrophysiological strategies. Aim 2 will  determine the functional role of AMPAR/CaMKII in the CeA and AcbSh, using pharmacological techniques  and identify the functional involvement of CaMKIla-positive glutamatergic projections that are  intrinsic/extrinsic to the amygdala in relation to binge-like alcohol self-administration, using optogenetic  techniques. These studies will identify novel plasticity-linked molecular mechanisms and functional neural  circuits that regulate binge-like alcohol self-administration. Finally, Aim 3 will characterize the role of AMPAR  positive modulation in the CeA and AcbSh on escalated alcohol self-administration using pharmacological  and optogenetic techniques. These studies will identify specific nuclei and circuits in which increased  glutamate signaling contributes to escalated binge drinking. This Component will identify and validate novel  mechanisms of a critical behavioral pathology that pervades the development and progression of alcohol addiction."
"9187018","?    DESCRIPTION (provided by applicant): Human sensory systems cannot simultaneously parse and reconstruct all available inputs into meaningful perceptual representations. Classic accounts address this processing limit by invoking a selection mechanism that preferentially encodes only the most salient and behaviorally relevant stimuli in the environment. This mechanism is typically referred to as selective attention, and empirical work has traditionally focused on understanding why and how relevant stimuli dominate perceptual awareness. However, other extra-retinal factors can also impact the efficiency of information processing, such as estimates of the prior probability of a particular stimulus (or configuration of stimuli) based on past experience in a particular context (i.e. expectation). Despite many demonstrations that expectation can profoundly influence a variety of perceptual phenomena ranging from low-level grouping to high-level object recognition, empirical and theoretical studies almost always conflate expectation and selective attention. This confusion persists even though these factors are logically dissociable: the probability that a stimulus will appear in a given context may have little or nothing to do with behavioral relevance. The conflation of these extra-retinal factors may seem inconsequential, as both might naively be expected to influence neural activity and behavior in a similar way. However, recent theories of cortical information processing - such as predictive coding - hold that stable perceptual representations emerge from the dynamic interplay between internal probability estimates about the state of the world (i.e. expectations) and the content and quality of incoming sensory information (which is shaped by task-relevance, or attention). Here, we adopt a Bayesian framework that casts perceptual inference as the product of prior beliefs and likelihoods (i.e. sensory evidence). We will use this framework to formulate and test the hypothesis that expectation operates on priors to modulate pre-stimulus responses in visual cortex and to bias the `read-out' of neural codes during decision-making, whereas attention directly impacts likelihood functions by shaping stimulus-evoked neural responses on the basis of task relevance. Our approach will combine psychophysics, quantitative models of perceptual and cognitive processes, and novel EEG and fMRI analysis methods that can determine how priors and likelihoods combine to shape the quality of feature-selective perceptual representations. Collectively, this work will provide key insights into how different extra-retinal biasing factors interact to shape perception, and will more broadly test generative models of cortical information processing that characterize perception as a problem of optimal statistical inference. In turn, this knowledge should improve our ability to isolate specific aspects of selective information processing that can sometimes go awry, thereby enabling more targeted diagnoses and interventions in clinical settings."
"9187812","?    DESCRIPTION (provided by applicant): The broad objective of this project is to elucidate how lens fiber cells, their membranes, cytoskeleton and interlocking junctions all interact with each other to maintain the transparency of the organ. Lens fibers possess an elaborate interlocking system and adherens junctions (AJs) for maintaining their structural stability, especially during the deformation that accompanies visual accommodation. Gap junctions are needed for the exchange of ions and small metabolites between avascular lens cells. Also, aquaporin-0 constitutes 50% of total integral fiber-cell membrane proteins, and as an adhesion molecule, helps maintain the narrowed extracellular space between fiber cells to minimize light scattering. A number of mutations of AQP0 are directly associated with various forms of cataracts in humans and animals. For the first time, our recent data have shown that AQP0, highly enriched in protrusions, plays an unconventional role in maintaining the normal structure of these domains. With loss of AQP0, protrusions specifically undergo uncontrolled elongation and breakdown, leading to fiber-cell separation and cataract. By using wild-type, AQP0-/- and AQP0+/- mice, Aim 1 will demonstrate a novel cooperative role played by N-cadherin-based AJs in regulating AQP0-rich protrusions for maintaining the stability of protrusions. We will analyze cell-cell adhesion formations of AQP0 and cadherin proteins expressed in adhesion-deficient mouse fibroblast L-cells. We rationalize that AQPO-based protrusions maintain an overall stability of fiber cells at the gross level, while N-cadherin-based AJs support localized adhesions in protrusions and between fiber cells at the microscopic level. Ball-and-sockets (B&S) and protrusions are two distinct interlocking domains in lens fibers. The goal of Aim 2 is to demonstrate that AQP0 plays a role in regulating gap junction-rich B&S domains during fiber cell differentiation. We will also test the mechanistic role of AQP0 in regulating Cx50 and Cx46 in B&S domains in Cx50-KO, Cx46-KO and double KO lenses. Aim 3 will identify the functional role of an actin-based cytoskeletal organization in maintaining a normal structure of protrusions. We will identify the actin-based structural organization and its associated proteins, and determine the biochemical associations that exist between actin, cytoskeletal proteins, and AQP0-binding proteins with membranes of the mouse lenses. The proposed work will employ state-of-the-art techniques such as our improved whole-mount preparations, 3-D ultrastructural visualization, high-resolution freeze-fracture immunogold labeling, TEM, SEM, and biochemical analysis. Impact: Successful completion of the three aims will provide for the first time a novel mechanistic view of: (1)  a cooperative adhesion role played by both AQP0-based protrusions and N-cadherin-based AJs in maintaining the stability and transparency of the lens, (2) the crucial role played by AQP0 via maintaining a normal structure of gap junction-rich B&S domains in facilitating cell-to-cell communications in metabolically active fiber cells, and (3) ho AQP0 interacts with underlying actin-based cytoskeleton complexes to control the shape and function of interlocking domains."
"9187848","?    DESCRIPTION (provided by applicant): The NICHD Collaborative Pediatric Critical Care Research Network (CPCCRN, UG1) was established in 2004 to address the following: (1) increased utilization of costly and complex pediatric critical care services and (2) lack of prospective clinical trials in pediatric critical care compared with adult and neonatal populations The primary Aim of this application is to join the CPCCRN as a clinical site, in order to expand our single center prospective observational cohort of pediatric patients with Acute Respiratory Distress Syndrome (ARDS) through enrollment at multiple CPCCRN Sites. ARDS is a common cause of pediatric critical illness (30% of PICU mortalities). We propose to enroll 800 pediatric patients with ARDS and collect clinical data with plasma and genetic biomarkers of coagulation and inflammation. The data obtained will be essential for stratifying prospective clinical research trials and will provide insight into basic molecular and cellular disease mechanisms necessary for designing new treatments. UCSF Medical Center and Benioff Children's Hospital, the Department of Pediatrics and Division of Pediatric Critical Care Medicine have a long history of participation in ground breaking multicenter clinical research, as well as cutting edge individual investigator driven basic, translational and clinical research. This tradition, coupled with deep institutional resources for biomedical research, makes our center ideally positioned to contribute novel proposals to the consortium and participate fully in network-sponsored studies"
"9195086","DESCRIPTION (provided by applicant: Mer belongs to the TAM subfamily (Tyro-3, Axl, Mer) of receptor tyrosine kinases. Receptors of this family play an important role in apoptotic cell clearance and immune tolerance while performing homeostatic phagocytosis.  Nephrotoxic serum (NTS)-induced  experimental nephritis has been a useful model that produces pathological changes similar to those seen in immune-mediated glomerulonephritis.  Using this model, we found an important protective role for Mer. We showed that Mer-KO mice developed severe early stage renal damage, which led to lower survival. In seeming contrast to these results, Axl was reported to promote mesangial cell proliferation in a similar model, and might hence worsen the disease. In this proposal, we will explore more deeply the physiological functions of both Mer and Axl in the development of experimental nephritis and spontaneous lupus nephritis.  Using mice lacking Axl, Mer, or both receptors, we will follow disease  development by enumerating apoptotic cells, and by quantitating cytokine/chemokine secretion and leukocyte infiltration and activation.  The expression pattern of Mer will be further studied along with Axl in renal cells by FACS and immunofluorescence while following disease progress in those animal models. We will test our hypothesis that the absence of Mer and Axl leads to impaired apoptotic cell clearance and skewed pro-inflammatory cytokine/chemokine secretion and enhanced monocyte/macrophage infiltration in the kidney.  Monocytes/macrophages and glomerular cells lacking TAM (Mer-KO, Axl- KO, or Mer/Axl-dKO) receptors are aberrantly activated and severe nephritis occurs. We will construct chimeric mice to ask if the renal damage is caused by resident renal cells or by migrated Mer/Axl- bearing cells. We will further investigate the role of TAM receptors on disease progress in lupus- prone B6/sle123 mice. Results from this study will extend our understanding of the mechanisms in which Mer and Axl regulate chronic inflammation and autoimmunity.  Data may reveal  potential  therapeutic targets for lupus nephritis."
"9188476","DESCRIPTION (provided by applicant):         Modified Project Summary/Abstract Section African American (AA) men are at a greater risk of developing aggressive prostate cancer (PrCa) than are Caucasian men. Therefore, identifying biomarkers involved in aggressive PrCa that can be used to identify AA men for specific and/or novel therapies would provide a major advance in public health. Consequently, there is intense effort to identify potential biomarkers that could independently predict poor clinical outcome and identify novel therapies for men with aggressive PrCa. Notably, heat shock proteins, PrCa Antigen 3, and Serine Protease Inhibitor Kazal-type 1, are all overexpressed in men with PrCa, where as Annexin II is suppressed. Despite the biological importance of these biomarkers, no studies have yet evaluated the significance of these biomarkers in AA men with aggressive PrCa. We believe that Howard's University Hospital urologic clinic which evaluates approximately 200 PrCa patients per year, is an ideal source for studying the importance of biomarkers as predictors of aggressive PrCa in AA men. We propose to evaluate the bi-directional expression of protein and gene signature pairs different in archival tissue samples from AA men who had been diagnosed with an aggressive form of PrCa at the Washington VA Medical Center and Howard and Johns Hopkins University Cancer Centers. The main hypothesis is that the bi-directional expression of genes and proteins is predictive of aggressive, lethal PrCa risk. To test this hypothesis we propose two aims. The first aim will test the hypothesis that microarray gene expression profiling produces bi-directional biomarker signature pairs that can be used to build a risk prediction model for PrCa. The second aim will test the hypothesis that the risk prediction of poor clinical outcome with bi-directional gene and protein expression pairs is superior to the use of a single gene or protein. Candidate pairs include those discovered in Aim 1. We anticipate that these studies may provide insight into selected genes and proteins as reliable predictive biomarkers for identifying aggressive PrCa in AA men, and could inform future human clinical applications for treatment of aggressive PrCa."
"9188570","?    DESCRIPTION (provided by applicant): Retinal bipolar cells provide the major conduit for the transmission of visual information from photoreceptors to the output neurons of the retina. They can release a brief burst of neurotransmitter to signal a change in contrast, and they release neurotransmitter continuously to provide an analog read-out of luminance. To perform these functions, they must maintain a stockpile of fusion-competent or primed synaptic vesicles. In the extreme case that this stockpile is depleted, vision would cease, while modest decrements would alter the encoding of visual information. These sequelae are offset by the Ca2+-accelerated recruitment of vesicles to the primed state. However, the mechanism(s) by which Ca2+ facilitates recruitment to the primed state at bipolar cell ribbon-style synapses is poorly-understood, and the unusual molecular composition of ribbon-style synapses prevents the simple extrapolation of information gleaned from other systems. At the same time, this unusual molecular composition presents the opportunity to identify novel mechanisms that can be exploited for therapeutic gain. In this research program, we consider the unique properties of two unusual proteins proposed to regulate bipolar cell neurotransmitter release, syntaxin3B and CaBP5, and use these as a guide to uncover novel Ca2+-dependent mechanisms that regulate vesicle priming and enable bipolar cells to maintain their critical signaling abilities. In additio, we will determine whether the newly identified pathways comprise the mysterious, alternate priming pathway of retinal ribbon-style synapses. To provide this information, we use a three-pronged approach. Experiments using state-of-the-art biophysical approaches in reduced preparations will allow us to perform in-depth, mechanistic studies. Experiments performed at the tissue level will allow us to study the regulation of a biochemical correlate of priming by these pathways in response to physiological stimuli. Studies performed at the circuit level will allow us to define the consequences of these pathways on synaptic transmission from bipolar cells to postsynaptic neurons. These approaches will be supported by the use of genetically-modified animals, designer peptides, phospho-specific antibodies and pharmacological manipulations. Results will yield new information about the Ca2+-dependent pathways in bipolar cells that regulate the transfer of visual information across the vertebrate retina and open the door to the selective modulation of the visual pathway."
"9190511","Chromosomes are organized in a complex manner within the nucleus. For example, individual genomic loci take on distinct conformations via looping, pairing, and subnuclear targeting. Insulators and polycomb response elements (PREs), DNA elements bound by insulator proteins and the Polycomb Group complex, mediate these interactions. Improper organization of the nucleus has been linked to disorders including breast cancer, pancreatic cancer, and limb malformations, but it is unclear how nuclear targeting and long-distance interactions between specific genomic loci work to maintain proper gene expression.  Nuclear organization plays an essential role in stochastic gene expression, which is used during development to diversify cell fates. Disruptions in stochastic gene expression can lead to autism, visual and olfactory disorders, lymphoma, and immunodeficiencies, but little is known about the mechanisms that control the random on/off expression of genes. The goal of this project is to determine how subnuclear compartmentalization and long-distance gene interactions control stochastic expression decisions.  An excellent model for studying stochastic gene regulation is the fruit fly retina, where the gene spineless (ss) is expressed in a random on/off manner in a subset of photoreceptor cells. Two mechanisms control stochastic ss expression: 1) the ?expression decision,? in which each copy of ss within a nucleus makes an independent decision to be either on or off, and 2) ?Interchromosomal Communication (InterCom),? in which crosstalk between individual ss copies coordinates ss expression frequency. ss nuclear localization changes between Ss-on and Ss-off cell types, suggesting that ss subnuclear position is critical for the expression decision. Additionally, copies of ss pair within the nucleus independent of their location in the genome, suggesting that InterCom requires copies of ss to be in close physical proximity. Furthermore, specific insulators and PREs within ss appear to mediate expression decisions, pairing, and InterCom. We hypothesize that cis-regulatory elements direct ss subnuclear targeting to control the ss expression decision (Aim 1) and mediate ss pairing to control InterCom (Aim 2). We will further investigate the mechanisms controlling the ss expression decision by using the DNA Oligopaints FISH technique to track the localization of wild-type ss and CRISPR-generated insulator- and PRE-mutant ss alleles relative to activating and repressing nuclear bodies (Aim 1). We will further investigate the mechanisms of InterCom by testing the pairing of InterCom-competent ss transgenes and mutant alleles using DNA Oligopaints. We will then determine which DNA elements are required for pairing and InterCom by examining CRISPR and BAC transgene deletions of individual ss insulators and PREs (Aim 2). The results of this project will elucidate how interactions between DNA elements across long nuclear distances facilitate proper gene regulation during development and prevent disease states."
"9214477","Problem: Influenza infection results in an estimated 31 million outpatient visits, 55,000 to 974,200 hospitalizations, and 3,000 to 49,000 deaths. Membership in household in which someone else has influenza is the major risk factor for contracting influenza. The household secondary attack rate (SAR) is as high as 19% based on laboratory-confirmed influenza and 30% based on symptoms. Non-pharmaceutical preventive measures, including education, may play a role in decreasing transmission, but are only effective if started within 36 hours of symptom onset in index cases. Yet, most interventions are delayed because they are not initiated until care is sought. We have demonstrated in one primarily Latino, urban community sample, that text messaging can be used to rapidly identify community members with influenza-like illness (ILI) early in an illness. This early identification would enable implementation of an educational intervention in the optimal timeframe to reduce influenza transmission. Providing education within a text message is a proven successful strategy to influence behavior. Text messaging itself is scalable, low-cost, and can be used in low literacy populations. However, using text-message based surveillance to trigger a real-time text-message behavioral educational intervention to decrease household influenza transmission has not been assessed. Aim: To assess the impact of an educational intervention delivered by text messaging on transmission of influenza within households Exploratory Aim: To compare the yield of text message ILI/ARI surveillance among subgroups in a diverse, community sample  Methods: We will enroll 400 households (n=~1500 individuals) with ?1 child recruited from four contiguous communities in New York City. We will randomize households stratified by community 1:1 to receive surveillance-only (no text message education) vs. surveillance plus text message educational intervention. For symptom surveillance, households in both arms will receive text messages 3x/week during each influenza season (November-March) and report if someone in the household has ILI symptoms. For those in the educational intervention arm, when an ILI/ARI is reported, a series of educational text messages will be sent with information to decrease household transmission. Both arms will obtain one self-swab of the index case, and self-swabs of all other household members on days 3 and 5 from index onset. To identify respiratory tract pathogens, swabs will be analyzed using RT-PCR.  Outcomes: The primary outcome will be SAR of laboratory-confirmed influenza. Secondarily, we will assess SAR based on ILI/ARI symptoms, and of non-influenza viruses. Response rates will be compared between arms and by demographic factors (age, education, race/ethnicity)."
