"APPLICATION_ID","ABSTRACT_TEXT"
"9354197","Abstract: The Administrative Core (Core A) will be managed by John van den Anker, Center Director, and Eric Hoffman, Director Pilot Programs. Dr. van den Anker is the Vice Chair of Pediatrics for Experimental Therapeutics at Children?s National Health System (CNHS) and brings expertise in the management of programs such as the Pediatric Pharmacology Research Unit and the current specialized center in Research in Pediatric Developmental Pharmacology (RPDP), and has extensive clinical and research expertise in several areas of developmental and pediatric pharmacology. He also serves as the Co-I of Project 1 (Basic/Translational Project; Dissociation of efficacy from side effects of anti-inflammatory therapies in Duchenne muscular dystrophy), and Project 2 (Clinical Project; Bridging pharmacodynamics biomarkers to endoscopic and clinical outcomes in pediatric inflammatory bowel disease). Dr. Hoffman is the founding Chair of the Department of Integrative Systems Biology at George Washington University, and the Director of Genetic Medicine at CNHS, and is currently the CEO of ReveraGen (leave of absence from CNMC until early 2017). Dr. Hoffman brings extensive expertise in pediatric drug development, clinical trials, clinical/translational research specifically in the area of DMD, and pharmacodynamics of steroids. He will also serve as the MPI of Project 1. Drs. Van den Anker and Hoffman have complementary capabilities that will allow them to effectively direct the Administrative Core. This Core has three specific aims. In Specific Aim 1, fiscal management of all Projects and the Administrative Core, oversight of balancing of Core resources, convening of the Internal Steering Committee as well as annual meetings of the External Advisory Board, and solicitation and reviewing of Pilot Project applications will be the responsibility of Dr. van den Anker and his administrative team. In Specific Aim 2, monthly conference calls of key personnel on all Projects and the Administrative Core, monitoring of research progress on each Project and Core, including timely achievement of milestones, oversight of annual scientific reports, and oversight and monitoring of human subjects and regulatory compliance will be carried out. In Specific Aim 3, Dr .Hoffman will manage the RPDP Pilot Program. Finally, both Drs. van den Anker and Hoffman are tightly integrated into the CTSA efforts and this very active involvement of the CTSA within the RPDP investigations will ensure synergism with this nationally- based clinical and translational research effort."
"9306083","?    DESCRIPTION (provided by applicant):  Mammalian cells have multiple mechanisms for regulating chromatin structure and dynamics. These mechanisms include enzymatic modification of nucleosomes, core histone variants, tethering of chromosomal sites via chromatin modifying enzymes, chromatin remodelers, chromatin architectural proteins (CAPs), and a panoply of RNAs. Abnormalities of nucleome architecture have been implicated in diseases including Down's Syndrome, metabolic diseases, neurological disorders such as Rett syndrome, and cancers of the breast, lung, and brain.  Unfortunately, it has proven difficult to relate local biochemical modifications within the chromatin to the broader organization, dynamics, and function of the nucleome. The difficulty of making these connections reflects the complexity of the underlying biology and several critical gaps in our measurement capabilities. The nucleome research community currently has (1) tools with whole-genome coverage but with limited cell-to-cell and temporal resolution and (2) tools with high spatial and temporal resolutio but with limited coverage, short measurement duration, and poor performance in the `thick' cells that constitute most of the cell types in the human body.  We are a team of investigators from the areas of super-localization microscopy, optical labels, stem cell and cancer biology, and chromatin theory. Together, we have developed a pair of connected technologies for 4D nucleomics. We propose to now take the next step, and refine and stringently test:  (1) a new class of genetically encoded and effectively unbleachable fiducials for multiplexed labeling of  chromatin components, and  (2) a 4D super-localization microscope for simultaneously tracking many targets within `thick' (~10  micron diameter) nuclei. With the labels, the imaging of single molecules within living nuclei is no longer temporally limited by photo bleaching, a new capability in light microscopy. The hardware is designed for simultaneous 4D super- localization tracking of many loci in cell types such as human stem cells, a key hardware capability for nucleome biology. To facilitate the spread of the tools into the broader biological community, we will test our tools in two systems, (1) the role of the USP16 deubiquitinase enzyme in human Down's Syndrome and (2) alterations of loci dynamics in the presence of the SATB1 DNA `loopscape controller'. When combined and validated as a unit, the tools are designed to allow measurement of the nucleome's architecture and dynamics during major cellular transitions such as division, differentiation, and senescence."
"9313961","?    DESCRIPTION (provided by applicant): Parkinson disease (PD) is the second most common neurodegenerative disease in the United States and affects over one million Americans; this number is growing due to population aging. Current treatments do not prevent the disease progression that ultimately results in severe disability. There is thus a compelling need to develop neuroprotective treatments. Because at the time of the clinical diagnosis of PD there is already substantial neuronal loss, such treatments should ideally be initiated earlier. Aims of the proposed investigation are to implement and validate a novel metabolomic approach for the identification of early changes in peripheral blood of individuals with preclinical or premotor PD. The metabolomic results will be integrated with detailed and validated information on risk factors for PD, which has been collected prospectively and periodically updated. We expect by this means to identify new clues to the etiology of PD and to identify a metabolomic signature of PD that could contribute to an early diagnosis. To achieve these goals, we will take advantage of data and blood samples collected from over 80,000 participants in three large ongoing cohorts, the Nurses' Health Study (NHS), the Health Professional Follow-up Study (HPFS), and the Cancer Prevention Study-II Nutrition, who have been followed for over 25 years for incident Parkinson disease. We expect to include a total of 805 incident cases of PD that will be matched to 805 controls, using a nested case-control design."
"9311297","PROJECT SUMMARY - VDDRC CELL IMAGING CORE We are fortunate at Vanderbilt to have one of the leading facilities for microscopic imaging of digestive disease-related processes. Thus, the Vanderbilt Digestive Disease Research Center (VDDRC) will continue to support the VDDRC Cell Imaging Core, operated by the Cell Imaging Shared Resource (CISR), and ensure that VDDRC-affiliated investigators will have full access to state-of-the-art imaging equipment and expert technical support to conduct sophisticated microscopy and analysis of tissue and cellular anatomy and physiology. By utilizing a large, well-established facility, the VDDRC Cell Imaging Core provides high levels of quality control, a dedicated, expert staff and a significant economy of scale for services that would be difficult (if not impossible) for individual investigators to establish and support. This organizational structure fits well with the centralized approach to prevent needless duplication of scientific resources within federally funded research centers, enabling focused development of technology that serves all Vanderbilt research, including VDDRC investigators. The overall goal of the VDDRC Cell Imaging Core is to provide the full range of modern microscopy and digital imaging capabilities and techniques to enable and accelerate digestive disease research at Vanderbilt through three objectives: 1) acquire and maintain state-of-the art optical and EM imaging technology; 2) train, assist, and encourage V D D R C -affiliated investigators to incorporate optical, EM, and in vivo imaging technologies into their research; and 3) develop new imaging technologies that will be useful for digestive disease research. Without VDDRC support, the breadth and quality of advanced microscopy service would be weakened, thus thinning resources available to advance digestive disease research. The VDDRC support grant also reduces the net cost of imaging service to VDDRC investigators and has helped provide financial stability essential to sustain historically high levels of service to VDDRC researchers. This stability has been vital to the successful acquisition of new instruments and services that support VDDRC researchers. During the past 5 years, investigators representing 71 separate VDDRC- affiliated laboratories have used all aspects of the CISR. Over the same period, the CISR initiatives taken to obtain equipment grants, combined with institutional contributions, have provided $4,766,063 in new capital equipment, managed by the CISR, for the benefit of VDDRC investigators. This includes super-resolution, 2- photon-excited fluorescence, multi-excitation TIRF, and other advanced microscopies. The Vanderbilt shared facilities system provides an efficient billing system, oversight and governance for the Cell Imaging Core at no extra cost to VDDRC members. The VDDRC Cell Imaging Core will continue to be a critical component in Vanderbilt's broad range of digestive disease research resources and will provide essential services that support the research of VDDRC-affiliated investigators during the next funding cycle."
"9307993","?    DESCRIPTION (provided by applicant): Schizophrenia and other psychotic disorders are serious and debilitating mental illnesses that incur substantial suffering for patients and major challenges to our health care system. The clinical high-risk (CHR) prodromal phase is the period prior to the onset of psychosis when clinical symptoms gradually emerge and function declines. The presence of a CHR syndrome in young adults is associated with heightened risk (~30%) for the later development of psychosis. The North American Prodrome Longitudinal Study (NAPLS) and other CHR studies have made substantial progress towards predicting psychosis, and in showing an accelerated reduction in prefrontal cortex (PFC) gray matter (GM) density in CHR converters from pre- to post-psychosis onset, but the mechanisms driving conversion remain elusive, partly because no studies include repeated measures prior to the onset of psychosis. In NAPLS2, we found that disrupted resting-state (rs) thalamo- cortical functional connectivity prior to psychosis predicts conversion and correlates with rate of GM decline, but we do not know if rs-dysconnectivity is progressive during the prodrome. Furthermore, in NAPLS2, plasma markers of pro-inflammatory cytokines at baseline predicted the rate of GM loss in converters; these same markers also correlated with rs-dysconnectivity. We do not yet know whether these inflammatory markers drive the changes in brain structure/function or are consequences of these changes. Similarly, higher levels of cortisol, and lower mismatch negativity predicted psychosis and the rate of PFC GM decline and were correlated with each other and with measures of rs-connectivity and cytokines.  This application is a competitive renewal for a nine-site, longitudinal study aimed at identifying the brain processes underlying the progression of the clinical syndromes that characterize the psychosis prodrome. The goals are: 1) to determine the pre-onset trajectories of GM decline and disrupted resting-state brain connectivity in CHR individuals who develop psychosis using MRI, and 2) to identify inflammatory and plasticity mechanisms associated with transition to psychosis. Over a two-year period, the study will repeatedly measure these indicators, and at the same time examine changes in physiological indices of brain function, social and cognitive functioning, and symptom progression. The multi-site collaboration will follow large CHR (n= 378) and demographically matched comparison (n= 162) samples that will undergo comprehensive assessments of biological and behavioral changes. This approach will answer important questions about the origins of the brain changes that give rise to psychosis and will provide insights into likely approaches to halting or mitigatig the pathological process and advance our understanding of risk prediction, both critical steps in prevention."
"9483173","Project Abstract Infectious diseases of the gastrointestinal tract are a significant cause of infant mortality and morbidity in the developing world. Globally over 1 billion people are infected with gastrointestinal helminths and diarrheal disease is the second leading cause of death in children under 5, killing approximately 2 million children every year. Vaccination is one of the most cost-effective health interventions that can protect people from infection in endemic areas, saving millions of lives every year. Although vaccines currently exist to protect against infection with rotavirus and cholera, uptake of these vaccines in developing countries is poor due to the financial cost. Furthermore there is an urgent need for the development of new vaccines that provide protection against other diseases of the gastrointestinal tract. This proposal will develop a new affordable vaccine delivery platform that uses the probiotic yeast Saccharomyce cerevisiae boulardii to deliver vaccines directly to the gastrointestinal tract. Using genetic techniques already established for Saccharomyces cerevisiae I will genetically engineer S. boulardii to express antigens that induce protective immune responses fused to a novel adjuvant technology, ImmunobodiesTM. Oral administration of genetically transformed S. boulardii will facilitate expression of these fusion proteins in situ at the mucosal surface. The generation of immune responses by antigen-ImmunobodyTM fusion proteins delivered by genetically transformed S. boulardii via oral vaccination will be initially demonstrated in mice using model antigen to describe the baseline immune responses generated by different dosing regimens. Co-administration of S. boulardii expressing mouse polarizing cytokines will facilitate the arming of different the immune effector mechanisms driven by Th1, Th2 or Th17 responses. This will be important because different types of pathogens require different immune effector mechanisms for clearance. I will also examine the longevity of the immune responses generated by this vaccine delivery platform by assaying for memory responses (plasmablasts and central memory T cells) in mice responding to antigen challenge. The protective nature of the immune responses generated will be demonstrated using a mouse model of diarrheal infection, Cryptosporidium parvum. Defined vaccine targets against C. parvum will be expressed by S. boulardii as ImmunobodyTM fusion proteins and the vaccinated mice challenged with C. parvuum infection. Lastly I will generate auxotrophic mutants of S. boulardii to facilitate large-scale production of this vaccine delivery platform in developing countries removing the requirement for costly antibiotic selection. This project will radically change the way vaccines are administered both in developed and developing countries."
"9308950","ABSTRACT Erythrocytes (red blood cells; RBCs) and their progenitors express distinct proteins, which underlie their unique biology, and which provide a molecular basis for many blood diseases, including diverse anemias, such as those arising during renal failures as a result of low red blood cell production and lifespan. Importantly, mammalian RBCs lack nuclei and other major organelles, and hence neither transcriptional profiling by RNA- sequencing nor recombinant transfection?powerful techniques in other cell types?can be used to reveal RBC gene functions and pathways. Proteomics methods, in contrast, allow for a detailed analysis of RBC proteins, and pioneering studies have revealed that RBCs, while dominated by hemoglobin (98%), express on the order of 1,500 to 2,000 distinct proteins. Many of these proteins play critical roles in erythrocyte function, including key metabolic and bioenergy roles, and cytoskeletal roles in controlling RBC cell shape. More than 500 proteins in RBCs are of entirely unknown function. A fundamental question in RBC biology is thus how all of these proteins work together to support proper RBC function and development. Building deep mechanistic understanding of RBC biology requires accurately delineating the precise membership of protein complexes specific to RBCs, as these carry out key functions unique to these cells. We propose to perform the first systematic, global exploration of native protein-protein interactions (PPIs) in RBCs, using a powerful new technology to examine those interactions directly among endogenous proteins in human and other mammalian RBCs. Our proposed experiments combine protein biochemistry, quantitative mass spectrometry proteomics and integrative computer modeling to reliably define the extended PPI networks and multiprotein complexes native to RBCs, helping to lay rich new mechanistic foundations for interpreting RBC biology. By the end of this grant, we will have performed nearly 2,000 mass spectrometry experiments on native protein complexes isolated from primary RBCs and their progenitors, defining the RBC interactome, including both shared and novel protein complexes, to an unprecedented degree. As a result of this work, RBCs will be the first primary human cell type with a near complete map of stable protein complexes, giving new insights into erythrocyte biology and development, and laying the foundation for future attempts to intervene, chemically or genetically, in diseases affecting these critical cells.  "
"9352471","Project Summary ? Project 1 Phenotypic hallmarks of intoxication with seizure-inducing chemical threat agents include: (1) acute hyperexcitation of neural circuits associated with seizures and status epilepticus (SE); and (2) chronic neuroinflammation and neuropathology that manifest subsequent to seizures. Project 1 is using in vitro models essential for elucidating toxicological and therapeutic mechanisms and for discovering intervention strategies that are more effective and safer than current medical countermeasures (atropine, oxime, high-dose benzodiazepines) for treating acute intoxication and protecting against persistent neuropathology. Our focus is on two classes of threat agents: those that block GABAA receptor (GABAAR) function, e.g., tetramethylene- disulfotetramine (TETS) and picrotoxin (PTX, and organophosphates (OP) that inhibit cholinesterases, e.g., diisopropylfluorophosphate (DFP) and paraoxon (PO). Our hypothesis is that in vitro approaches we developed during the first project period can be used to identify, refine and optimize combinatorial therapies that more effectively target TETS- and OP-triggered seizure mechanisms and control subsequent neuroinflammation. This hypothesis will be tested using in vitro and ex vivo rodent models of both sexes. Aim-1 will determine whether midazolam plus a neurosteroid is more potent than either alone for normalizing TETS and PTX- triggered neuronal network hyperexcitability. In Aim 2 we will test whether subtype selective nicotinic cholinergic receptor (nAChR) inhibitors are superior to our standard midazolam ± neurosteroid combination or synergize with it in mitigating OP-triggered seizure-like activity in adult neuron/glia cocultures. Our reasoning is based on the known cholinergic mechanisms of seizure initiation. Aim 3 will investigate neuroinflammation by evaluating astrogliosis, microglial activation, and neuropathology following exposure to seizure-inducing chemical threat agents and screen for anti-inflammatory compounds that can mitigate these processes. We have developed two cell-based models (astrocyte/microglia and neuron/glia cocultures) from mouse and rat models of both sexes to quantitatively measure differences in neuroinflammation (astrogliosis and microglia activation) and their relationship to neuropathology over acute and prolonged exposures to chemical threat agents. Results obtained from these three aims will be critical for identifying and prioritizing the most promising candidate therapeutics for mitigating seizure-like activity, neuroinflammation and neuropathology to be testedin vivo by Projects 2 and 3."
"9324985","Project Summary / Abstract ? Core C. Metabolism, Bariatric Surgery and Behavior Core The primary goals and function of the Metabolism, Bariatric Surgery and Behavior Core are to provide expert consultation, state-of-the art equipment and technical services that are critical for the detailed metabolic and behavioral phenotyping of mouse models of diabetes, obesity and associated disorders. A thorough understanding of the physiological responses to nutrients and environmental factors and of the pathophysiological mechanisms that contribute to diabetes and related metabolic diseases is required if we are to effectively combat these conditions. However, the resources and technology necessary to phenotypically probe whole animal models of altered glucose homeostasis and metabolism at a level that reveals basic underlying mechanisms of control are not available in most investigators' laboratories. The Metabolism, Bariatric Surgery and Behavior Core meets these needs through a comprehensive, convenient and cost- effective menu of platforms that includes: a) Glucose homeostasis and metabolic clamps. The Core performs hyperinsulinemic clamp studies including specialized analysis of metabolite storage and release in mice. b) Whole animal metabolic assessment: The CLAMS and TSE indirect calorimetry systems are used to examine metabolic rate, respiratory quotient, food consumption, and locomotor activity in mouse models. c) Body composition measurement by NMR. d) Radiotelemetric monitoring of diurnal running wheel behavior in mice. e) Ingestive behavior: Meal microstructure and reinforcing properties of dietary constituents are measured in either home-cage or operant-conditioning paradigms. f) Automated blood/body fluids sampling and infusion utilizing a Culex/Empis platform to remotely collect serial samples and infuse substances to freely behaving, unstressed mice. g) Vertical sleeve gastrectomy model of bariatric surgery is performed in mice and subsequent phenotyping can be performed with the combined resources of all the Cores in the Michigan MMPC. Altogether, the Metabolism, Bariatric Surgery and Behavior Core provides consultation and advice on experimental design, reliable data from a range of validated assays, essential data analysis relevant to the needs of multiple investigators and training opportunities in the established methodologies of the Core to researchers both at the University of Michigan and throughout the country."
"9317560","Contact PD/PI: Grandis, Jennifer Rubin NRSA-Training-001 (564) TL1 Abstract The fundamental goal of the UCSF Clinical and Translational Science Institute TL1 Training Program is to provide pre-doctoral and post-doctoral fellows with the methodological, analytic, leadership, and team science skills required to conduct transformative clinical and translational research relevant to precision health. To date, the Program has served only pre-doctoral fellows, who have co-authored 846 papers (2006-2014); 89% of trainees > 5 years following the TL1 experience report that they occupy academic positions; 89% report that the TL1 experience was worthwhile and influenced their commitment to a research career. The Program now proposes to expand to admit both pre-doctoral and post-doctoral clinical and PhD fellows, recruited from all 4 professional schools at UCSF (Medicine, Dentistry, Pharmacy and Nursing), with the following Aims: Aim 1. To enhance the highly successful TL1 program to train outstanding pre-doctoral professional students by creating a new 1-year training track that will allow them to obtain a Master's in Clinical Research; Aim 2. To stimulate UCSF pre-doctoral professional students to pursue careers as clinical and translational precision health researchers through short duration mentored research experiences; and Aim 3. To expand the Program to include 5 clinical and 5 PhD post-doctoral fellows per year, with the aim of enhancing their skills to ensure success as clinical and translational precision health researchers. All trainees will be supported by committees of their lead mentor and relevant co-mentors to help them devise and execute their individual development plans (IDP). All fellows will take didactic coursework supplemented by precision health-oriented coursework tailored to the IDP, carry out an individual precision health mentored research project, participate in bi-weekly faculty presentations and student-led works-in-progress, and have the option of pursuing internships or externships. This proposal aims to expand the successful pre-doctoral program, which confers an MD and Master's in Clinical Research in 5 years, to 8 year-long fellows. Four of these will be admitted to the TL1 Program concurrently with their medical school admissions process; an additional 4 fellows will be admitted after the first year of medical school. They will participate in TL1 activities after year 3 of medical school, and complete the required Advanced Training in Clinical Research (ATCR) Certificate Program and a Master's in Clinical Research by the end of the fifth year. Short-term pre-doctoral slots (3-4 months) will be offered to 10 professional students between years 1 and 2 of education, providing them with an intense introduction to clinical and translational precision health research. For the first time, the TL1 will provide precision health research training for 5 clinical and 5 PhD post-doctoral fellows with an emphasis on team science. Post- doctoral fellows will be required to complete the ATCR with the option to obtain the Master's. The TL1 will leverage UCSF's unique strengths and partnerships with basic scientists, biopharmaceutical investigators, and industry to position the fellows to advance Clinical and Translational Science related to precision health. Project Summary/Abstract Page 1496 Contact PD/PI: Grandis, Jennifer Rubin NRSA-Training-001 (564) References for J: TL1 1. Jameson JL and Longo DL. Precision Medicine?personalized,problematic, and promising. NEJM.  2015 Jun 4; 372(23):2229-34. PMID:26014593 2. Hawgood S, Hook-Barnard IG, O'Brien TC, Yamamoto KR. Precision medicine: Beyond the inflection point. Sci Transl Med. 2015 Aug 12; 7(300):300ps17. PMID:26268311 3. Nathan DG. Clinical research: perceptions, reality, and proposed solutions. National Institutes of Health Director's Panel on Clinical Research. JAMA. 1998 Oct 28;280(16):1427-31. PMID: 9801003 4. Nathan DG, Varmus HE. The National Institutes of Health and clinical research: a progress report. Nat  Med 2000 Nov;6:1201-4. PMID:11062519 References Cited Page 1497"
