"APPLICATION_ID","ABSTRACT_TEXT"
"9251775","The Protocol Review and Monitoring System (PRMS) at Lombardi Comprehensive Cancer Center (LCCC) Is responsible for review of clinical cancer research protocols for scientific merit, ensuring prioritization of protocols based on scientific priorities and patient availability, allocating CCSG and institutional funds to support investigator-initiated trials and monitoring scientific progress. PRMS approval is required for all clinical cancer research studies at all MedStar hospitals. The function of the PRMS is independent ofthe role ofthe Institutional Review Board (IRB). Changes since the last submission include: 1) creation of a more robust cover sheet signed by the Disease Group Chair and PI that better documents prioritization of a specific trial relative to other trials and its importance to the disease and LCCC; 2) development of a Scientific Progress Review Subcommittee (SPRC), chaired by Michael Atkins, MD, Deputy Director, charged with monitoring scientific progress and accrual of all open interventional studies; 3) establishment of guidelines that encourage institutional studies be reviewed by the PRMS at the letter-of intent (LOI) stage with only approved LOIs developed into full protocols; 4) the Resource Allocation Committee for Investigator Initiated Trials (RACIIT) chaired by Bruce Cheson MD, has been reorganized as a subcommittee of the PRMS, with meetings every 6 months to review approved LOIs requesting CCSG funding and/or institutional support; 5) tightened administrative processes to ensure more complete minutes that include documentation of votes, conflicts of interest. Pi's response to all issues raised during PRMS review and accurate protocol versioning. While the focus ofthe PRMS is on institutional protocols, all clinical cancer studies (except for those involving healthy human subjects and/or population science studies deemed to be exempt by the Population Science Subcommittee of the PRMS) are reviewed by the PRMS. The PRMS comprises clinical Investigators from multiple MedStar Health hospitals, biostatisticians, basic scientists, population scientists, and translational researchers. Claudine Isaacs, MD, a medical oncologist and a breast cancer clinical investigator with a focus on treatment and prevention, has been Chair of the PRMS committee since 2006. Waddah Al-Refaie, MD, Chair of the Division of Surgical Oncology and a health services researcher assumed the vice-chair position in 2012. The PRMS reviewed and/or prioritized 190 clinical trials, including 34 institutional trials, over the past 3 years. In 2012, it deferred or disapproved 45% of newly submitted protocols, requiring further revision. In 2013 the SPRC performed an annual review and, based on this review, PRMS closed 16 protocols for lack of accrual or continued scientific relevance and recommended modification of 24 additional studies."
"9271241","?    DESCRIPTION (provided by applicant): Together, pulmonary emphysema and chronic obstructive pulmonary disease (COPD) are the third leading cause of death in the United States. Although often considered one disease, emphysema on computed tomography (CT) represents a distinct entity that is absent in some patients with COPD and present in some without COPD. The interstitial lung diseases (ILDs) are a class of non-infectious, non-malignant lung diseases characterized by alveolar injury, inflammation, and fibrosis. There are currently few medications available to stop the progression of these diseases, reflecting a limited understanding of the underlying molecular mechanisms. We recently completed genome-wide association studies (GWASs) of percent emphysema and subclinical ILD on CT scan in ~7,600 participants from the Multi-Ethnic Study of Atherosclerosis (MESA). The overall success of our GWAS efforts in identifying SNPs at genome-wide significance in or near SNRPF and PPT2 for percent emphysema, and ANRIL and D21S2088E for subclinical ILD traits reflect the notable quality of the pulmonary phenotypes in MESA. Still, GWAS approaches continue to face multiple limitations including (a) large multiple testing burden from considering millions of SNPs, and (b) lack of functional annotation to connect identified SNPs with specific genes. To address these and other limitations, we propose to apply a new gene-based association method called PrediXcan that directly tests the molecular mechanisms through which genetic variation affects phenotype. The approach estimates the component of gene expression determined by an individual's genetic profile and correlates the imputed gene expression with the phenotype under investigation to identify genes involved in the etiology of the phenotype. The framework of PrediXcan opens the possibility to impute tissue-specific genome-wide gene expression levels for the MESA participants, thereby creating a population-based data set that combines both high quality phenotypes for percent emphysema on CT scan with whole blood and lung-specific gene expression levels. We expect that reduced multiple testing burden and increased functional relevance of gene expression traits obtained through PrediXcan will allow us to identify novel genes and pathways related to emphysema and ILD. Therefore, we propose to carry out transcriptome-wide studies of gene expression predictors for percent emphysema (Aim 1a) and subclinical ILD (Aim 1b) traits in MESA. We further use a model selection framework to identify combinations of genes underlying pathogenesis of emphysema and subclinical ILD in the general population (Aim 2). We have assembled a highly collaborative and interdisciplinary team of investigators representing expertise in statistical genetics (Manichaikul and Im), genetic epidemiology (Manichaikul and Rich), pulmonary epidemiology (Lederer and Barr), lung pathology (Borczuk) and systems genetics (Farber). Completion of the proposed Aims would result in improved understanding of predicted gene expression traits in relation to emphysema and ILD, leading to improved targeted prevention and treatment of these diseases."
"9256416","DESCRIPTION (provided by applicant): Paget's Disease (PD) is the most exaggerated example of coupled bone remodeling with focal areas of increased bone resorption accompanied by exuberant new bone formation. The excessive new bone formation results in deposition of weak woven bone, which is responsible for many of the clinical sequelae of PD including bone deformity or fracture, skull thickening, bone pain and nerve root compression. Osteoclasts (OCLs) drive the increased bone formation, because treatments targeting OCLs decrease bone resorption and formation. However, the mechanisms responsible for the increased bone formation in PD are unknown. Genetic and environmental factors contribute to development of PD. The most frequent mutations linked to PD are in the SQSTM1/p62 gene, in particular p62P392L. Mice harboring germline p62P394L(p62 mice), the murine equivalent of human p62P392L, exhibit increased OCLs, but do not develop PD. OCLs from 70% of PD patients express the measles virus nucleocapsid protein (MVNP) gene, and transgenic mice with targeted expression of MVNP to OCLs (MVNP mice) develop OCLs and bone lesions characteristic of PD. Importantly, loss of IL-6 expression in MVNP mice blocked the pagetic OCL formation and increased bone formation in vivo. Thus, expression of environmental factors (e.g., MVNP) in OCLs is required for the development of characteristic bone abnormalities in PD. Recently, we found that MVNP but not p62P394L increases expression of the coupling factors ephrinB2 by OCLs and EphB4 on osteoblasts (OBs), which was mediated by IL-6. These results suggest that MVNP in OCLs induces coupling factors that increase OB activity. Further, MVNP induced expression of IGF1 by OCLs which may further increase bone formation. This proposal will assess the role of MVNP in the abnormal OB activity in PD by testing the hypothesis that MVNP increases OB activity in PD through induction of ephrinB2 on OCLs and EphB4 on OBs, in part through MVNP's up-regulation of IL-6 and IGF1 in OCLs. Thus, we will: 1) Test the hypothesis that MVNP's induction of ephrinB2 and IGF1 in OCLs and EphB4 in OBs increases OB activity. We will determine the effects of modulating ephrinB2/EphB4 and IGF1 levels/activity on the increased OB activity induced by MVNP. We will also determine if MVNP expression in OCLs from p62P392L PD patients increases ephrinB2 and IGF1 in OCLs and enhances their capacity to induce OB differentiation. 2) Test the hypothesis that IL-6 and IGF1 mediate the induction of ephrinB2 and EphB4 by MVNP. We will determine the mechanisms responsible for IL-6's induction of ephrinB2/ EphB4 by MVNP, and if IGF1 enhances ephrinB2 and/or IL-6 production by OCLs expressing MVNP or simply enhances OB activity via ephrinB2/EphB4. For these studies, we will use cells from MVNP, WT, IL-6-/- and MVNP and WT mice with knockdown of IL-6 or IGF1 in OCLs ex vivo. 3) Generate p62/MVNP mice with targeted deletion of ephrinB2 and/or IGF1 in OCLs and EphB4 in OBs to assess the roles of ephrinB2/EphB4 and IGF1 in the increased OB activity in PD."
"9351152","  PROJECT 2:  MAPPING THE PHARMACOGENETIC LANDSCAPE FOR  PRECISION MEDICINE  SUMMARY  With the recent outpouring of somatic mutation data, we now have an extensive list of the genes involved in  cancer.  To  realize  the  full  potential  of  this  information,  we  must  now  use  technologies  to  functionally  characterize  the  mechanisms  of  how  these  mutations  are  integrated  to  regulate  and  deregulate  cellular  networks. The premise of this project is that somatic mutations converge into genetic interaction networks, and  these  networks  bring  together  mutations  of  all  varieties,  including  genes  with  low  frequency  of  oncogenic  mutations, and tumor suppressor profiles. We hypothesize that by systematically mapping these networks and  quantifying how specific mutations regulate these networks, new molecular targets for cancer therapy can be  identified.  The  focus  of  this  proposal  is  on  invasive  breast  cancer  (BC)  and  head  and  neck  squamous  cell  carcinomas (HNSCC), diseases that together result in over 700,000 deaths each year worldwide. To this end,  the  aims  of  ?Project  2  focus  on  using  state­of­the­art  high­throughput  epistasis  mapping  and  computational  approaches to systematically interrogate the functions of individual genes and gene­pairs in breast and head  and neck cancer pathology. Coupled with functional validations in preclinical models and clinical trial data, our  approach will result in unprecedented insights into the underlying tumor biology as well as unraveling of the  genetic vulnerabilities of direct therapeutic relevance. To realize this goal, the CCMI will leverage technologies  and  synergize  expertise  in  the  Krogan,  Mali,  Ideker,  Grandis,  Gutkind,  Ashworth,  Mesirov,  van  ?t  Veer  and  Esserman  laboratories.  The  cornerstone  of  our  approach  will  be  utilization  of  CRISPR­Cas9  based  reverse  genetic screening methodologies, which our team has established, that enables de novo discovery of genetic  interactions  by  targeting  single  or  pairs  of  genes  in  a  high­throughput  fashion.  Leveraging  TCGA  data,  we  propose to interrogate high value panels of the most frequently mutated, amplified, or deleted genes in BC and  then  separately  do  the  same  for  HNSCC.  High  throughput  screening  of  the  order  of 10,000 interactions per  experiment will allow us to exhaustively map the underlying genetic interactions between these gene sets (?Aim  1?). Synthesizing this genetic interaction data with other repositories of genetic information, we will next build an  integrative  framework  to  identify  highly  conserved  synthetic  lethal  interactions  (?Aim  2?).  We  will  validate  this  resource  by  testing  drug  sensitivity  predictions  ?in  vitro  as  well  as  in  existing  pharmacogenomic  data  sets.  Finally, to facilitate clinical translation of the highest­confidence gene­gene and gene­drug interactions, we will  utilize  our  extensive  library  of  BC  and  HNSCC  patient­derived  xenograft  (PDX)  models  to  test  these  interactions ?in vivo? and will validate the identified interaction networks in patient tumor material from the BC  I­SPY  2  trial  (?Aim  3?).  Taken  together  our  highly  integrated  approach  proposes  to  establish  a  network  of  high­confidence, experimentally validated, genetic interactions to serve as a resource to advance the practice  of precision oncology.         "
"9402416","Abstract Exit from host cells is an essential step in the life cycle of intracellular pathogens including Toxoplasma gondii, the agent of human toxoplasmosis. Related malaria parasites also egress from host cells after replication, and they additionally traverse cells by escaping from a transient vacuole in a manner similar to egress. Recent work has identified critical roles for pore-forming proteins and phospholipases in cell egress and traversal. But how these proteins facilitate egress and the extent to which they collaborate to disrupt membranes is unknown. Also, although recent reports suggest that acidification of the parasite-containing vacuole augments activity of the pore-forming protein(s), the proton pumps mediating acidification have not been identified. Precisely how acidification facilitates pore-formation and egress is also unclear. The absence of such knowledge precludes rationale design of interference strategies to alter the course of infection and disease. We will address these key gaps by identifying the proton pump(s) responsible for vacuole acidification (Aim1), defining the structural basis for pH- augmented membrane binding by the pore-forming protein Perforin-Like Protein 1 (Aim 2), and measuring pH-dependent cooperativity between Perforin-Like Protein 1 and an LCAT phospholipase for membrane disruption during egress. The proposed studies will advance the field by delivering insight that is broadly relevant to egress by apicomplexan parasites and other cytolytic pathogens."
"9281002","Project Summary/Abstract: The US Surgeon General has declared pulmonary embolism (PE) a major national health problem, causing more deaths than breast, colon, and lung cancers. The current diagnostic standard for suspected PE is CT pulmonary angiography (CTPA). However, the number of CTPA examinations is increasing dramatically, and incorrect CTPA interpretations are frequent in general practice (10-14% over/under-diagnosis). There is a clinical need to improve the efficiency and accuracy of PE diagnosis at CTPA. Our central hypothesis is that this clinical need can be addressed by exploiting computer-radiologist synergy. However, existing computer-aided diagnosis (CAD) methods for PE have serious deficiencies: they are limited in sensitivity and specificity, incapable of handling PE over-diagnosis, and operating only at the embolus level?localizing individual emboli, but PE diagnosis is rendered at the patient-level?excluding non-PE patients and dispatching PE-patients to treatment. Therefore, our objective is to overcome these deficiencies with a new methodology. We have built a strong interdisciplinary team, developed an innovative prototype, and evaluated it through our pilot clinical studies, demonstrating outstanding performance. This proposed research has three specific aims: 1) boost our current system?s embolus-level performance with our newly proposed strategies, assisting radiologists in accurately localizing emboli and facilitating precision medicine through risk stratification; 2) achieve patient-level diagnosis through our newly developed algorithms, assisting radiologists in quickly excluding negative patients and improving diagnostic efficiency; and 3) demonstrate clinical benefits of our system by testing specific clinical hypotheses. This research is innovative because (1) our approach to embolus-level detection fundamentally differs from prior approaches in that it requires no vessel segmentation, overcoming their limitations; (2) we are pioneering two uncharted areas: PE patient-level diagnosis and over-diagnosis prevention; we do not perceive any similar objectives in existing NIH grants or publications in the literature; and (3) this project utilizes our original algorithms and will yield multiple novel algorithms. Our project is significant because it (1) addresses a major national health problem; (2) develops a new methodology that transcends the current paradigm from mere detection of emboli to simultaneous patient-level diagnosis, embolus-level detection, and over-diagnosis prevention, overcoming the deficiencies of the current PE CAD systems; and (3) delivers a next- generation, high-performance PE CAD system that quickly excludes non-PE patients, accurately localizes emboli, and actively prevent PE over-diagnosis, thereby enhancing radiologists? diagnostic capabilities and supporting precision medicine through risk stratification. Successful completion of the project is expected because (1) we have already made good progress in algorithm development and clinical evaluation; (2) our approach is carefully crafted on solid algorithmic and mathematical foundations; (3) our clinical evaluation is rigorously designed; and (4) our team is uniquely capable and well prepared to conduct this project, which builds upon our innovative research in CAD, pioneering research in deformable models, and world-renowned PIOPED trials. This research is expected to have important impact on PE- related clinical practice, development of decision support systems for many diseases, and medical education."
"9281457","This proposal is based on the novel finding that in addition to activating downstream components of the DNA damage response (DDR), the Mre11 complex-ATM arm of the DDR is required to activate a p53-dependent epigenetic program in response to oncogene activation. This pathway appears to parallel that governed by Ink4a-p19Arf. We will carry out quantitative analysis of the abundance and location of chromatin marks arising in response to the activation of neuT and c-myc, and assess changes in the expression of chromatin modifying enzymes in epithelial cells. To determine whether these responses are shared by hematopoietic cells, we will examine the same endpoints as well as the onset and progression of malignancy in p53-/- and Mre11ATLD1/ATLD1 bone marrow following introduction of c-myc or the Nup98-Hox9a cDNA. Finally, having defined these features of the p53-dependent epigenetic response to oncogene, we will identify enzymes that mediate this response and test the hypothesis that this p53-dependent function which requires DDR signaling is tumor suppressive. Collectively, the experiments proposed will illuminate a previously undescribed connection between p53 and the upstream components of the DDR that effects a barrier to oncogene-driven carcinogenesis. Therefore, this proposal is highly significant with the potential to provide novel mechanistic insight regarding tumor suppression by p53."
"9280283","PROJECT SUMMARY / ABSTRACT Project 1 In Conte Center Project 1, we will work to understand how cells of the central nervous system regulate the expression of complement and other immune proteins, and the extent to which this regulation is coupled to function and dysfunction at synapses. We will pursue these questions through experiments on clinical, post mortem, and biological samples. We will determine how the expression of C4A and C4B is regulated by allelic variation, cell type, and upstream biology (Aim 1). We will describe at single-cell resolution how diverse CNS cell types respond to synaptic dysfunction, utilizing the Drop-seq technology we developed to analyzed transcriptional responses in tens of thousands of individual cells (Aim 2). Finally, we will carefully evaluate cerebrospinal fluid as a potential reservoir of information about neural-immune interactions in the CNS (Aim 3). Through this work, we hope to better understand how neural-immune interactions play out through gene expression and may become visible in a clinical context."
"9256030","PROJECT SUMMARY. Mucus dysfunction underlies the pathophysiology of a number of common respiratory diseases including asthma, cystic fibrosis, and chronic obstructive pulmonary disease (COPD). Asthma alone impacts 9% of the US population, resulting in considerable cost, morbidity, and occasional mortality caused by mucus hypersecretion. Recently, it was discovered that Synaptotagmin-2 (Syt2) regulates fast exocytosis of mucin granules in the lungs, and that Syt2 is limiting with respect to stimulated mucus secretion. These findings suggest that small-molecule inhibitors of Syt2 may comprise a new class of therapeutic agents allowing the clinical modulation of stimulated mucus secretion. We have developed a number of early lead inhibitors of Syt2, capable of inhibiting mucus secretion in airways of mice with IL-13-induced mucous metaplasia. These include Exo1, our early lead compound. Phase I studies will focus on the derivatization of the Exo1 compound, and success would advance a new drug class likely to improve quality-of-life for patients with a number of life threatening, chronic respiratory conditions including asthma, cystic fibrosis, and COPD. Phase II work would include formulation and delivery studies followed by pre-IND studies including GLP toxicology and animal efficacy studies in accordance with the most recent CDER guidance."
"9277721","BIOSTATISTICS SHARED RESOURCE: PROJECT SUMMARY/ABSTRACT The overall objective of the Biostatistics Shared Resource (BSR) is to provide Virginia Commonwealth University Massey Cancer Center (MCC) members with expert statistical consultation and collaborative services in support of their basic, translational, and clinical cancer research activities. This objective will be met by providing biostatistical support and guidance to MCC members at all stages of their research including experimental design, sample size requirements and power calculations, study plan development, analysis of the the statistical design, development of randomization and stratification procedures, interim analyses, analysis of completed results, presentation of research findings, and scientific publication to disseminate new findings in the prevention and treatment of cancer. The BSR serves MCC members from all 4 research programs and all cancer center members have access to BSR services. The resource is directed by Kellie J. Archer, PhD, and provides partial support for 7 faculty biostatisticians and one MS biostatistician (2.3 FTEs total). Facility staff are broadly skilled in adaptive study designs for randomized clinical trials, Bayesian and hierarchical modeling, analysis of imaging data, longitudinal data analysis, statistical methods for evaluating diagnostic tests, and analysis of data from high-throughput ?omics platforms. BSR faculty also participate in the oversight of MCC clinical trials and research protocols through the Protocol Review and Monitoring Committee and additionally support the Data and Safety Monitoring Committee. The emphasis on the collaborative nature of the BSR contributes substantially to MCC research by ensuring appropriate biostatistical expertise is available for clinical trial design, basic science study design, and for supporting project development. In addition to collaborating at all levels in research projects, clinical trials, and grant applications, faculty members in the BSR also contribute to cancer-related research by conducting methodological research that applies directly to programmatic research at MCC. They also train investigators through seminars and individual sessions, and educate postdoctoral scientists and clinical fellows through the clinical research and biostatistics graduate degree concentration. The BSR is an MCC-managed resource. MCC members may contact a BSR member anytime by email, and BSR members are available for meetings on campus from 8:00 AM through 5:00 PM Monday through Friday. Ongoing collaboration, exclusive of preparing grant applications, is supported by collaborative grants or contracts, which provides for cost recovery. There are no user fee chares. In CY2015, the BSR provided services to 48 MCC members. The services provided by the BSR add significant value for MCC members as the services are not practically obtained through alternative vendors and very often constitute a tightly integrated component of MCC member?s research studies."
