"APPLICATION_ID","ABSTRACT_TEXT"
"9387501","?     DESCRIPTION (provided by applicant): The development of opioid tolerance and dependence continues to be a widespread public health concern. Opioids generate addictive effects by activating G protein coupled receptors in the striatum, which leads to adaptive changes in signaling pathways. Our long-term goal is to understand the molecular regulation of striatal G protein activity due to its importance for managing drug addiction. Recent work has revealed that G protein signaling is deactivated within the cell by a family of proteins termed Regulators of G protein Signaling (RGS). This provides the cell an intrinsic mechanism to modulate signaling during receptor stimulation by drugs of abuse, however little is known about the roles of RGS in addiction. This proposal is focused on the molecular regulation of signaling reactions by essential striatal RGS proteins during the development of opioid tolerance and dependence. Recent work has shown that RGS7 and RGS9-2 bind the same adapter proteins to form macromolecular complexes in the striatum. The abundance of these RGS subunits is sensitive to morphine exposure and mouse models have revealed the differential involvement of the RGS complex subunits in shaping behavioral responses to opioids. Collectively with our preliminary data, we hypothesize the RGS complex plays an essential role in regulating MOR signaling that gates sensitivity to the central downstream effector adenylate cyclase and the generation of the second messenger cAMP. This hypothesis will be tested in two complementary aims: 1) To understand adaptations in adenylate cyclase-cAMP axis in response to opioid receptor activation and the role of RGS complex in this process, 2) To characterize the mechanistic role of individual subunits in the RGS complex in controlling opioid signaling. Our approach will utilize optical assessment of live brain slice preparations from a multitude of genetic mouse models in addition to advanced cell-based assays. The conclusion of these studies will greatly expand our knowledge of opioid signaling plasticity, roles of RGS proteins in addiction, and evaluation of a novel mouse model."
"9414804","?     DESCRIPTION (provided by applicant): Many positive-sense, single-stranded, RNA viruses infecting either plants or animals use ribosome recoding and other forms of non-canonical translation to produce important viral proteins such as the RNA dependent RNA polymerase (RdRp). In addition to viruses, evidence is emerging that ribosome recoding may be more widespread in eukaryotic genomes than initially thought and could have important implications for human diseases. Recoding events occur at a specific frequency and are critical for maintaining efficient replication. Previous animal virus recoding research has focused only on a small region of RNA surrounding the recoding site, assuming that all critical RNA structures are located in that small stretch of RNA. However, work using model plant viruses, including Turnip crinkle virus (TCV), has shown that RNA elements far outside of the recoding region play a critical role in recoding efficiency. Here, the importance of alternative RNA structures and long-range RNA:RNA interactions involving recoding sequences will be determined for Encephalomyocarditis virus (EMCV). EMCV is in the cardiovirus genus of Picornaviridae which includes the recently discovered human pathogen, Saffold virus. TCV will also be used to find novel internal ribosome entry sites, or IRES, which likely promote expression of the coat protein and novel isoforms of the RdRp. These studies will increase our understanding of ribosome recoding and IRES function in small RNA viruses. I will address the following questions in the proposed studies:  1) Are long-range RNA:RNA interactions required for efficient recoding in EMCV? Using full-length genome constructs, an in vitro and in vivo translation reporter assay will be developed to determine the effects of disrupting predicted long-range interactions on frameshifting. Reverse genetics will be used to determine if disrupting long-range RNA:RNA interactions is detrimental for virus accumulation.  2) Do alternative RNA structures in the EMCV recoding region exist? Critical alternative recoding structures exist for TCV and similar structures are predicted by folding algorithms to exist for EMCV. SHAPE RNA structure probing will be used to determine the structure of the EMCV recoding region both in vitro and in vivo. The importance of alternative structures in recoding will be determined using both in vitro and in vivo translation assays.  3) Locate novel IRES in TCV. The coat protein and novel RdRp isoforms are expressed from internal initiation in in vitro translation assays. The IRES sequences responsible for either coat protein or RdRp isoform expression will be determined experimentally using SHAPE, mutagenesis, and in vitro translation assays. The importance of RdRp isoforms for TCV accumulation will also be determined.  The proposed studies will greatly benefit the ribosome recoding and IRES-related fields by taking an innovative approach that will bridge animal and plant virus studies."
"9412099","?     DESCRIPTION (provided by applicant): Symbiotic organisms must use a variety of mechanisms to maintain their relationship. Often, they produce signals that their partner specifically responds to, inducing physiological changes that facilitate development or maintenance of the symbiosis.  The relationship between the gamma proteobacteria Vibrio fischeri and the Hawaiian bobtail squid Euprymna scolopes is a well-studied mutualism. V. fischeri is the only bacterium capable of colonizing the squid's light organ immediately after hatching, and continues to reside within the crypts of the light organ throughout the life of the host. In exchange for various nutrients and a stable environment, V. fischeri produces light at high densities, which is thought to mask the squid's shadow while it is nocturnally active.  V. fischeri produces many molecular signals that induce physical changes in the squid light organ, such as lipopolysaccharide and tracheal cytotoxin (TCT). Recently, we found that, like all other gram-negative bacteria and many gram- positive bacteria, V. fischeri produces outer membrane vesicles (OMV). OMV often carry specific molecular cargo between bacteria and other organisms, mediating their interactions. Interestingly, these OMV were able to provoke a basic response from the squid that mimicked that of the entire bacterium. Also, this response was orthogonal to that induced by other known stimulants, indicating that OMV represented a novel means of communication between host and bacterium.  This project aims to discern the composition of V. fischeri OMV, and to measure how these components affect the squid-Vibrio symbiosis. We will also assess the importance of OMV as a delivery mechanism, and predict the importance that these objects have on other mutualistic relationships."
"9220396","PROJECT SUMMARY Anal and vulvar high-grade intraepithelial lesions (AIN3/VIN3) often recur after primary treatment, with 30% local recurrence or progression in the 5-years following treatment. Surgeries for recurrence can be debilitating and associated with compromised quality of life. Most AIN3/VIN3 (>90%) are associated with human papillomavirus (HPV), and emerging data suggest a therapeutic use of the licensed prophylactic HPV vaccine may reduce risk of recurrence. The licensure trials showed that the HPV vaccine prevents AIN3/VIN3 among women who were HPV negative (uninfected) at vaccination. We propose a randomized, double-blind, placebo- controlled trial to test whether the 9-valent HPV vaccine (Gardasil 9) will reduce recurrence in previously unvaccinated persons treated for AIN3/VIN3. A non-randomized study suggested that recurrence following surgical treatment for AIN2/3 was reduced by 50% by HPV vaccination. In addition, our pilot study showed that recurrence after VIN3 was less likely among HPV16 antibody positive women compared to those without an HPV16 antibody response (hazard ratio (HR) 0.4, 95% CI 0.2-0.9) among unvaccinated women. Based on prior studies and our pilot data, we hypothesize that the high burden of recurrence of AIN3/VIN3 could be reduced 50% by vaccination. Following primary surgical treatment, we will randomize 345 patients with AIN3/VIN3 to receive 9-valent Gardasil or placebo. The primary endpoint is the efficacy of the vaccine against biopsy-documented recurrence. The study, called the HPV Vaccine to Interrupt Progression of Vulvar and Anal Lesions Trial (the VIVA Trial), will also evaluate the safety of the vaccine in the study population. The VIVA trial includes centralized pathology review of initial and recurrent lesions and active surveillance for recurrence during study visits over 3 years. Secondary endpoints will explore etiologic questions to assess whether persistence of HPV infection and HPV antibodies are associated with recurrence; these data could eventually add importantly to selection of individual patients for closer monitoring or more aggressive treatment. Our scientific team has extensive expertise in conducting vaccine trials, conducting HPV surveillance and histopathology, and performing HPV laboratory assays. The designated study pathologist will evaluate all study biopsies to assess recurrence status. This will be the first US-based trial of the concept and, if it is successful, could lead to changes in practice, as administration of the licensed HPV vaccine would be a low-cost additional treatment for AIN3/VIN3."
"9237193","DESCRIPTION (provided by applicant):         This proposal describes the development of a regenerative treatment for acute kidney injury based on recent advances in reprogramming to change cell fate. Specifically, nuclear reprogramming technology will be employed to create a population of induced nephron progenitor cells. The nephron progenitor cells of the kidney are the only cell type known to be capable of differentiation into all parts of the nephron. Unfortunately, these cells are only found in the cap mesenchyme and are not normally present in the adult kidney. Our collaborators little and colleagues have identified six factors that can convert tubule cells into induced nephron progenitor cells. To capitalize on recent advances in nuclear reprogramming technology for the treatment of acute kidney injury, we will create an artificial population of induced nephron progenitors. This population will be created in situ, or in place, following the delivery of the reprogramming genes to kidney cells of mice in vivo. Others have used in situ reprogramming to successfully treat mouse models of diabetes and cardiac ischemia, suggesting that in situ reprogramming technology may also be useful for protection from ischemia reperfusion injury in the kidney. The reprogramming genes will be carried into the existing kidney cells using a newly developed gene transfer technique. An inducible piggyBac transposon will be used to integrate the genes into the genomes of renal cells and reprogramming will be initiated upon doxycycline induction. Markers of nephron progenitor cells that are not found normally in adult kidneys (Six2, Cited1) will be examined to determine the number and location of induced nephron progenitors in the treated kidneys. Following acute kidney injury, measures of kidney function such as serum creatinine and long-term fibrosis will be assayed to determine the effect of the induced nephron progenitor population on the severity and recovery from injury. Finally, we will determine how the induced nephron progenitor cells protect from acute kidney injury by performing fate- mapping studies in a double transgenic mouse model. These double transgenic mice express a tamoxifen- inducible Cre recombinase from the Cited1 promoter and contain a LacZ transgene that will express LacZ only after Cre recombination. Therefore, only cells that are progeny of the Cited1+ induced nephron progenitor cells will express LacZ. This will allow tracking of the nephron progenitor cell fate by visualization of all LacZ+ cells following acute kidney injury. We hypothesize that the induced nephron progenitors may function to ameliorate acute kidney injury by migrating to sites of damage and replacing the damaged cells, thereby restoring injured nephrons. This would represent a novel mechanism of recovery from acute kidney injury. In conclusion, in situ reprogramming to create induced nephron progenitors represents a potentially powerful treatment for acute kidney injury."
"9408119","?     DESCRIPTION (provided by applicant): This project examines the role of protein acetylation in mediating nutrient-induced mitochondrial dysfunction. Lysine acetylation (AcK) has emerged as an important reversible post-translational modification. The biochemical environment of the mitochondrial compartment is particularly favorable for acetylation and recent studies have identified multiple AcK sites on a large number of mitochondrial proteins, including several metabolic enzymes and proteins involved in oxidative phosphorylation. Increased mitochondrial AcK levels correlate with metabolic dysfunction in the context of aging and obesity. A growing body of evidence suggests that acetylation of specific lysine residues on mitochondrial proteins impairs metabolic regulation leading to glucose intolerance, and compromises skeletal muscle performance during exercise. The protein responsible for deacetylation within the mitochondria, sirtuin 3 (SIRT3), has been identified. However the molecular events that promote mitochondrial AcK remain poorly understood. Acetyl-coenzyme A (CoA), a metabolic intermediate of glucose and fat catabolism, is the proposed substrate required for reversible acetylation. In vitro studies  suggest mitochondrial AcK can occur non-enzymatically as a result of elevated mitochondrial acetyl-CoA production and/or accumulation. In addition, recent studies of the mitochondrial matrix enzyme, carnitine acetyltransferase (CrAT) underscore an important link between elevated acetyl-CoA levels, mitochondrial AcK and metabolic regulation. CrAT converts acetyl-CoA to its membrane permeate carnitine conjugate, acetylcarnitine. The CrAT reaction permits the mitochondrial efflux of excess acetyl groups and thereby has the potential to influence AcK events that are driven by mass action. This prediction is supported by preliminary studies from the laboratory showing that CrAT deficiency in mice exacerbates mitochondrial AcK in response to nutrient excess. Furthermore, CrAT ablation in the skeletal muscle results in metabolic dysfunction and exercise intolerance. The objective of this proposal is to determine if lysine acetylation of mitochondrial proteins contributes to the metabolic consequences of CrAT deficiency. The proposed studies will focus upon the molecular and physiological characterization of CrAT deficient cells and mice. First, we will test the hypothesis that stimuli that decrease mitochondrial acetylation can restore metabolic function in CrAT deficient myocytes. Second, we will use mice with a muscle-specific deletion of CrAT to determine whether normalization of mitochondrial AcK status restores glucose and/or exercise tolerance in the absence muscle CrAT. The results from these studies will expand our understanding of the functional relevance of mitochondrial AcK and could lead to the identification of therapeutic targets for treating age- and obesity- related skeletal muscle metabolic dysfunction and exercise intolerance."
"9346456","SUMMARY Once considered a death sentence, infection with HIV is now a manageable, chronic disease. To keep the viral load low and to prevent progression to AIDS, patients are required to adhere to a regime of multiple antivirals for life. Long-term treatment does not eliminate the virus and can lead to serious toxicities. Therapies that either cure infection or that offer improvements in convenience or tolerability are needed. Current anti-HIV therapeutics target fewer than half a dozen protein active sites. Significant recent advances in the structural biology of HIV offer an opportunity to develop therapeutics that target tertiary structures within the HIV RNA genome that are essential to the viral replication cycle. RNA is a compelling target for small-molecule drug discovery, and the genomes of RNA viruses, such as HIV, contain highly conserved targetable structures. Multiple natural products target ribosomal RNA, establishing proof of concept for RNA as a drug target; however, RNA-targeted drug discovery remains a nascent field. Specific tertiary structures in the HIV RNA genome are essential for viral replication, and we are ideally positioned to develop a screening system for small molecules that bind to these tertiary structure elements. The well-characterized Rev response element (RRE) forms a complex with Rev protein that is essential for export of HIV RNAs from the nucleus, a process necessary for productive infection. We will employ the Ribometrix lead discovery platform to identify small molecules with favorable medicinal chemistry properties that bind to the RRE to block binding of Rev or to disrupt the tertiary structure recognized by Rev. These leads will serve as a foundation for development of novel anti-HIV therapeutics. At Ribometrix, our lead discovery platform combines SHAPE-MaP, a high-quality, rigorous biophysical technology for RNA structure analysis, and fragment-based drug discovery (FBDD), a well-validated strategy for lead compound identification that allows efficient sampling of chemical space. The strategy we propose to develop here can be used in efforts to identify small molecules that bind to and disrupt structures of diverse therapeutically important RNAs. Thus, we are poised to fully test and establish proof-of-principle for an efficient and generic approach for RNA-targeted ligand discovery, focused on a critical step of the HIV replication cycle."
"9413085","?    DESCRIPTION (provided by applicant): The small intestine contains a significant number of intraepithelial T cells (IELs) that express CD8?? homodimer and ??TCRs. Currenlty these cells function and antigenic specificities remain enigmatic. Our long term goal is to understand how these cells contribute to homeostatic balance in the intestine, and how their TCR repertoires respond to microbial flora. Our central hypothesis is that clonal expansions and selective trophism of these IELs depends on microbial antigens that these cells recognize in vivo. These interactions may also contribute to sustain intestinal equilibrium. To test our hypothesis we propose two specific aims. First we will show how these IELs ??TCR repertoire changes in response to particular microbial species. We will examine this issue in a mouse model mice where T cells express semi diverse repertoire of TCRs and in vivo activated IELs are labeled with fluorescent protein (GFP). Limited diversity of TCRs allows to track individual IEL clones in response to different microbial species and organs using TCR CDR3 regions as clone-specific tags, whereas GFP allows to isolate IELs activated in their native environment. We expect to show that prime repertoire of IELs is broad, but become more oligoclonal following contacts with specific commensal antigens. In our Specific Aim 2 we propose to refine our new method to retrieve original pairs of ??TCRs sequences expressed by individual IELs for high-throughput sequencing (HTS), and use this approach to determine natural diversity of ??TCRs on IELs from wild type mice. This protocol is universal and in the future can be used to analyze native ??TCRs from humans."
"9415800","PROJECT SUMMARY Obesity is a pandemic, gateway disease that significantly increases the risk of developing type 2 diabetes (T2D). This application focuses on delineating the function of oleoylethanolamide (OEA) as an enhancer of the insulinotropic and anorectic effects of glucagon-like peptide-1 receptor agonists (Glp1RA). Glp1RA represent a new class of T2D drugs that improve insulin sensitivity and promote weight loss. Therefore, therapeutic strategies that modulate specific Glp1RA signaling events may provide a novel approach for treating T2D and obesity. OEA is an endocannabinoid-like lipid that was recently shown to bind to Glp1 and augment Glp1- mediated cAMP production. We compared the effects of OEA on signaling mechanisms associated with insulin secretion and suppression of food intake (cAMP production, ?-arrestin recruitment, cellular glucose metabolism) in the presence of three Glp1RA (Glp1, Exendin-4 [Ex4], and Liralgutide [Lira]). We discovered that OEA modulates Glp1RA signaling events in a Glp1RA-specific manner. First, OEA enhances Glp1- mediated cAMP production and ?-arrestin recruitment. Second, OEA enhances Glp1- and Ex4-mediated glycolysis and mitochondrial respiration. Importantly, we demonstrate that peripheral administration of pre- mixed Ex4-OEA is more potently anorectic compared to either Ex4 or OEA alone. Based on these findings, we will use in vitro and in vivo approaches to define the impact of Glp1RA-OEA interactions on signaling events associated with enhanced insulin secretion and suppression of food intake and on these physiological endpoints themselves. We hypothesize that OEA binds to Glp1RA and modulates Glp1R signaling events that enhance cellular glucose metabolism, resulting in increased insulin secretion and more potent reductions in food intake compared to Glp1RA or OEA alone. Aim 1 will focus on determining the interaction dynamics between Glp1RA and OEA. Aim 2 will identify molecular signatures associated with Glp1RA-OEA combinations with a particular emphasis on mechanisms associated with insulin secretion and satiety (e.g., cellular glucose metabolism). Aim 3 will elucidate the impact of Glp1RA-OEA administration on insulin secretion and food intake. In the long-term, we seek to leverage this information towards the identification of more effective diabetes and weight loss therapies."
"9212182","DESCRIPTION (provided by applicant): The OVERALL OBJECTIVE of this application is to develop a novel quantitative computed tomography (CT)-based method for precise identification of coronary artery lesions that cause ischemia. At present, no non-invasive test exists that determines both coronary artery disease (CAD) stenosis severity and whether a stenosis causes ischemia, or reduced myocardial perfusion. Physiologic stress testing by myocardial perfusion imaging (MPI) is the traditional method for evaluating CAD, and identifies ischemia but not stenoses. In contrast, coronary CT angiography (CCTA) enables direct anatomic visualization of CAD, but cannot discriminate whether a stenosis causes ischemia.  By invasive methods, a combined anatomic-physiologic approach to CAD evaluation by invasive coronary angiography and fractional flow reserve (FFR), respectively, improves diagnosis of patients with stenoses that cause ischemia, reduces unnecessary revascularization, and improves clinical outcomes. Recently, a combined anatomic-physiologic approach by non-invasive methods has become possible by the addition of CT perfusion (CTP) to CCTA. Similar to MPI, CTP permits physiologic assessment of stenoses through measures of regional myocardial signal attenuation. Early studies of CTP have been constrained by several limitations, including: 1) shading artifacts; 2) motion artifacts; 3) lack of a quantitative method for assessing perfusion; 4 excess radiation; and 5) an inability to pinpoint specific lesions that cause ischemia.  Projection based dual-energy CT (DECT) is a novel CT technology that directly addresses many of these limitations, providing the potential for dramatic reduction in artifacts and quantitative measurement of myocardial perfusion. Coupled with improvements in temporal resolution that reduce motion artifacts, DECT holds the potential to improve the diagnostic accuracy of CTP, with an undoubtedly positive and significant impact on the current diagnostic approach to patients with suspected CAD. The OVERALL HYPOTHESIS of this proposal is that a novel quantitative projection-based DECT-based method will enable discrimination of individuals who suffer from myocardial ischemia as well as the identification of the specific coronary artery lesions that are the cause. For this study, there are 3 specific aims: 1) Develop a novel DECT method that accurately quantifies material density; 2) Determine the in vitro diagnostic accuracy of novel DECT method to characterize myocardial perfusion; 3) Evaluate the in vivo diagnostic accuracy of CTP by the novel DECT method to determine coronary lesion-specific ischemia, as compared to an invasive FFR gold standard."
